MODEL,SCENARIO,ISO_A3,AGE,UNIT,2015_factor,2020_factor,2030_factor,2050_factor,2100_factor
IIASA-WiC POP,SSP5_v9_130115,COM,15-19,million,0.10477045393473815,0.11922044497308167,0.10850462757693836,0.07794392867134924,0.03619988768995423
IIASA-WiC POP,SSP5_v9_130115,CPV,15-19,million,0.10732180462294227,0.09776098179893968,0.08619363488817136,0.06089106652286544,0.026874546196048354
IIASA-WiC POP,SSP5_v9_130115,CRI,15-19,million,0.08211499699408813,0.07501201694788626,0.060288199152237015,0.04058888929560114,0.021402185293235787
IIASA-WiC POP,SSP5_v9_130115,CUB,15-19,million,0.06315702270057567,0.05941211915302237,0.04438996576279794,0.028836660510672737,0.016138480386434503
IIASA-WiC POP,SSP5_v9_130115,CYP,15-19,million,0.06046596754552329,0.05262230335447856,0.05154015507935137,0.034346976009529226,0.02343311402550436
IIASA-WiC POP,SSP5_v9_130115,CZE,15-19,million,0.043787494910203034,0.042291588193787304,0.05359496700143341,0.04581291871292046,0.050840215302034725
IIASA-WiC POP,SSP5_v9_130115,DEU,15-19,million,0.04890319395071894,0.04403370578654614,0.04367927847496992,0.04408723957656462,0.04737765475018347
IIASA-WiC POP,SSP5_v9_130115,DJI,15-19,million,0.1036546888900668,0.09913507833929965,0.08955071726899667,0.06408799434779354,0.02907483000216786
IIASA-WiC POP,SSP5_v9_130115,DNK,15-19,million,0.060693977565273324,0.056532647873808545,0.054015429921067885,0.05980754436498732,0.0589865145736
IIASA-WiC POP,SSP5_v9_130115,DOM,15-19,million,0.09416052194079731,0.0938218497384425,0.07978145329174259,0.05713346803172121,0.024807812160331483
IIASA-WiC POP,SSP5_v9_130115,DZA,15-19,million,0.07890948276636131,0.07826706590269152,0.07597234387416352,0.048238041593053005,0.026715230407757754
IIASA-WiC POP,SSP5_v9_130115,ECU,15-19,million,0.0939369558649449,0.09030117134215213,0.07609497764356682,0.053120045993118405,0.025271621606352303
IIASA-WiC POP,SSP5_v9_130115,EGY,15-19,million,0.0919278783629239,0.0905576189146721,0.08489104693196108,0.059449326160284414,0.028602913649857856
IIASA-WiC POP,SSP5_v9_130115,ERI,15-19,million,0.09883071376176833,0.10714718833329515,0.10259111220251885,0.06942321344013556,0.029945028248258093
IIASA-WiC POP,SSP5_v9_130115,ESP,15-19,million,0.04393048183332599,0.048447279457192925,0.0492704866729035,0.04354606595069892,0.0490295450532625
IIASA-WiC POP,SSP5_v9_130115,EST,15-19,million,0.046252325977223986,0.04858549906806771,0.059073797667089686,0.051077808592024466,0.05324104957262125
IIASA-WiC POP,SSP5_v9_130115,ETH,15-19,million,0.11704705825333091,0.11179394716174554,0.09877476296146756,0.07195021458299024,0.03214559299880231
IIASA-WiC POP,SSP5_v9_130115,FIN,15-19,million,0.054439340449474495,0.0513974250616962,0.054578524475103675,0.056359630574778594,0.05922857754742643
IIASA-WiC POP,SSP5_v9_130115,FJI,15-19,million,0.08822149918577346,0.08855114331395468,0.0849355661795112,0.05766993848902495,0.0267139196044472
IIASA-WiC POP,SSP5_v9_130115,FRA,15-19,million,0.05719684321358649,0.057338910375446556,0.05823351192097287,0.057519549131954034,0.05695942550040722
IIASA-WiC POP,SSP5_v9_130115,FSM,15-19,million,0.12283841447875513,0.11825607629222176,0.09948217713099927,0.07968475486475561,0.029717022069576892
IIASA-WiC POP,SSP5_v9_130115,GAB,15-19,million,0.10570285409965326,0.09991448273649313,0.08555022870094618,0.06088101636404041,0.028217126968105827
IIASA-WiC POP,SSP5_v9_130115,GBR,15-19,million,0.055590975351240475,0.05215521731782438,0.059187445564203814,0.056887884633612974,0.05710405794418423
IIASA-WiC POP,SSP5_v9_130115,GEO,15-19,million,0.0551526301168149,0.05330235275261685,0.06411470687446327,0.035929409419401086,0.021761038801096384
IIASA-WiC POP,SSP5_v9_130115,GHA,15-19,million,0.10167761294642899,0.10446748435724013,0.09722722544202217,0.07063799035012708,0.031950871340003156
IIASA-WiC POP,SSP5_v9_130115,GIN,15-19,million,0.11092857667135242,0.1172197983873503,0.11456088501670333,0.0889363143169488,0.03567863461888395
IIASA-WiC POP,SSP5_v9_130115,GLP,15-19,million,0.07664743596502467,0.0696042478309746,0.06085605447070651,0.04544448354361458,0.028233339831523475
IIASA-WiC POP,SSP5_v9_130115,GMB,15-19,million,0.11258370080006068,0.11684474555392911,0.10880122986441922,0.07860526341595647,0.03486589979111701
IIASA-WiC POP,SSP5_v9_130115,GNB,15-19,million,0.10748941857685367,0.11013233224476325,0.10326465357628203,0.0763898686962283,0.035958749420067763
IIASA-WiC POP,SSP5_v9_130115,GNQ,15-19,million,0.09849333832008084,0.09825843535596611,0.09492157512020415,0.07256199332829957,0.035104430362285804
IIASA-WiC POP,SSP5_v9_130115,GRC,15-19,million,0.04651950381534368,0.04605689467031487,0.04848968027241783,0.044676567242879134,0.04697061750067122
IIASA-WiC POP,SSP5_v9_130115,GRD,15-19,million,0.0951537849665551,0.08504566411081119,0.08516090970867256,0.05519077621969082,0.024948935551687444
IIASA-WiC POP,SSP5_v9_130115,GTM,15-19,million,0.11336760580361749,0.11730025307903383,0.10056382356608855,0.0718639732026807,0.030486504421462893
IIASA-WiC POP,SSP5_v9_130115,GUF,15-19,million,0.09321935209698702,0.09500124284842086,0.07853177900723889,0.05553407465653804,0.02626320911093646
IIASA-WiC POP,SSP5_v9_130115,GUM,15-19,million,0.08835725962387718,0.08289440167607078,0.06828137897423527,0.049449015999363556,0.022397467566645388
IIASA-WiC POP,SSP5_v9_130115,GUY,15-19,million,0.1282415509010921,0.11541155343128573,0.07520558943924335,0.061641500230489026,0.02770950445238014
IIASA-WiC POP,SSP5_v9_130115,HND,15-19,million,0.10965807111291702,0.10501860085188344,0.09025304169907851,0.06341513917745614,0.02766833743782118
IIASA-WiC POP,SSP5_v9_130115,HRV,15-19,million,0.0551778272749577,0.04846184790896994,0.04722839617109263,0.032438352607792535,0.02108417569544951
IIASA-WiC POP,SSP5_v9_130115,HTI,15-19,million,0.10972894112601639,0.1061337677137839,0.09216969711777138,0.06596394745892344,0.029099738037965332
IIASA-WiC POP,SSP5_v9_130115,HUN,15-19,million,0.05051017614744997,0.04920495016923243,0.047423263888656655,0.04721047513344991,0.047420058477174
IIASA-WiC POP,SSP5_v9_130115,IDN,15-19,million,0.08418463910700917,0.08436666199516585,0.07096839467912595,0.04754367140847202,0.025996271605489778
IIASA-WiC POP,SSP5_v9_130115,IND,15-19,million,0.09386568066079477,0.0900904230755219,0.07844137276681655,0.054002982929828545,0.026398094960929232
IIASA-WiC POP,SSP5_v9_130115,IRL,15-19,million,0.05988394077104216,0.06032981305185115,0.06601371231678119,0.05742557328277579,0.05573505777995253
IIASA-WiC POP,SSP5_v9_130115,IRN,15-19,million,0.06980130497498388,0.06546336949792719,0.06991904424535213,0.03841012760163455,0.021940728710751332
IIASA-WiC POP,SSP5_v9_130115,IRQ,15-19,million,0.10929231206201306,0.11404962584573845,0.10175911822143652,0.0741150090887167,0.03164557346622448
IIASA-WiC POP,SSP5_v9_130115,ISL,15-19,million,0.06325696667762326,0.058755478530225794,0.06402487764096555,0.05734202269867089,0.05831563388003145
IIASA-WiC POP,SSP5_v9_130115,ISR,15-19,million,0.0745128486365841,0.07232832701860414,0.07755390367373528,0.0759823562243707,0.07214168735685884
IIASA-WiC POP,SSP5_v9_130115,ITA,15-19,million,0.04561608798207105,0.04650523074552496,0.044892168180988415,0.04472979674726993,0.046808765772255706
IIASA-WiC POP,SSP5_v9_130115,JAM,15-19,million,0.10665144880702436,0.08796629880562916,0.07637237105777776,0.055048934273611905,0.024551681051190714
IIASA-WiC POP,SSP5_v9_130115,JOR,15-19,million,0.10437178680892584,0.099126224103791,0.07884436241906494,0.056913771784956727,0.02752059995500406
IIASA-WiC POP,SSP5_v9_130115,JPN,15-19,million,0.046292027732041385,0.04458761478582621,0.0444406799511602,0.04135605298989643,0.04341701108457776
IIASA-WiC POP,SSP5_v9_130115,KAZ,15-19,million,0.06548076625082137,0.0678249728071149,0.07774208412432189,0.050329825993156184,0.02623356703703858
IIASA-WiC POP,SSP5_v9_130115,KEN,15-19,million,0.10512653402091951,0.1117454265424801,0.10692364261410603,0.08145732437702911,0.036469070790734394
IIASA-WiC POP,SSP5_v9_130115,KGZ,15-19,million,0.09316872632285647,0.08338709042709819,0.08915502912064194,0.05929594239101054,0.027254970399907655
IIASA-WiC POP,SSP5_v9_130115,KHM,15-19,million,0.10497766066575479,0.09311453429432946,0.08639285898953322,0.06093978230585486,0.02926285553533702
IIASA-WiC POP,SSP5_v9_130115,KOR,15-19,million,0.06450332864568097,0.047629251830944866,0.043382373922273475,0.0434611742829401,0.04258128335649615
IIASA-WiC POP,SSP5_v9_130115,KWT,15-19,million,0.06430794616192431,0.07419895511231764,0.0593567590525945,0.04214013062243885,0.022638019121201107
IIASA-WiC POP,SSP5_v9_130115,LAO,15-19,million,0.11339936219280125,0.10051198734053841,0.08477109104467985,0.06107191805654114,0.03128657605371865
IIASA-WiC POP,SSP5_v9_130115,LBN,15-19,million,0.08949646742009051,0.0740520593548038,0.0625724633106998,0.0434642734085203,0.023789358516087083
IIASA-WiC POP,SSP5_v9_130115,LBR,15-19,million,0.10000673324198531,0.10273368842047818,0.09403801004252818,0.06791042144651155,0.03111162656259067
IIASA-WiC POP,SSP5_v9_130115,LBY,15-19,million,0.08131082389602287,0.08875797682302296,0.0835383951743204,0.04989017291060311,0.02742043830530219
IIASA-WiC POP,SSP5_v9_130115,LCA,15-19,million,0.08599757317262902,0.07569217674332794,0.06865067771827382,0.043830809323099115,0.02241752505439514
IIASA-WiC POP,SSP5_v9_130115,LKA,15-19,million,0.07148624491716256,0.07778837196241081,0.07199583817690816,0.048392788124253516,0.022985093038889105
IIASA-WiC POP,SSP5_v9_130115,LSO,15-19,million,0.11855899708467767,0.11129391605878082,0.09765360967833077,0.07156066392486023,0.03341133498437626
IIASA-WiC POP,SSP5_v9_130115,LTU,15-19,million,0.054552328979011216,0.04627923420579649,0.054891117767073255,0.03527064966093786,0.027530935631233322
IIASA-WiC POP,SSP5_v9_130115,LUX,15-19,million,0.05721115024396964,0.053488891643749634,0.051039684117176014,0.05030243082194831,0.05065381386496578
IIASA-WiC POP,SSP5_v9_130115,LVA,15-19,million,0.04384368603969125,0.04710405970906885,0.04338038044389053,0.03244224157530019,0.024373933445348914
IIASA-WiC POP,SSP5_v9_130115,MAR,15-19,million,0.09019319113242968,0.08412885056432304,0.0772523612996008,0.0508054140173736,0.02594910313728512
IIASA-WiC POP,SSP5_v9_130115,MDA,15-19,million,0.05985223943014898,0.05292242662597443,0.054738466508175834,0.03355931115873017,0.01782247419932
IIASA-WiC POP,SSP5_v9_130115,MDG,15-19,million,0.11321164917151992,0.11259342258853468,0.10015660942456273,0.07318195064483266,0.030557745241223854
IIASA-WiC POP,SSP5_v9_130115,MDV,15-19,million,0.09178132970957702,0.07536946615589978,0.06847759767896919,0.04016240434050174,0.021722509632545368
IIASA-WiC POP,SSP5_v9_130115,MEX,15-19,million,0.08950624265698384,0.08881300970614174,0.07633005081041025,0.054851478563068407,0.026012231923285594
IIASA-WiC POP,SSP5_v9_130115,MKD,15-19,million,0.06392649949321534,0.05645776984574639,0.05195163866126737,0.03261729041419687,0.019483378971632832
IIASA-WiC POP,SSP5_v9_130115,MLI,15-19,million,0.11125672135558203,0.11730390571172729,0.1133686696971495,0.08821062348926177,0.03786283536260786
IIASA-WiC POP,SSP5_v9_130115,MLT,15-19,million,0.056492470661874565,0.04572962012524653,0.04540497511797179,0.03324804025023421,0.023633170201076553
IIASA-WiC POP,SSP5_v9_130115,MMR,15-19,million,0.08780848811901677,0.07947300373875772,0.06726293640058079,0.0481554651775565,0.029921908647215403
IIASA-WiC POP,SSP5_v9_130115,MNE,15-19,million,0.0650695928905941,0.06279686610580491,0.05440089878741676,0.033580381633098094,0.019415229547416903
IIASA-WiC POP,SSP5_v9_130115,MNG,15-19,million,0.08171322826828387,0.07152579087401054,0.08561705959239008,0.05458180688055015,0.029932344147329003
IIASA-WiC POP,SSP5_v9_130115,MOZ,15-19,million,0.11209165401336119,0.12195747419058107,0.10498774480688035,0.0799663645863939,0.03451369484099458
IIASA-WiC POP,SSP5_v9_130115,MRT,15-19,million,0.10584457400241574,0.10766413692837291,0.09775177865844495,0.07135897493358148,0.033864695343406595
IIASA-WiC POP,SSP5_v9_130115,MTQ,15-19,million,0.06730766059031654,0.06227653571401559,0.05732490440523436,0.04185970579808029,0.027763173143650455
IIASA-WiC POP,SSP5_v9_130115,MUS,15-19,million,0.07654542773246846,0.07212261050431287,0.05232325117188551,0.04032495925828472,0.024946139106737087
IIASA-WiC POP,SSP5_v9_130115,MWI,15-19,million,0.11092122851893535,0.110969035754985,0.11251572290076779,0.09298388531815065,0.04146363967706704
IIASA-WiC POP,SSP5_v9_130115,MYS,15-19,million,0.09273172991848397,0.09039651263931815,0.0745038451160251,0.05439474050417643,0.027391452844505202
IIASA-WiC POP,SSP5_v9_130115,MYT,15-19,million,0.09672349270108017,0.11210025485251757,0.09754051408976294,0.07043941312660487,0.028382517723133074
IIASA-WiC POP,SSP5_v9_130115,NAM,15-19,million,0.1089001718688589,0.10487713804531858,0.0875227943214528,0.06347810818112147,0.03000603094966826
IIASA-WiC POP,SSP5_v9_130115,NCL,15-19,million,0.08061207039771132,0.072891811929917,0.06553193351281887,0.045501140565073706,0.028796060231128785
IIASA-WiC POP,SSP5_v9_130115,NER,15-19,million,0.11123649696532452,0.11583522939126162,0.11376881655694704,0.09929220914935427,0.0499544923279519
IIASA-WiC POP,SSP5_v9_130115,NGA,15-19,million,0.1049167853769681,0.10849272565130416,0.10551400948028256,0.09099224125091884,0.04606475141352601
IIASA-WiC POP,SSP5_v9_130115,NIC,15-19,million,0.10898624401837717,0.10265207678780974,0.091647509776058,0.06437226165898256,0.02759247471316538
IIASA-WiC POP,SSP5_v9_130115,NLD,15-19,million,0.05832540375615451,0.05794250768553583,0.05217377932167738,0.055709669324739766,0.054106540409119656
IIASA-WiC POP,SSP5_v9_130115,NOR,15-19,million,0.06160403464745603,0.05560256342444359,0.05590048541305491,0.05793117754431078,0.05840125888299593
IIASA-WiC POP,SSP5_v9_130115,NPL,15-19,million,0.11096234394769335,0.10549915220491406,0.08584420340847476,0.059049091615395254,0.025795375916744002
IIASA-WiC POP,SSP5_v9_130115,NZL,15-19,million,0.06425162876793114,0.05925331174660761,0.06212217914928484,0.05767273520834614,0.05504919850933578
IIASA-WiC POP,SSP5_v9_130115,OMN,15-19,million,0.07623516588751009,0.07847589606034393,0.07295097317509966,0.05123653571257495,0.028000305085126905
IIASA-WiC POP,SSP5_v9_130115,PAK,15-19,million,0.10813581898978278,0.09537310312882795,0.0910440489146329,0.06551070732473765,0.03269165131331312
IIASA-WiC POP,SSP5_v9_130115,PAN,15-19,million,0.08778346697309455,0.08615852317577702,0.07100283454820093,0.05039885660137167,0.02337610882863624
IIASA-WiC POP,SSP5_v9_130115,PER,15-19,million,0.09546325599970294,0.09189778470102337,0.0786631097956769,0.05513521760824369,0.026673176222021776
IIASA-WiC POP,SSP5_v9_130115,PHL,15-19,million,0.10383810191123054,0.10396884597868158,0.08712109783131493,0.063077067454697,0.03041628194348296
IIASA-WiC POP,SSP5_v9_130115,PNG,15-19,million,0.10892328302125953,0.10934151815706232,0.09303299518684141,0.06714977476867823,0.03218286901287834
IIASA-WiC POP,SSP5_v9_130115,POL,15-19,million,0.05153135037007673,0.04481765267452835,0.0538353865396173,0.04392870062710877,0.04822826381188881
IIASA-WiC POP,SSP5_v9_130115,PRI,15-19,million,0.0756265096407768,0.06750297149779097,0.05864941263849536,0.03720275418254049,0.018462857063582232
IIASA-WiC POP,SSP5_v9_130115,PRK,15-19,million,0.08197243599011396,0.0719472765497362,0.06053763576869628,0.03930114741081954,0.02103278944558085
IIASA-WiC POP,SSP5_v9_130115,PRT,15-19,million,0.05031965065345098,0.05120391532214423,0.04636856790043698,0.04564603896816681,0.048878406590107275
IIASA-WiC POP,SSP5_v9_130115,PRY,15-19,million,0.10073027501011994,0.09740505865157342,0.08302579309890855,0.05844758190632049,0.027203214678521236
IIASA-WiC POP,SSP5_v9_130115,PSE,15-19,million,0.11949535805737761,0.11679836044024486,0.11105969861577934,0.08238427375154336,0.0326239306358444
IIASA-WiC POP,SSP5_v9_130115,PYF,15-19,million,0.08775652125273282,0.07241923042881379,0.0688696829732311,0.049303504940014495,0.029978066289510413
IIASA-WiC POP,SSP5_v9_130115,QAT,15-19,million,0.03559961344026062,0.04310899109521443,0.04826181055250085,0.03287792845458419,0.016757193162982745
IIASA-WiC POP,SSP5_v9_130115,REU,15-19,million,0.076585969844412,0.08018397289755391,0.06931388817513609,0.05058261990944753,0.0320487148120349
IIASA-WiC POP,SSP5_v9_130115,ROU,15-19,million,0.052999554061202235,0.050740499005412255,0.04689694419614782,0.031939732813834616,0.021036872069148817
IIASA-WiC POP,SSP5_v9_130115,RUS,15-19,million,0.04535675264791709,0.049604847558993186,0.05667731264385848,0.03669555463705354,0.02610352047688138
IIASA-WiC POP,SSP5_v9_130115,RWA,15-19,million,0.10179295633006533,0.10433587401802866,0.10965039964307025,0.08132788224338543,0.03737962978033931
IIASA-WiC POP,SSP5_v9_130115,SAU,15-19,million,0.07935744035053346,0.08167878233406464,0.07280096266452987,0.05116301376375551,0.026270609475380118
IIASA-WiC POP,SSP5_v9_130115,SDN,15-19,million,0.10690666802418224,0.10789264462048996,0.09682489327180721,0.07237294341713749,0.03644862361350168
IIASA-WiC POP,SSP5_v9_130115,SEN,15-19,million,0.11164086792472108,0.11671993186435273,0.1099001766019626,0.08125488411464861,0.03676361771654653
IIASA-WiC POP,SSP5_v9_130115,SGP,15-19,million,0.06909703354483251,0.053361883981385,0.04023148734631845,0.03096478641377118,0.02054452605641179
IIASA-WiC POP,SSP5_v9_130115,SLB,15-19,million,0.10453850928024551,0.10916970579350083,0.09570585320899214,0.06837161319268548,0.032548705066995774
IIASA-WiC POP,SSP5_v9_130115,SLE,15-19,million,0.10869412572758168,0.11275537281920421,0.09997986086141089,0.07550356674378166,0.0356348865943456
IIASA-WiC POP,SSP5_v9_130115,SLV,15-19,million,0.11630978692529054,0.09741922099716847,0.08799215464469023,0.062536849493134275,0.0258791326131001
IIASA-WiC POP,SSP5_v9_130115,SOM,15-19,million,0.10997460959381149,0.12021461461902033,0.1204751774009695,0.1008882106784578,0.044818474730753684
IIASA-WiC POP,SSP5_v9_130115,SRB,15-19,million,0.05924158760671009,0.06109226128085025,0.04721176466956911,0.03271689700407306,0.018725032855406103
IIASA-WiC POP,SSP5_v9_130115,STP,15-19,million,0.11756867325159691,0.12037250792160259,0.1064322508457523,0.08351112928279958,0.03701696104777128
IIASA-WiC POP,SSP5_v9_130115,SUR,15-19,million,0.09249688571602135,0.09021940676040507,0.07265505390280048,0.053026281909337836,0.026124114286110372
IIASA-WiC POP,SSP5_v9_130115,SVK,15-19,million,0.05215683412505189,0.04655302294478251,0.0538206913171276,0.04432058826608457,0.04734625743903564
IIASA-WiC POP,SSP5_v9_130115,SVN,15-19,million,0.045159184075747816,0.04323335968164682,0.05186741390698312,0.047291098042790886,0.05089855551627692
IIASA-WiC POP,SSP5_v9_130115,SWE,15-19,million,0.050073835729680494,0.05070662383092185,0.05752486291146565,0.056083998741373334,0.05937015703600109
IIASA-WiC POP,SSP5_v9_130115,SWZ,15-19,million,0.11795924149136251,0.1107099580017198,0.10048130994400721,0.07171795601690306,0.03394959101526309
IIASA-WiC POP,SSP5_v9_130115,SYR,15-19,million,0.11084755790244684,0.10852836241532313,0.07836822269143284,0.05888704407030916,0.02615601570816975
IIASA-WiC POP,SSP5_v9_130115,TCD,15-19,million,0.11018607352443693,0.11458361588347837,0.11086113088839857,0.09102329744498584,0.039566746071172894
IIASA-WiC POP,SSP5_v9_130115,TGO,15-19,million,0.10939319145703293,0.10799791174346052,0.09444992509824096,0.06951037663907994,0.030470095019346805
IIASA-WiC POP,SSP5_v9_130115,THA,15-19,million,0.07083301995694652,0.06643090009372486,0.05309161694841195,0.03831008796530775,0.023531692461881346
IIASA-WiC POP,SSP5_v9_130115,TJK,15-19,million,0.11653398801028085,0.11036202793761485,0.10151674289666292,0.0776445768683132,0.03586106170856851
IIASA-WiC POP,SSP5_v9_130115,TKM,15-19,million,0.0886520800881263,0.08876253409277293,0.08090887691196233,0.05494216643487737,0.028495403626638164
IIASA-WiC POP,SSP5_v9_130115,TLS,15-19,million,0.13011428763852856,0.11957750237395597,0.12575240343840965,0.11635248152195246,0.05191536619177884
IIASA-WiC POP,SSP5_v9_130115,TON,15-19,million,0.11353595128267921,0.12018317445431177,0.10412107984607162,0.07719249605139407,0.027206170637462702
IIASA-WiC POP,SSP5_v9_130115,TTO,15-19,million,0.06657880405339378,0.06504882553461007,0.059951643974091244,0.03589209301533219,0.01870702271005661
IIASA-WiC POP,SSP5_v9_130115,TUN,15-19,million,0.07329535210679315,0.068675701864299707,0.06717577577274844,0.04174263585607289,0.026642896403201062
IIASA-WiC POP,SSP5_v9_130115,TUR,15-19,million,0.08496053490242932,0.07800349028003481,0.06959067535137219,0.049101403886374254,0.025860535015488254
IIASA-WiC POP,SSP5_v9_130115,TZA,15-19,million,0.10650137582730836,0.11364922349812644,0.11125665186488427,0.08467925786331003,0.03484888126042917
IIASA-WiC POP,SSP5_v9_130115,UGA,15-19,million,0.1122109682324131,0.1179758145671265,0.1146711765322452,0.09613365387623998,0.04306546193045202
IIASA-WiC POP,SSP5_v9_130115,UKR,15-19,million,0.04769407779661642,0.04636828990091652,0.05237889994793732,0.035646739676595936,0.024015836513416745
IIASA-WiC POP,SSP5_v9_130115,URY,15-19,million,0.07637680295504452,0.07316152246879849,0.06213980151098967,0.042893406106953545,0.02164789186314371
IIASA-WiC POP,SSP5_v9_130115,USA,15-19,million,0.06129183154203041,0.06217276104541341,0.058542948412711814,0.05987205694009598,0.05632452348080472
IIASA-WiC POP,SSP5_v9_130115,UZB,15-19,million,0.09643367002520555,0.08430774091825254,0.081042181130141,0.054424804836676936,0.02762501070015229
IIASA-WiC POP,SSP5_v9_130115,VCT,15-19,million,0.0936644110546026,0.0841224620881697,0.07179260083138787,0.04850189823989445,0.022327441140808167
IIASA-WiC POP,SSP5_v9_130115,VEN,15-19,million,0.08890292954282782,0.08672323359527644,0.07399032922367535,0.05044615795364602,0.02302217198724884
IIASA-WiC POP,SSP5_v9_130115,VIR,15-19,million,0.07063974097922629,0.06421586762611504,0.052978897869946084,0.04163449375070891,0.023902315980798727
IIASA-WiC POP,SSP5_v9_130115,VNM,15-19,million,0.07405747427707313,0.06961458336633522,0.06666161225747726,0.039074264355997576,0.019319864271746045
IIASA-WiC POP,SSP5_v9_130115,VUT,15-19,million,0.10568479604045355,0.10538259719506123,0.09066798778350757,0.0638345968519315,0.027845143017977476
IIASA-WiC POP,SSP5_v9_130115,WSM,15-19,million,0.1235603873652345,0.12765590987768766,0.09698197510248814,0.07858240535405163,0.027222142880340045
IIASA-WiC POP,SSP5_v9_130115,YEM,15-19,million,0.11157924602459511,0.11067928577386311,0.11271019859663982,0.08244997651247142,0.039318793615167914
IIASA-WiC POP,SSP5_v9_130115,ZAF,15-19,million,0.09443843084137797,0.09239470025135982,0.07973921433957765,0.05772991315592882,0.028243202005429097
IIASA-WiC POP,SSP5_v9_130115,ZMB,15-19,million,0.11223451326538986,0.11523330948031207,0.11748982794571959,0.09554308382044363,0.04216989916744917
IIASA-WiC POP,SSP5_v9_130115,ZWE,15-19,million,0.12334156369796913,0.11766428007584395,0.10866285550045063,0.08254774257420318,0.034167686752874106
IIASA-WiC POP,SSP5_v9_130115,ABW,20-24,million,0.0677361581299926,0.06111318918604203,0.048929148873525535,0.03693220001730031,0.023477404150462178
IIASA-WiC POP,SSP5_v9_130115,AFG,20-24,million,0.09678044413491547,0.10374995795027635,0.10396712705272622,0.09590144240728384,0.047452792166980035
IIASA-WiC POP,SSP5_v9_130115,AGO,20-24,million,0.09290007537785756,0.09825155678819104,0.10143029882696061,0.08254723227301744,0.04017257842409369
IIASA-WiC POP,SSP5_v9_130115,ALB,20-24,million,0.08747979694676178,0.08369075567163695,0.0636739680824051,0.03972513719199561,0.020956714742946223
IIASA-WiC POP,SSP5_v9_130115,ARE,20-24,million,0.050890348252292016,0.04796351685191526,0.05203294705117267,0.032868701623396786,0.019005955287102787
IIASA-WiC POP,SSP5_v9_130115,ARG,20-24,million,0.08126296825723035,0.07793862757913739,0.07476747245832123,0.05230554924329517,0.027588780594899377
IIASA-WiC POP,SSP5_v9_130115,ARM,20-24,million,0.08551868777320228,0.06281505921733113,0.07460610869334248,0.04405833070796382,0.02619781529814908
IIASA-WiC POP,SSP5_v9_130115,AUS,20-24,million,0.06305583921609388,0.05496667656824588,0.05289155900391346,0.05276923922179597,0.05227517614936733
IIASA-WiC POP,SSP5_v9_130115,AUT,20-24,million,0.0590509633896244,0.050464959046974615,0.04447571089290921,0.046098182805271386,0.047520062429955705
IIASA-WiC POP,SSP5_v9_130115,AZE,20-24,million,0.093890555448246385,0.05680762864550166,0.07662323113334484,0.04238535109718251,0.027683157939147888
IIASA-WiC POP,SSP5_v9_130115,BDI,20-24,million,0.10073227558212548,0.08847572648283952,0.08643190091807863,0.06623602652620665,0.03532672020443444
IIASA-WiC POP,SSP5_v9_130115,BEL,20-24,million,0.05632219122189007,0.05203774650954952,0.052315612198780656,0.05273823304339123,0.05251999752983642
IIASA-WiC POP,SSP5_v9_130115,BEN,20-24,million,0.09305609195179311,0.09502075172486217,0.10305873899491394,0.07820320500051936,0.03657432094913955
IIASA-WiC POP,SSP5_v9_130115,BFA,20-24,million,0.09483760245065367,0.097866211046961,0.10674986828341483,0.08640846152104918,0.0424346208546202
IIASA-WiC POP,SSP5_v9_130115,BGD,20-24,million,0.09845236744238466,0.09680302623158832,0.08190821211155938,0.057491701125741895,0.02603189124907573
IIASA-WiC POP,SSP5_v9_130115,BGR,20-24,million,0.0547272927883293,0.04586422594874638,0.052922962338305415,0.03410047331897465,0.024352845955291406
IIASA-WiC POP,SSP5_v9_130115,BHR,20-24,million,0.047832436183375994,0.04951097411406623,0.05695810308027782,0.04198915645544033,0.027142502072185735
IIASA-WiC POP,SSP5_v9_130115,BHS,20-24,million,0.0851566647236589,0.07370683214223463,0.0639721790705837,0.043088996431347504,0.026399393476819157
IIASA-WiC POP,SSP5_v9_130115,BIH,20-24,million,0.05996207684516127,0.05874706133162916,0.04529528015707386,0.03338061038843836,0.022034663005286535
IIASA-WiC POP,SSP5_v9_130115,BLR,20-24,million,0.06392764219948771,0.05079527291264394,0.056826301877756814,0.036479322238351035,0.026502157033054453
IIASA-WiC POP,SSP5_v9_130115,BLZ,20-24,million,0.10390665029939379,0.10176679373580916,0.09717100497870029,0.06735109389996494,0.03129091649863154
IIASA-WiC POP,SSP5_v9_130115,BOL,20-24,million,0.10021476011303723,0.1003793207386177,0.0993139101697849,0.07159176062802727,0.036482811587197884
IIASA-WiC POP,SSP5_v9_130115,BRA,20-24,million,0.08081058558472791,0.08212711588473372,0.06901646757744904,0.04706932010270863,0.024048369998395436
IIASA-WiC POP,SSP5_v9_130115,BRB,20-24,million,0.07250261074688932,0.06619463479922615,0.05264822400596569,0.035335094403070394,0.023201019032375897
IIASA-WiC POP,SSP5_v9_130115,BRN,20-24,million,0.07473772149529599,0.06904317527491076,0.07516176267417247,0.04528936595002588,0.02484956510825697
IIASA-WiC POP,SSP5_v9_130115,BTN,20-24,million,0.09846509342483144,0.08262609998569784,0.07367277297876663,0.052267270186485075,0.0267269794012743
IIASA-WiC POP,SSP5_v9_130115,BWA,20-24,million,0.10323234502001545,0.09595208659816386,0.09275595771861135,0.06318716364253632,0.03208850531419267
