MODEL,SCENARIO,ISO_A3,AGE,UNIT,2015_factor,2020_factor,2030_factor,2050_factor,2100_factor
IIASA-WiC POP,SSP1_v9_130115,MYT,10-14,million,0.12446262277528249,0.16666550764436802,0.0906752905445478,0.06666400375701292,0.025966876762294217
IIASA-WiC POP,SSP1_v9_130115,NAM,10-14,million,0.11213335554229686,0.10780636969387113,0.08440296844869495,0.058864652576278625,0.027296787534387783
IIASA-WiC POP,SSP1_v9_130115,NCL,10-14,million,0.07761547074714528,0.07606817061851527,0.06281251543860672,0.04413491125563097,0.02722787420720197
IIASA-WiC POP,SSP1_v9_130115,NER,10-14,million,0.13480086656524465,0.13764308007471543,0.12205007768263197,0.10220983258820222,0.04598481091701979
IIASA-WiC POP,SSP1_v9_130115,NGA,10-14,million,0.12266154611109775,0.12408689976015928,0.11137452776420535,0.09350237724663825,0.04278815067907235
IIASA-WiC POP,SSP1_v9_130115,NIC,10-14,million,0.10568871034892004,0.10344639926392274,0.08060300189606283,0.05484233457551518,0.023784229901099962
IIASA-WiC POP,SSP1_v9_130115,NLD,10-14,million,0.05986488350806453,0.05472280370606823,0.05115658704996566,0.04847662744017223,0.04194203801689419
IIASA-WiC POP,SSP1_v9_130115,NOR,10-14,million,0.058875941260767096,0.05949164593248917,0.05773521041483818,0.05230134184640136,0.046249337313199884
IIASA-WiC POP,SSP1_v9_130115,NPL,10-14,million,0.11360231358826149,0.09899466204094412,0.08226237154630078,0.05407301594839344,0.023027618214752847
IIASA-WiC POP,SSP1_v9_130115,NZL,10-14,million,0.06285609374396842,0.06586243399499112,0.06141154024123956,0.051162795977819406,0.04197221652263396
IIASA-WiC POP,SSP1_v9_130115,OMN,10-14,million,0.08338960355957165,0.08938337802579267,0.0708163007001386,0.04771489985911113,0.025408301641101007
IIASA-WiC POP,SSP1_v9_130115,PAK,10-14,million,0.10276436818097805,0.10237999937341691,0.08826194429109167,0.06193155454676413,0.029501300761750213
IIASA-WiC POP,SSP1_v9_130115,PAN,10-14,million,0.09130164818671664,0.08698722739092617,0.0664285629733529,0.046212348332576356,0.02118091852464569
IIASA-WiC POP,SSP1_v9_130115,PER,10-14,million,0.09448994711885894,0.08960900381289892,0.07032556790399594,0.049850962287203114,0.02451844067924118
IIASA-WiC POP,SSP1_v9_130115,PHL,10-14,million,0.11160784349403201,0.10303102559095537,0.08288741707613664,0.05856216662363508,0.02772002599424235
IIASA-WiC POP,SSP1_v9_130115,PNG,10-14,million,0.118540335805098,0.11681134077233747,0.08892784426216227,0.06219894388423477,0.029198712253012526
IIASA-WiC POP,SSP1_v9_130115,POL,10-14,million,0.04527279146870332,0.050287105289998274,0.049966550675564464,0.03758677597318287,0.03540634893796906
IIASA-WiC POP,SSP1_v9_130115,PRI,10-14,million,0.0665667114237581,0.06442497081899691,0.050600471860608384,0.03330463818185857,0.018416690751892808
IIASA-WiC POP,SSP1_v9_130115,PRK,10-14,million,0.07319010213535887,0.06713647788734593,0.056404626908163606,0.03465092903087987,0.018780626544132917
IIASA-WiC POP,SSP1_v9_130115,PRT,10-14,million,0.051963936314186235,0.04915212861008817,0.04256716066408495,0.039659369851489726,0.036622659704784996
IIASA-WiC POP,SSP1_v9_130115,PRY,10-14,million,0.10365206800108828,0.09905468621646844,0.07817712273483524,0.05357972100814535,0.024491404205735468
IIASA-WiC POP,SSP1_v9_130115,PSE,10-14,million,0.12545620048510744,0.12671578897940292,0.10371680154300049,0.07312074459850719,0.029774171125638117
IIASA-WiC POP,SSP1_v9_130115,PYF,10-14,million,0.07574316371098411,0.07209125577638711,0.06591458614331633,0.046523138860800034,0.027913085064488197
IIASA-WiC POP,SSP1_v9_130115,QAT,10-14,million,0.04492872950962954,0.055486169203913076,0.045827702964646916,0.030878415183086285,0.015951859160665875
IIASA-WiC POP,SSP1_v9_130115,REU,10-14,million,0.08362082499886034,0.07956746658394802,0.06475034495591882,0.048404448374227235,0.030400152684848324
IIASA-WiC POP,SSP1_v9_130115,ROU,10-14,million,0.049912704260750555,0.05125392253028337,0.04080238610459402,0.030059562226248046,0.019191552943103218
IIASA-WiC POP,SSP1_v9_130115,RUS,10-14,million,0.04912667000955263,0.057978680923440294,0.04850618214615061,0.03702129609351785,0.02412979024145183
IIASA-WiC POP,SSP1_v9_130115,RWA,10-14,million,0.11776266003260945,0.12910886740407734,0.1081048828953453,0.08136142313244546,0.03426625310855412
IIASA-WiC POP,SSP1_v9_130115,SAU,10-14,million,0.09062786659694598,0.09586777219269615,0.07045946152285855,0.050378016846525764,0.024393547290345746
IIASA-WiC POP,SSP1_v9_130115,SDN,10-14,million,0.11937216312780656,0.11604340596666063,0.0962069511289301,0.06861214776505034,0.033278234795666654
IIASA-WiC POP,SSP1_v9_130115,SEN,10-14,million,0.12774910200751338,0.13151483898526434,0.10158154001640604,0.0759606098432328,0.03321306767733593
IIASA-WiC POP,SSP1_v9_130115,SGP,10-14,million,0.05442227272389063,0.04773485406166308,0.038962634067688656,0.028922477936148393,0.018966487350689266
IIASA-WiC POP,SSP1_v9_130115,SLB,10-14,million,0.11912694567034325,0.12174596070161678,0.08971925643517177,0.06405840813018637,0.029690626956276268
IIASA-WiC POP,SSP1_v9_130115,SLE,10-14,million,0.12594592496039272,0.12702912070959338,0.09910382270774762,0.0727993054239527,0.03273575484146722
IIASA-WiC POP,SSP1_v9_130115,SLV,10-14,million,0.097493949343062,0.09164350710779455,0.07796296564944098,0.05211287928436338,0.023068352771773607
IIASA-WiC POP,SSP1_v9_130115,SOM,10-14,million,0.13025515755456174,0.13534755051406308,0.11137552842304208,0.09112131328113161,0.03969227137170743
IIASA-WiC POP,SSP1_v9_130115,SRB,10-14,million,0.06039840032047612,0.05852097086745903,0.04224378692607692,0.03175181585136708,0.01822359573717478
IIASA-WiC POP,SSP1_v9_130115,STP,10-14,million,0.12516935485298922,0.12062495145176098,0.09514233935229038,0.06879970616167037,0.030059198189588885
IIASA-WiC POP,SSP1_v9_130115,SUR,10-14,million,0.09366023579843301,0.0829988251196163,0.06684845680192092,0.04857587475050245,0.023760005136412715
IIASA-WiC POP,SSP1_v9_130115,SVK,10-14,million,0.04742270818285466,0.04992743123118681,0.050052461630983744,0.037850305274333355,0.035010141762938776
IIASA-WiC POP,SSP1_v9_130115,SVN,10-14,million,0.04403494137454534,0.048525933602815624,0.04879886244812419,0.04226679915102673,0.03815414819588539
IIASA-WiC POP,SSP1_v9_130115,SWE,10-14,million,0.053107762584630173,0.05754975589737098,0.05945015090438615,0.051626560776847054,0.04662528557879728
IIASA-WiC POP,SSP1_v9_130115,SWZ,10-14,million,0.11744119412380208,0.11344631888040525,0.09929177359987817,0.06684319389281232,0.030657406076433486
IIASA-WiC POP,SSP1_v9_130115,SYR,10-14,million,0.11653338336869795,0.10458750546432186,0.07600261174184741,0.05279275100431683,0.023599346991099238
IIASA-WiC POP,SSP1_v9_130115,TCD,10-14,million,0.12963260877070984,0.12858332580385756,0.11593136808069164,0.08720360665592855,0.03590014534996153
IIASA-WiC POP,SSP1_v9_130115,TGO,10-14,million,0.1186423025343169,0.11399207848355035,0.09477233104716784,0.06497938856428062,0.027777133619356728
IIASA-WiC POP,SSP1_v9_130115,THA,10-14,million,0.06784445660611378,0.06113185210776605,0.048532387614597335,0.03480901103757744,0.02159319093370947
IIASA-WiC POP,SSP1_v9_130115,TJK,10-14,million,0.11306237611100048,0.10961426724538649,0.09324525191757263,0.06404603682490405,0.029390470628386203
IIASA-WiC POP,SSP1_v9_130115,TKM,10-14,million,0.0925447324017973,0.08882077425113723,0.07541272460899869,0.05109959040313634,0.025914604653246034
IIASA-WiC POP,SSP1_v9_130115,TLS,10-14,million,0.129521945868846,0.13373371624460792,0.12489389091766114,0.09987748502486068,0.043174661370187245
IIASA-WiC POP,SSP1_v9_130115,TON,10-14,million,0.12020181323093133,0.12026238994975261,0.08418956821108212,0.06632449325183022,0.027313679616356515
IIASA-WiC POP,SSP1_v9_130115,TTO,10-14,million,0.06540845112215479,0.0676569197613314,0.05034973960066795,0.032690047043818185,0.0171501608918244
IIASA-WiC POP,SSP1_v9_130115,TUN,10-14,million,0.07134148720747653,0.07561546924091109,0.06176509392090401,0.03964718210064585,0.024239154272552344
IIASA-WiC POP,SSP1_v9_130115,TUR,10-14,million,0.08134849764032638,0.08000050745227141,0.06314978172888931,0.04597591300690708,0.02344708045939759
IIASA-WiC POP,SSP1_v9_130115,TZA,10-14,million,0.12756271715035897,0.1353124446048139,0.10961309601525836,0.0804746505499982,0.03175795257700452
IIASA-WiC POP,SSP1_v9_130115,UGA,10-14,million,0.13561732159812656,0.13882694094870365,0.11904282031999924,0.09577794092441164,0.03947259295254809
IIASA-WiC POP,SSP1_v9_130115,UKR,10-14,million,0.044852423796786695,0.054569511663596776,0.04582713223804039,0.034969758753279276,0.022223341468719876
IIASA-WiC POP,SSP1_v9_130115,URY,10-14,million,0.07341494299635863,0.07047557100308152,0.05516459235166735,0.03845895076391218,0.020113762101791187
IIASA-WiC POP,SSP1_v9_130115,USA,10-14,million,0.06533429956536992,0.06628728313936606,0.059230466052355636,0.05412523235570334,0.04389508788944607
IIASA-WiC POP,SSP1_v9_130115,UZB,10-14,million,0.0872628219920267,0.08846416995772458,0.07539978734874221,0.05014139191724971,0.02495789483110535
IIASA-WiC POP,SSP1_v9_130115,VCT,10-14,million,0.08365924135708074,0.07945843251408097,0.06263371618347882,0.04295846564632161,0.020874873918563113
IIASA-WiC POP,SSP1_v9_130115,VEN,10-14,million,0.09183592550962663,0.08922304938226719,0.06797549641656118,0.0460885168071253,0.02083679856691015
IIASA-WiC POP,SSP1_v9_130115,VIR,10-14,million,0.06546700608508359,0.060653812170830435,0.05259449273583564,0.03705090642644677,0.022099619659099567
IIASA-WiC POP,SSP1_v9_130115,VNM,10-14,million,0.07239494698938925,0.07407991617554675,0.06021608436463566,0.03572936599043519,0.017371328442901145
IIASA-WiC POP,SSP1_v9_130115,VUT,10-14,million,0.11485106834126914,0.11443803750009458,0.0863095365892935,0.05933639987763684,0.025101682155353532
IIASA-WiC POP,SSP1_v9_130115,WSM,10-14,million,0.12664400385816837,0.11285666529645548,0.08161719597104523,0.06347363628943392,0.026946231769530007
IIASA-WiC POP,SSP1_v9_130115,YEM,10-14,million,0.12507066152651136,0.12731060787430748,0.11287637459832,0.08083056942091506,0.03571885785923142
IIASA-WiC POP,SSP1_v9_130115,ZAF,10-14,million,0.09729086961797223,0.09153021636253438,0.0769038106655715,0.05422527674615529,0.025957128242826838
IIASA-WiC POP,SSP1_v9_130115,ZMB,10-14,million,0.13013816180210158,0.13567567439599437,0.11905764150702103,0.09344890342943071,0.03875947332726059
IIASA-WiC POP,SSP1_v9_130115,ZWE,10-14,million,0.12021448769365711,0.11784845364897956,0.10013417816020928,0.06919409149189858,0.029371552422214568
IIASA-WiC POP,SSP1_v9_130115,ABW,15-19,million,0.066865482057856,0.05545646770271035,0.04803510669249413,0.035639971921180263,0.021454208252259223
IIASA-WiC POP,SSP1_v9_130115,AFG,15-19,million,0.11811215365739393,0.11577305883128892,0.1107631802589217,0.09455420206825904,0.0426283966754043
IIASA-WiC POP,SSP1_v9_130115,AGO,15-19,million,0.11258010285033243,0.11774479391520279,0.10876426538191708,0.08214840416330511,0.036936719244977455
IIASA-WiC POP,SSP1_v9_130115,ALB,15-19,million,0.08474244160161273,0.07424054942988297,0.05319945518714965,0.03645983965570161,0.019523745563195912
IIASA-WiC POP,SSP1_v9_130115,ARE,15-19,million,0.05122976948287924,0.04798498444752001,0.049099930249628276,0.03052090880054045,0.017633221865043895
IIASA-WiC POP,SSP1_v9_130115,ARG,15-19,million,0.08040004259874096,0.07572618192492406,0.06916183700281878,0.04954344223100601,0.02508203725533266
IIASA-WiC POP,SSP1_v9_130115,ARM,15-19,million,0.061852833271537906,0.06602094384348081,0.06188582827000129,0.04116308518089003,0.024382696896193854
IIASA-WiC POP,SSP1_v9_130115,AUS,15-19,million,0.05939973803869019,0.05545473877620993,0.056736037457618654,0.047313074053800204,0.041951131541794105
IIASA-WiC POP,SSP1_v9_130115,AUT,15-19,million,0.051586879198302765,0.04830353290780137,0.0451707037841274,0.039055993505458325,0.037113312326091254
IIASA-WiC POP,SSP1_v9_130115,AZE,15-19,million,0.05887508190345886,0.05577796594508321,0.07126327689584709,0.04191302793139704,0.02516079948528893
IIASA-WiC POP,SSP1_v9_130115,BDI,15-19,million,0.10067690063965316,0.09328067214459763,0.09604619064125301,0.06532184071657404,0.03216568693672229
IIASA-WiC POP,SSP1_v9_130115,BEL,15-19,million,0.053884570674426015,0.054238860690914215,0.05370684032734381,0.04705107336120996,0.042711785280178584
IIASA-WiC POP,SSP1_v9_130115,BEN,15-19,million,0.10762142214873403,0.10922803432020302,0.1050199686495705,0.07768813076255504,0.03323269279591472
IIASA-WiC POP,SSP1_v9_130115,BFA,15-19,million,0.11049211274476452,0.11329409560386995,0.1087523660920525,0.08682346428371446,0.038660259985056074
IIASA-WiC POP,SSP1_v9_130115,BGD,15-19,million,0.10155415394149296,0.09508905916720649,0.0765587147862591,0.0515940249716936,0.023293455992786857
IIASA-WiC POP,SSP1_v9_130115,BGR,15-19,million,0.04452186195731234,0.04626973376632808,0.04778995960411749,0.03354460704387082,0.022608025706924904
IIASA-WiC POP,SSP1_v9_130115,BHR,15-19,million,0.05432396194244285,0.052213092140678825,0.0639714934447362,0.04148529134695119,0.024751188033891744
IIASA-WiC POP,SSP1_v9_130115,BHS,15-19,million,0.07776486206404112,0.06292227501284597,0.05905447230739697,0.041150261517334925,0.0244228477242895
IIASA-WiC POP,SSP1_v9_130115,BIH,15-19,million,0.05859398284496522,0.048572243129492744,0.0453713794189898,0.030645523207496497,0.020233091410058867
IIASA-WiC POP,SSP1_v9_130115,BLR,15-19,million,0.04979327094648752,0.048710143767727955,0.05514399595349776,0.03450394488150021,0.024070879335425465
IIASA-WiC POP,SSP1_v9_130115,BLZ,15-19,million,0.10872498840246782,0.10044549689246389,0.08786173196369257,0.060301057301324755,0.026218237892204604
IIASA-WiC POP,SSP1_v9_130115,BOL,15-19,million,0.1061935208575326,0.10613499108472764,0.0889215622816268,0.06637431512702743,0.032896841168074405
IIASA-WiC POP,SSP1_v9_130115,BRA,15-19,million,0.08499753843324706,0.08187118110214224,0.06309148887780969,0.042811743643291884,0.021701716993103175
IIASA-WiC POP,SSP1_v9_130115,BRB,15-19,million,0.06672348859228935,0.05253380259338031,0.046251274574907214,0.032185891409265664,0.021148047706488215
IIASA-WiC POP,SSP1_v9_130115,BRN,15-19,million,0.07394592939560965,0.07752662591972646,0.0685983346286405,0.0436815705488611,0.022793043826767913
IIASA-WiC POP,SSP1_v9_130115,BTN,15-19,million,0.08976707629830168,0.08421592140816947,0.07406983326721746,0.05002884489779698,0.02430745294182135
IIASA-WiC POP,SSP1_v9_130115,BWA,15-19,million,0.10171546161154787,0.09506232070689682,0.08943640990766658,0.060778479749496135,0.029397719105352348
IIASA-WiC POP,SSP1_v9_130115,CAF,15-19,million,0.11016011098534015,0.10972572799458595,0.09631007100465071,0.07196687434848936,0.0330629687241722
IIASA-WiC POP,SSP1_v9_130115,CAN,15-19,million,0.054536902850954555,0.049299523213611654,0.05148535806243038,0.045516817828439214,0.043049001471507704
IIASA-WiC POP,SSP1_v9_130115,CHE,15-19,million,0.053011864061130294,0.04767896589585885,0.04592637937885799,0.041363131507644736,0.03979799931413944
IIASA-WiC POP,SSP1_v9_130115,CHL,15-19,million,0.07454988061973067,0.06727809151918403,0.05819841133062183,0.03949980750747972,0.021946487752736592
IIASA-WiC POP,SSP1_v9_130115,CHN,15-19,million,0.06975165813583999,0.060863778351474294,0.048639120712489235,0.03195227554282235,0.01908552234188655
IIASA-WiC POP,SSP1_v9_130115,CIV,15-19,million,0.11128030046427319,0.11469373399262066,0.10182793769231688,0.07465509180957865,0.033159711037522105
IIASA-WiC POP,SSP1_v9_130115,CMR,15-19,million,0.10453022874467363,0.10894203929080937,0.10112308382308621,0.0737224605571651,0.03406838272298844
IIASA-WiC POP,SSP1_v9_130115,COD,15-19,million,0.11240059253516166,0.11445335708355778,0.10939772640089364,0.08649012502694425,0.04042343019697362
IIASA-WiC POP,SSP1_v9_130115,COG,15-19,million,0.10407032836255688,0.10706767906377927,0.09696480528848728,0.0702028386951247,0.031866940040984545
IIASA-WiC POP,SSP1_v9_130115,COL,15-19,million,0.0890034872827482,0.0850195561429457,0.07291023113604164,0.051211399730680555,0.025031184498447476
IIASA-WiC POP,SSP1_v9_130115,COM,15-19,million,0.10458336762109324,0.11860296189128132,0.10715943958020593,0.07635901214792724,0.035819779648379686
IIASA-WiC POP,SSP1_v9_130115,CPV,15-19,million,0.10677944525177957,0.09624694698142788,0.08306319743484127,0.05733878335312549,0.0254065856269419
IIASA-WiC POP,SSP1_v9_130115,CRI,15-19,million,0.08225628537262496,0.0752980746918919,0.06042722897469832,0.0407805268593241,0.021589096021749056
IIASA-WiC POP,SSP1_v9_130115,CUB,15-19,million,0.0630607317982838,0.059204299073037654,0.044228833203310225,0.029368640731551213,0.0166762004519526
IIASA-WiC POP,SSP1_v9_130115,CYP,15-19,million,0.06066862170069285,0.05294370638675451,0.051904234271398605,0.03449114300924448,0.023962900667337573
IIASA-WiC POP,SSP1_v9_130115,CZE,15-19,million,0.043959280788510434,0.042698547200771826,0.05263557058452505,0.040015453303201845,0.04019366329058708
IIASA-WiC POP,SSP1_v9_130115,DEU,15-19,million,0.04904437185725916,0.04437522438701595,0.042505507234159544,0.038509101756351256,0.03658650586838474
IIASA-WiC POP,SSP1_v9_130115,DJI,15-19,million,0.10363045365535853,0.09904605697214088,0.08928574129601045,0.06382512139212419,0.028999276542927152
IIASA-WiC POP,SSP1_v9_130115,DNK,15-19,million,0.06096508539809409,0.05722431545879748,0.05312765661293334,0.05359753016799898,0.04707827591953921
IIASA-WiC POP,SSP1_v9_130115,DOM,15-19,million,0.09399846723368042,0.09337318336455949,0.07894681495200147,0.05628612813638889,0.02460886033706883
IIASA-WiC POP,SSP1_v9_130115,DZA,15-19,million,0.0788686774406381,0.07815979634352856,0.07580263121635193,0.04817984655725591,0.02673273801628437
IIASA-WiC POP,SSP1_v9_130115,ECU,15-19,million,0.09384364655405725,0.09005192001972953,0.07564455116477817,0.052789650803192256,0.025254547139634542
IIASA-WiC POP,SSP1_v9_130115,EGY,15-19,million,0.0918764899438384,0.09041413183537325,0.08460972013053646,0.05920817162182497,0.028550819449046576
IIASA-WiC POP,SSP1_v9_130115,ERI,15-19,million,0.0989624176394406,0.10754306762630306,0.10325352346710495,0.06991012004519681,0.030041021880229658
IIASA-WiC POP,SSP1_v9_130115,ESP,15-19,million,0.044121076583696746,0.04893118591478037,0.04816368536724053,0.037648707073439924,0.038298186235580955
IIASA-WiC POP,SSP1_v9_130115,EST,15-19,million,0.04638041823797652,0.0490093425943931,0.05801532399318632,0.044695750136713154,0.04174214552863254
IIASA-WiC POP,SSP1_v9_130115,ETH,15-19,million,0.11698529459930514,0.11161081047414498,0.09839996249378596,0.07152572912981751,0.03204946382606821
IIASA-WiC POP,SSP1_v9_130115,FIN,15-19,million,0.05465199566245012,0.051953482813856075,0.053578205829855584,0.05034182460253718,0.047437324156046706
IIASA-WiC POP,SSP1_v9_130115,FJI,15-19,million,0.08786641499910555,0.08756933834291318,0.08297893920021673,0.056483856945107935,0.027544830024356808
IIASA-WiC POP,SSP1_v9_130115,FRA,15-19,million,0.05742925896532506,0.058025291006893444,0.057340113521093646,0.051185566763721074,0.045193623756342095
IIASA-WiC POP,SSP1_v9_130115,FSM,15-19,million,0.12158578288980776,0.11485902917746964,0.09368439302017091,0.07202858202263415,0.03149588472828836
IIASA-WiC POP,SSP1_v9_130115,GAB,15-19,million,0.10572974151062704,0.09992113642245766,0.08521911469002971,0.060624270447115505,0.028151948942665754
IIASA-WiC POP,SSP1_v9_130115,GBR,15-19,million,0.05584018209626106,0.052774899841347665,0.05838951366944317,0.05027319013701594,0.045477343314570255
IIASA-WiC POP,SSP1_v9_130115,GEO,15-19,million,0.05493892202638137,0.0528425634730142,0.06400094495821304,0.03748999381708262,0.02409256012917357
IIASA-WiC POP,SSP1_v9_130115,GHA,15-19,million,0.10164481256879543,0.10436017194579958,0.09694166373505576,0.070313755029824,0.03188405791585108
IIASA-WiC POP,SSP1_v9_130115,GIN,15-19,million,0.11046251120675293,0.11575301915181042,0.11113714223361768,0.08399315696647501,0.03441284640815166
IIASA-WiC POP,SSP1_v9_130115,GLP,15-19,million,0.07658878272292229,0.06941536988215379,0.060319193845275426,0.046648407660613796,0.029551588357437247
IIASA-WiC POP,SSP1_v9_130115,GMB,15-19,million,0.11245020856572263,0.11639787588948769,0.10759088950895439,0.07687619259802243,0.034216619501524166
IIASA-WiC POP,SSP1_v9_130115,GNB,15-19,million,0.10739101650640993,0.10983846548719067,0.10263716530189439,0.07570839458095645,0.03580874822372708
IIASA-WiC POP,SSP1_v9_130115,GNQ,15-19,million,0.09884924356216551,0.09920089874904778,0.09637805574784136,0.07416602032790162,0.03555641552338459
IIASA-WiC POP,SSP1_v9_130115,GRC,15-19,million,0.046668952772715815,0.046474091465723004,0.04771234150595588,0.03890329593926515,0.03630864680650511
IIASA-WiC POP,SSP1_v9_130115,GRD,15-19,million,0.09442294224039227,0.08303511028290829,0.08179928025403306,0.05247167177633038,0.024814256671963592
IIASA-WiC POP,SSP1_v9_130115,GTM,15-19,million,0.11314376131740993,0.11659285557367181,0.09903583228095324,0.06985225776748724,0.029926215322789523
IIASA-WiC POP,SSP1_v9_130115,GUF,15-19,million,0.09347216440321864,0.0956027955965023,0.07837175814648627,0.0559065674010784,0.026184545653155405
IIASA-WiC POP,SSP1_v9_130115,GUM,15-19,million,0.08835725962387718,0.08289440167607078,0.06828137897423527,0.049449015999363556,0.022397467566645388
IIASA-WiC POP,SSP1_v9_130115,GUY,15-19,million,0.12753213135472885,0.11360449639898512,0.07217217230536724,0.05802563652814395,0.0275208329042565
IIASA-WiC POP,SSP1_v9_130115,HND,15-19,million,0.10944656940610774,0.1043878532812846,0.08884034727662367,0.06178083854140169,0.027132582620465896
IIASA-WiC POP,SSP1_v9_130115,HRV,15-19,million,0.05520276603026728,0.04849381885072015,0.04743923459143574,0.03270489956264462,0.02146306337891133
IIASA-WiC POP,SSP1_v9_130115,HTI,15-19,million,0.1093620322729859,0.10507933992059351,0.09012780889473593,0.06394159201997428,0.028856871735429907
IIASA-WiC POP,SSP1_v9_130115,HUN,15-19,million,0.05065274359435372,0.04959868876998349,0.04622635009720222,0.04130198849982597,0.03689758381861037
IIASA-WiC POP,SSP1_v9_130115,IDN,15-19,million,0.08414917520798328,0.08429443272372736,0.07085603244164207,0.04750153653735328,0.026019303240014276
IIASA-WiC POP,SSP1_v9_130115,IND,15-19,million,0.09385154441386116,0.09006803786618005,0.07840203591162012,0.05395748458867154,0.0263710207861738
IIASA-WiC POP,SSP1_v9_130115,IRL,15-19,million,0.060219528856600674,0.061238954991948154,0.06553118639034113,0.05127807242595885,0.04488729113971569
IIASA-WiC POP,SSP1_v9_130115,IRN,15-19,million,0.06977495320276998,0.06540029251093366,0.0698374617674901,0.03834592446465479,0.021911831242523636
IIASA-WiC POP,SSP1_v9_130115,IRQ,15-19,million,0.10922017129336506,0.11382274012901471,0.10127660037014663,0.07354990057124784,0.03150330559873655
IIASA-WiC POP,SSP1_v9_130115,ISL,15-19,million,0.06366225186651074,0.059711026510271555,0.06355007047958475,0.0515555033228839,0.04683843125318222
IIASA-WiC POP,SSP1_v9_130115,ISR,15-19,million,0.07520817404865478,0.0741206733315328,0.07832634753037243,0.06950314849471587,0.0592376412754606
IIASA-WiC POP,SSP1_v9_130115,ITA,15-19,million,0.04577795402447179,0.046891293298351795,0.04373651576549717,0.03876928814729298,0.03641115710083527
IIASA-WiC POP,SSP1_v9_130115,JAM,15-19,million,0.10619221335773225,0.08684385923280685,0.07436188909182859,0.05319274253612602,0.024303911520890054
IIASA-WiC POP,SSP1_v9_130115,JOR,15-19,million,0.10479940600183238,0.10016874900294333,0.07975359167965794,0.057868138927820244,0.027756836520576693
IIASA-WiC POP,SSP1_v9_130115,JPN,15-19,million,0.046398990387761546,0.0448787703882917,0.04315771241433498,0.035727847585421586,0.03314692533721995
IIASA-WiC POP,SSP1_v9_130115,KAZ,15-19,million,0.06544970505660072,0.06778744317800547,0.07827258029020241,0.05046790075721136,0.02639302554716871
IIASA-WiC POP,SSP1_v9_130115,KEN,15-19,million,0.10505121070568026,0.11150899150842317,0.10633721356675328,0.08063256795005283,0.03625406907966602
IIASA-WiC POP,SSP1_v9_130115,KGZ,15-19,million,0.09284334144408588,0.08252158853978225,0.08760842702490745,0.057893734754949425,0.027147658694340212
IIASA-WiC POP,SSP1_v9_130115,KHM,15-19,million,0.10465377720509293,0.09227156823186992,0.08468570258331032,0.05926197004756933,0.028824686513961206
IIASA-WiC POP,SSP1_v9_130115,KOR,15-19,million,0.06458873067239318,0.047962064323979516,0.04212715439288688,0.037702057166185396,0.032391467154018576
IIASA-WiC POP,SSP1_v9_130115,KWT,15-19,million,0.06479541031609966,0.075547693559424,0.060721410077395475,0.04292982896181102,0.023183461240098135
IIASA-WiC POP,SSP1_v9_130115,LAO,15-19,million,0.11319934023406643,0.09996730965487101,0.08375680746532684,0.06002801531385467,0.031037707694993717
IIASA-WiC POP,SSP1_v9_130115,LBN,15-19,million,0.0893113765194168,0.07393547722949598,0.062308446746511974,0.04350655080274622,0.023887373389624208
IIASA-WiC POP,SSP1_v9_130115,LBR,15-19,million,0.10077903365287234,0.10459453094575648,0.09650715377045069,0.06980510522806624,0.03152978835725922
IIASA-WiC POP,SSP1_v9_130115,LBY,15-19,million,0.08128079697358513,0.08868012933000985,0.08340765352552608,0.04983156713708457,0.02740306356907671
IIASA-WiC POP,SSP1_v9_130115,LCA,15-19,million,0.08592305631149237,0.07547985059921128,0.06830055124176895,0.043744902414941306,0.02248300693600793
IIASA-WiC POP,SSP1_v9_130115,LKA,15-19,million,0.07139685794753926,0.0775470294565839,0.07158855557550765,0.048437677527131726,0.023228852659412477
IIASA-WiC POP,SSP1_v9_130115,LSO,15-19,million,0.11841393935241107,0.11091046600828991,0.09706201867978326,0.07102976752993617,0.033435886870811934
IIASA-WiC POP,SSP1_v9_130115,LTU,15-19,million,0.054493598424055135,0.04616381775707402,0.05487176737761852,0.03591109384771214,0.028349120024084313
IIASA-WiC POP,SSP1_v9_130115,LUX,15-19,million,0.05770988228428574,0.054500526006732684,0.05064173120858839,0.044787298110840056,0.039967766748715036
IIASA-WiC POP,SSP1_v9_130115,LVA,15-19,million,0.0438088083511316,0.047081026874060634,0.043543655640795736,0.03244046085988271,0.02457115186487513
IIASA-WiC POP,SSP1_v9_130115,MAR,15-19,million,0.08995118597332862,0.08349248401730057,0.07609339748212839,0.05062187853297092,0.026417044236863092
IIASA-WiC POP,SSP1_v9_130115,MDA,15-19,million,0.05954063902239392,0.052320556895729634,0.05426630432830483,0.03510794317545949,0.020642862680661667
IIASA-WiC POP,SSP1_v9_130115,MDG,15-19,million,0.11320673774477198,0.11257529071292041,0.10010062250785753,0.07309284097063495,0.03051494810304398
IIASA-WiC POP,SSP1_v9_130115,MDV,15-19,million,0.09177606830819361,0.07535110503327949,0.068435015234126,0.04010297510613042,0.0216851121426934
IIASA-WiC POP,SSP1_v9_130115,MEX,15-19,million,0.08934230402252599,0.08838548927967532,0.07551033710446246,0.053696179639217245,0.025410738006357153
IIASA-WiC POP,SSP1_v9_130115,MKD,15-19,million,0.06393720295814455,0.05644031494204849,0.05242051321893554,0.033778529183016555,0.020495946752127285
IIASA-WiC POP,SSP1_v9_130115,MLI,15-19,million,0.11115385745215559,0.11698007522805794,0.11262948142669109,0.0872502162159818,0.03759220057464359
