region,Categories,sector,GHG,2020,2030,2050,2100
Africa_Eastern,power,H2 central production,NOx,0,2.8196307999999988e-5,3.1198063449999985e-4,0.0015257136862399999
Africa_Eastern,power,H2 central production,SO2,0,7.520277999999999e-5,0.001631610718,0.004299899213893
Africa_Eastern,power,H2 wholesale dispensing,CO,0,1.51038699999999e-6,2.402759e-5,3.267657e-4
Africa_Eastern,power,H2 wholesale dispensing,NOx,0,1.699477e-5,2.4332e-4,0.003309055
Africa_Eastern,power,coal,CH4,0.0013017009,0.00165891736,0.002931512,0.0068485106
Africa_Eastern,power,coal,CO,6.580882e-4,7.8675565e-4,0.0010805459,7.6647691e-4
Africa_Eastern,power,coal,NH3,8.442196e-6,1.0758933e-5,1.9012425e-5,4.44162919999999e-5
Africa_Eastern,power,coal,NMVOC,2.3606468e-4,3.00847521e-4,5.316354e-4,0.00124199007
Africa_Eastern,power,coal,NOx,1.8388194e-7,2.27659917999999e-7,4.02303669999999e-7,9.3985105e-7
Africa_Eastern,power,crude oil,BC,5.497109e-5,5.43469399999999e-5,2.35222199999999e-5,1.612174e-7
Africa_Eastern,power,crude oil,CH4,0.1424977,0.1317288,0.07423441,0.015784596
Africa_Eastern,power,crude oil,CO,0.003364204,0.003545527,0.001974466,4.45688e-5
Africa_Eastern,power,crude oil,NH3,2.430502e-7,2.561511e-7,1.426476e-7,3.21991999999999e-9
Africa_Eastern,power,crude oil,NMVOC,0.0940442,0.0945436,0.0526503,0.001188454
Africa_Eastern,power,crude oil,NOx,6.029566e-4,5.961098e-4,3.005857e-4,6.78498999999999e-6
Africa_Eastern,power,crude oil,OC,1.098944e-5,1.086466e-5,4.7024e-6,3.22294e-8
Africa_Eastern,power,crude oil,SO2,5.702031e-6,6.009363e-6,3.34655e-6,7.55403e-8
Africa_Eastern,power,electricity,BC,0.006189992317983,0.0118374239044419,0.00855568239024999,4.874446447999999e-5
Africa_Eastern,power,electricity,CH4,0.0015811911449999999,0.004319848121,0.00497499745,0.003936390211
Africa_Eastern,power,electricity,CO,0.087978684,0.122632479,0.221513918,0.61585066125
Africa_Eastern,power,electricity,NH3,0.001424473081,0.00332254104,0.003173370093,6.4367118e-5
Africa_Eastern,power,electricity,NMVOC,0.007926313933000001,0.00850224099799999,0.005287052935,7.255018095999998e-4
Africa_Eastern,power,electricity,NOx,0.23163075019999999,0.17270018539999998,0.1258852641,0.18448908613999992
Africa_Eastern,power,electricity,OC,0.0101747835227,0.0383945539365,0.030661633821,2.2474128741e-4
Africa_Eastern,power,electricity,SO2,0.157204431004,0.090245415345,0.03303361939699989,0.00788961389893
Africa_Eastern,power,natural gas,BC,7.818932e-6,1.086844e-5,1.7516415e-5,2.81771e-6
Africa_Eastern,power,natural gas,CH4,0.02026845,0.0263434899999999,0.04274376,0.00955434
Africa_Eastern,power,natural gas,CO,4.785134e-4,7.09043e-4,0.0014703333,7.78961e-4
Africa_Eastern,power,natural gas,NH3,3.45708e-8,5.122552e-8,1.06225869999999e-7,5.62769799999999e-8
Africa_Eastern,power,natural gas,NMVOC,0.01337654,0.01890705,0.03920732,0.02077147
Africa_Eastern,power,natural gas,NOx,8.576274e-5,1.192116e-4,2.238382e-4,1.185861e-4
Africa_Eastern,power,natural gas,OC,1.563104e-6,2.17274e-6,3.501756e-6,5.632966e-7
Africa_Eastern,power,natural gas,SO2,8.110403e-7,1.201767e-6,2.492088e-6,1.320272e-6
Africa_Eastern,power,refining,CH4,1.03142e-6,1.39144810999999e-4,0.002322115228699989,0.01426610926343689
Africa_Eastern,power,refining,CO,2.3295434973e-5,0.001141538126187,0.013639455878602,0.008908086600367989
Africa_Eastern,power,refining,NMVOC,2.329513e-7,1.1415377169999998e-5,1.36394557699999e-4,1.6337899327599988e-4
Africa_Eastern,power,refining,NOx,2.3295434973e-5,0.001141538126187,0.013639455878602,0.0220561802788159
Africa_Eastern,power,refining,SO2,2.3295434973e-5,0.001141538126187,0.014241695494397,0.0306335701165728
Africa_Eastern,residential commercial,comm heating,BC,8.42376e-6,9.95583e-6,2.53077e-5,1.86199e-4
Africa_Eastern,residential commercial,comm heating,CH4,1.43877e-6,1.78598e-6,4.53996e-6,3.34022e-5
Africa_Eastern,residential commercial,comm heating,CO,8.41721e-5,9.80155e-5,1.93645e-4,5.50983e-4
Africa_Eastern,residential commercial,comm heating,NH3,2.00591e-6,2.48998e-6,6.32954e-6,4.65689e-5
Africa_Eastern,residential commercial,comm heating,NMVOC,3.76846e-5,4.38825e-5,8.66965e-5,1.93676e-4
Africa_Eastern,residential commercial,comm heating,NOx,2.0563e-4,2.39449e-4,4.85727e-4,0.00357368
Africa_Eastern,residential commercial,comm heating,OC,3.99451e-6,4.94938e-6,1.25813e-5,9.25656e-5
Africa_Eastern,residential commercial,comm heating,SO2,4.26826e-5,4.97024e-5,9.81947e-5,2.19363e-4
Africa_Eastern,residential commercial,comm others,BC,0.006226737,0.010180391,0.0038056366,1.6965410000000002e-4
Africa_Eastern,residential commercial,comm others,CH4,0.0026017859,0.0045724774,0.0021828625999999996,0.00027430220000000005
Africa_Eastern,residential commercial,comm others,CO,0.02967854,0.047755275,0.017903421,7.405329e-4
Africa_Eastern,residential commercial,comm others,NH3,6.516934e-4,0.0011149354,5.384118e-4,7.194355e-5
Africa_Eastern,residential commercial,comm others,NMVOC,0.008356722,0.013204549999999999,0.004989411,2.0943549999999998e-4
Africa_Eastern,residential commercial,comm others,NOx,0.00977912,0.012654460000000001,0.00527352,7.0567e-4
Africa_Eastern,residential commercial,comm others,OC,0.0208893117,0.034571884000000004,0.0128144921,4.954198e-4
Africa_Eastern,residential commercial,comm others,SO2,0.001706948,0.002091236,8.896989999999999e-4,5.80124e-5
Africa_Eastern,residential commercial,resid heating,BC,0.023989,0.0295443,0.0343137,0.01344
Africa_Eastern,residential commercial,resid heating,CH4,0.123593,0.16226,0.242477,0.312789
Africa_Eastern,residential commercial,resid heating,CO,1.94888,2.40019,2.78766,1.09187
Africa_Eastern,residential commercial,resid heating,NH3,0.0562408,0.0738365,0.110339,0.142334
Africa_Eastern,residential commercial,resid heating,NMVOC,0.321705,0.422355,0.631156,0.814173
Africa_Eastern,residential commercial,resid heating,NOx,0.0210126,0.0258786,0.0300563,0.0342368
Africa_Eastern,residential commercial,resid heating,OC,0.0825171,0.101626,0.118032,0.0462308
Africa_Eastern,residential commercial,resid heating,SO2,0.00409715,0.005379,0.00803824,0.0103691
Africa_Eastern,residential commercial,resid others,BC,0.16914402582799998,0.18422736415069998,0.1192229125799,0.00259964244463
Africa_Eastern,residential commercial,resid others,CH4,0.870956467184,1.0114485773247,0.8419839621659,0.060229958407318
Africa_Eastern,residential commercial,resid others,CO,13.735980182099999,14.96324155056,9.68201863382,0.2106622500533
