lat,lon,REF2020,REF2030,REF2050,REF2100,Welfare2030,Welfare2050,Welfare2100,Cost2030,Cost2050,Cost2100,Impact2030,Impact2050,Impact2100
-12,-85,1.421075,1.411701,1.395534,1.360744,1.400131,1.369004,1.338776,1.395801,1.370248,1.339868,1.406344,1.381447,1.340746
-12,-82.5,1.632092,1.608887,1.566127,1.488473,1.581234,1.502015,1.434057,1.571232,1.507484,1.439221,1.597396,1.534993,1.442416
-12,-80,2.488555,2.413222,2.24559,1.944846,2.32909,2.027096,1.734573,2.298825,2.051398,1.758582,2.380158,2.147953,1.776436
-12,-77.5,5.616122,5.456589,5.056323,3.868015,5.287137,4.435992,2.962397,5.205181,4.454998,3.054046,5.388411,4.795592,3.17332
-12,-75,5.983268,6.065426,6.04577,3.997837,6.070023,5.635984,3.232215,5.980176,5.488895,3.288401,6.078902,5.890036,3.424719
-12,-72.5,1.755648,1.715728,1.590362,1.207381,1.696893,1.49692,1.082341,1.685297,1.497891,1.096236,1.705774,1.546179,1.106452
-12,-70,2.070532,2.067572,2.038556,1.963359,2.050766,1.971512,1.838287,2.042678,1.977862,1.857173,2.055963,1.999355,1.858818
-12,-67.5,3.553654,3.557669,3.560156,3.585905,3.542828,3.518837,3.495505,3.53774,3.520331,3.505615,3.544277,3.521945,3.496113
-12,-65,4.876128,4.87887,4.884821,4.918484,4.859863,4.834607,4.810202,4.853193,4.835469,4.821725,4.860966,4.832676,4.80342
-12,-62.5,4.320433,4.318561,4.31955,4.323036,4.291406,4.251513,4.196803,4.28207,4.2521,4.209455,4.293306,4.239402,4.170622
-12,-60,4.982998,4.982616,4.987969,4.99305,4.953376,4.915443,4.859239,4.942261,4.915604,4.872545,4.95483,4.89991,4.828332
-12,-57.5,5.616163,5.616067,5.626368,5.634204,5.582047,5.541167,5.474166,5.56828,5.540448,5.48952,5.584723,5.520289,5.434203
-12,-55,9.769166,9.764841,9.775119,9.783915,9.730176,9.682893,9.601015,9.715325,9.682229,9.620077,9.73286,9.654367,9.549439
-12,-52.5,9.494338,9.491154,9.496098,9.490045,9.460054,9.420295,9.351113,9.446202,9.418069,9.364883,9.460649,9.396757,9.306337
-12,-50,7.683887,7.678187,7.68049,7.668557,7.641481,7.59232,7.509065,7.625036,7.590093,7.526168,7.640687,7.56253,7.452729
-12,-47.5,4.130606,4.122545,4.119545,4.096019,4.080309,4.024179,3.933307,4.061613,4.021834,3.951906,4.077758,3.991469,3.868385
-12,-45,1.699066,1.691115,1.686791,1.651381,1.632537,1.560867,1.456984,1.608931,1.560139,1.479599,1.626581,1.522397,1.380664
-12,-42.5,1.441532,1.436805,1.431659,1.358569,1.325535,1.210184,1.062995,1.281918,1.209771,1.09581,1.31179,1.154161,0.944593
-12,-40,1.769836,1.790159,1.79872,1.66664,1.571575,1.380197,1.205391,1.501506,1.392294,1.251489,1.534916,1.312822,1.067624
-12,-37.5,1.402884,1.414799,1.426819,1.384598,1.346123,1.287346,1.216487,1.326387,1.289506,1.233069,1.335567,1.260921,1.166817
-12,-35,1.192145,1.176524,1.178831,1.177373,1.169719,1.157806,1.144484,1.166649,1.156979,1.146097,1.168411,1.15164,1.138667
-12,-32.5,1.18252,1.177463,1.18481,1.184145,1.17266,1.169806,1.160155,1.170138,1.166991,1.160496,1.172116,1.166057,1.155583
-12,-30,1.20833,1.202962,1.211448,1.209145,1.198014,1.195376,1.184826,1.195145,1.192209,1.184956,1.197609,1.191774,1.180868
-12,-27.5,1.236766,1.229341,1.239233,1.234331,1.223285,1.219715,1.206932,1.219665,1.216036,1.207139,1.222865,1.215763,1.202606
-12,-25,1.261986,1.254982,1.266972,1.259938,1.248267,1.245312,1.230057,1.244142,1.240855,1.230234,1.24798,1.241128,1.22583
-12,-22.5,1.29512,1.291679,1.308047,1.298795,1.284298,1.284322,1.266321,1.279704,1.278654,1.26632,1.284207,1.27982,1.261996
-12,-20,1.348018,1.350257,1.37298,1.361529,1.342069,1.346793,1.325063,1.336698,1.339189,1.324732,1.342268,1.341766,1.320545
-12,-17.5,1.422219,1.431789,1.463998,1.448597,1.422261,1.433456,1.406111,1.415673,1.422999,1.405308,1.422804,1.427485,1.401057
-12,-15,1.536574,1.55411,1.599774,1.577723,1.542244,1.561213,1.524959,1.533735,1.546873,1.523578,1.543163,1.553647,1.518945
-12,-12.5,1.675929,1.700423,1.759596,1.728334,1.68561,1.711925,1.664856,1.67484,1.693867,1.662956,1.68694,1.702753,1.65774
-12,-10,1.829291,1.858731,1.930708,1.891179,1.841161,1.874399,1.817243,1.82856,1.852666,1.814844,1.842902,1.863371,1.809177
-12,-7.5,2.042426,2.077538,2.162386,2.115351,2.056077,2.09458,2.026727,2.040751,2.069201,2.023764,2.058202,2.081547,2.017323
-12,-5,2.328522,2.364659,2.467571,2.411447,2.336841,2.379793,2.294742,2.316807,2.348705,2.291339,2.339311,2.362882,2.283095
-12,-2.5,2.68559,2.71267,2.831293,2.763283,2.676533,2.715923,2.611569,2.64986,2.679105,2.608173,2.67916,2.694906,2.597301
-12,0,3.021679,3.039416,3.172981,3.09121,2.994007,3.027834,2.903211,2.959866,2.984841,2.899716,2.997341,3.003404,2.886177
-12,2.5,3.280104,3.308458,3.46586,3.361522,3.254736,3.293489,3.147446,3.212623,3.240728,3.142454,3.26044,3.268435,3.128395
-12,5,3.56462,3.615883,3.812196,3.687435,3.551284,3.60528,3.429151,3.497672,3.536525,3.421173,3.559416,3.576818,3.405585
-12,7.5,3.818396,3.89286,4.144232,4.004397,3.816945,3.89645,3.678105,3.750249,3.80626,3.66729,3.825196,3.855633,3.6469
-12,10,4.3411,4.472918,4.868366,4.861129,4.373448,4.536222,4.285168,4.282094,4.387303,4.258073,4.377976,4.44931,4.226424
-12,12.5,7.231688,7.621291,8.717769,10.169182,7.413996,7.973088,7.741594,7.173183,7.429529,7.56979,7.385851,7.578979,7.47297
-12,15,19.590148,19.995761,21.662431,26.261018,19.609306,20.564714,21.552645,19.302213,19.67839,20.889442,19.5826,19.940558,20.519506
-12,17.5,16.440599,16.81289,17.885608,19.07917,16.602883,17.294807,17.342637,16.520152,16.92435,17.079739,16.601464,17.012102,16.866147
-12,20,15.305939,15.863611,17.123982,17.375916,15.675952,16.540561,16.011244,15.596724,16.20489,15.83479,15.68218,16.28635,15.654879
-12,22.5,17.038492,17.843687,19.505315,19.383776,17.606958,18.780201,17.821365,17.541494,18.380074,17.614262,17.617664,18.460044,17.399223
-12,25,16.814809,18.069216,20.267443,19.381635,17.697819,19.199519,17.330626,17.645215,18.631221,17.051787,17.711907,18.763104,16.934024
-12,27.5,18.213045,20.071031,23.228457,22.04894,19.468111,21.496378,18.644183,19.377536,20.56464,18.126349,19.488447,20.835263,18.041361
-12,30,9.871299,10.286326,10.996817,11.610308,10.040114,10.266332,9.77862,9.979506,9.897404,9.600081,10.050715,10.017,9.554397
-12,32.5,6.818287,7.251938,8.122356,9.942852,6.955911,7.144428,6.862411,6.811902,6.56613,6.621544,6.95413,6.738953,6.590385
-12,35,5.182424,5.382798,5.757356,6.614985,5.211713,5.20534,5.100601,5.164747,4.956905,4.980123,5.214096,5.03366,4.986899
-12,37.5,5.620664,5.711481,5.891227,6.098591,5.624188,5.587497,5.457322,5.575438,5.453452,5.415415,5.613603,5.492182,5.389638
-12,40,2.813643,2.909965,3.119032,3.279129,2.8125,2.750093,2.57118,2.749831,2.601112,2.531341,2.789739,2.631711,2.494326
-12,42.5,2.188159,2.25641,2.429859,2.498448,2.171602,2.071914,1.922494,2.128574,1.971139,1.898408,2.144642,1.974337,1.854015
-12,45,1.917219,1.989818,2.138259,2.160469,1.909034,1.812389,1.670106,1.870005,1.720263,1.646906,1.883818,1.722375,1.606796
-12,47.5,1.635975,1.691318,1.784589,1.754474,1.628956,1.555416,1.462755,1.594632,1.488591,1.444327,1.607984,1.488679,1.409297
-12,50,1.956557,2.016815,2.117032,2.058373,1.948823,1.866455,1.762211,1.911728,1.799213,1.747627,1.930843,1.796805,1.715566
-12,52.5,1.932839,1.948126,1.993201,1.93286,1.911895,1.862901,1.809889,1.884489,1.829525,1.806816,1.8973,1.819125,1.785381
-12,55,1.846995,1.844778,1.867653,1.830902,1.82087,1.782758,1.748553,1.803581,1.764286,1.747269,1.810116,1.754974,1.731112
-12,57.5,1.822209,1.811662,1.822426,1.796614,1.79472,1.762936,1.737298,1.782232,1.751596,1.736951,1.78445,1.741846,1.722857
-12,60,1.790527,1.776394,1.781416,1.75846,1.761931,1.730797,1.706844,1.750703,1.720925,1.706439,1.747232,1.708425,1.690488
-12,62.5,1.779875,1.763399,1.764653,1.739748,1.749552,1.715951,1.690925,1.738229,1.706017,1.690128,1.729254,1.689924,1.671325
-12,65,1.788449,1.769826,1.767493,1.74277,1.757321,1.723434,1.69897,1.746794,1.714701,1.69818,1.733981,1.696398,1.678229
-12,67.5,1.780232,1.759972,1.756149,1.733549,1.748436,1.71626,1.693466,1.739179,1.70927,1.692894,1.727054,1.690648,1.673042
-12,70,1.744494,1.725692,1.72273,1.701935,1.714809,1.685393,1.663386,1.70668,1.678899,1.66282,1.696123,1.661398,1.643644
-12,72.5,1.7311,1.71555,1.714819,1.693064,1.704525,1.675678,1.651162,1.695467,1.667022,1.650073,1.685019,1.649978,1.629527
-12,75,1.719167,1.703969,1.703887,1.684663,1.693645,1.666284,1.642997,1.685008,1.658326,1.642101,1.676384,1.643519,1.623567
-12,77.5,1.72867,1.712369,1.713102,1.694822,1.701936,1.674382,1.650678,1.692605,1.666176,1.649839,1.685452,1.653236,1.632367
-12,80,1.719331,1.701534,1.702806,1.68246,1.690251,1.660224,1.6339,1.679507,1.650711,1.632893,1.671898,1.63708,1.614678
-12,82.5,1.699538,1.678385,1.677725,1.659792,1.667708,1.638139,1.614324,1.658024,1.631271,1.614022,1.652585,1.618564,1.598417
-12,85,1.752552,1.727419,1.72526,1.709376,1.717257,1.687159,1.664695,1.708541,1.682651,1.665227,1.705071,1.670297,1.650855
-12,87.5,1.812052,1.783717,1.779144,1.765519,1.77388,1.743236,1.723222,1.766893,1.742062,1.724925,1.764765,1.7299,1.712781
-12,90,1.866556,1.83868,1.833228,1.819865,1.829027,1.798228,1.778738,1.822524,1.797594,1.780726,1.820199,1.785475,1.768655
-12,92.5,1.90216,1.87673,1.870501,1.853452,1.866168,1.833064,1.812235,1.858472,1.830999,1.813983,1.85372,1.817587,1.799562
-12,95,1.938815,1.920239,1.914049,1.900052,1.911181,1.883571,1.866846,1.905261,1.882332,1.868566,1.903654,1.873726,1.857397
-12,97.5,2.056007,2.040081,2.032856,2.018077,2.030672,2.003407,1.987545,2.02477,2.002503,1.989421,2.02442,1.995418,1.979213
-12,100,2.204338,2.188041,2.178231,2.160139,2.177468,2.145789,2.127088,2.171419,2.144739,2.129016,2.170963,2.137191,2.117621
-12,102.5,2.316952,2.298433,2.286092,2.267534,2.287484,2.253532,2.235182,2.281548,2.254088,2.237508,2.284895,2.249143,2.228236
-12,105,2.429378,2.409854,2.395993,2.375206,2.398106,2.361499,2.342748,2.390904,2.362373,2.345249,2.396743,2.358165,2.33652
-12,107.5,2.549566,2.525193,2.505164,2.481629,2.510564,2.463212,2.43833,2.503779,2.465336,2.441891,2.510065,2.459518,2.429597
-12,110,2.647334,2.626678,2.607459,2.5821,2.613087,2.567258,2.54202,2.606458,2.568863,2.545388,2.613169,2.563978,2.532374
-12,112.5,2.697607,2.678861,2.660739,2.633298,2.666053,2.621513,2.594896,2.658457,2.62289,2.598132,2.666908,2.618214,2.584555
-12,115,2.8324,2.811378,2.790955,2.759963,2.79814,2.746239,2.715596,2.789781,2.748438,2.719366,2.799395,2.74229,2.702393
-12,117.5,3.076028,3.043138,3.002571,2.946269,3.019288,2.925549,2.872277,3.002738,2.930079,2.878861,3.020118,2.919048,2.853163
-12,120,3.261869,3.218879,3.165534,3.093138,3.187634,3.064102,2.99619,3.165008,3.070505,3.005325,3.188297,3.054789,2.969828
-12,122.5,3.389548,3.340568,3.28006,3.20143,3.306452,3.172258,3.097624,3.281525,3.178335,3.107268,3.307272,3.162632,3.06903
-12,125,3.563643,3.512268,3.453315,3.375958,3.482182,3.353661,3.276744,3.459739,3.358994,3.286649,3.484126,3.342308,3.24162
-12,127.5,3.704316,3.65983,3.61257,3.550011,3.633231,3.531105,3.464509,3.615764,3.533678,3.472042,3.63694,3.520347,3.431855
-12,130,3.934586,3.889562,3.842912,3.784423,3.864899,3.769659,3.702716,3.85025,3.770941,3.710254,3.869149,3.759307,3.670618
-12,132.5,3.757494,3.721433,3.684283,3.639546,3.701629,3.618762,3.560151,3.688204,3.62226,3.569903,3.704073,3.610161,3.528084
-12,135,3.065018,3.032322,3.002045,2.967861,3.016461,2.947726,2.897694,3.005833,2.952266,2.908478,3.018023,2.940774,2.86942
-12,137.5,2.850661,2.819845,2.795351,2.770099,2.807381,2.749345,2.706213,2.799319,2.755344,2.718191,2.808347,2.744229,2.682827
-12,140,2.778132,2.748455,2.7279,2.708483,2.737508,2.688409,2.653526,2.730807,2.693698,2.663323,2.738301,2.684263,2.635454
-12,142.5,2.892744,2.862043,2.844714,2.830045,2.85191,2.80865,2.780948,2.845752,2.813231,2.788465,2.85207,2.805136,2.767398
-12,145,2.599456,2.559518,2.541341,2.527526,2.549501,2.506594,2.48217,2.543542,2.511401,2.488705,2.547933,2.501305,2.469879
-12,147.5,2.502417,2.460943,2.444115,2.432998,2.450627,2.408062,2.386412,2.443918,2.412521,2.392154,2.44668,2.401281,2.373922
-12,150,2.534011,2.484915,2.466905,2.457692,2.472383,2.426466,2.404994,2.464531,2.431221,2.411027,2.466553,2.417815,2.390764
-12,152.5,2.673472,2.616885,2.598134,2.589627,2.601736,2.549669,2.528424,2.59255,2.554861,2.534715,2.59394,2.538284,2.513199
-12,155,2.872216,2.805182,2.784561,2.773785,2.785685,2.720752,2.699054,2.772371,2.726933,2.707378,2.773128,2.706665,2.677584
-12,157.5,3.082908,3.011562,2.990855,2.989133,2.989462,2.927665,2.90592,2.976617,2.934475,2.915781,2.977136,2.911843,2.881628
-12,160,3.151165,3.086737,3.066951,3.068801,3.061935,2.995599,2.974543,3.046536,3.002339,2.985771,3.046733,2.978795,2.947936
-12,162.5,3.032277,2.97316,2.952996,2.954963,2.947669,2.890619,2.872027,2.935194,2.896606,2.88204,2.93534,2.875824,2.850611
-12,165,2.684388,2.638233,2.624075,2.625955,2.619351,2.571124,2.556401,2.608491,2.575792,2.563491,2.608542,2.560555,2.53976
-12,167.5,2.027022,1.99676,1.986479,1.986044,1.984065,1.951049,1.940959,1.97642,1.954641,1.944925,1.976243,1.943817,1.928438
-12,170,1.475404,1.455275,1.448349,1.446493,1.448974,1.428156,1.422005,1.444181,1.429957,1.423867,1.443885,1.423312,1.413432
-12,172.5,1.324351,1.309638,1.304079,1.301878,1.305651,1.289826,1.285051,1.301917,1.29139,1.286473,1.30165,1.285963,1.279467
-12,175,1.239352,1.22743,1.223279,1.221737,1.224811,1.213245,1.209906,1.222035,1.214057,1.210741,1.22189,1.210675,1.206522
-12,177.5,1.208461,1.197983,1.194754,1.193844,1.196351,1.186949,1.183896,1.194196,1.187666,1.18496,1.194136,1.184578,1.181122
-10,-180,1.1225,1.114554,1.112931,1.112807,1.113958,1.108085,1.105557,1.112774,1.108717,1.106643,1.112933,1.106626,1.103862
-10,-177.5,1.050659,1.042285,1.04061,1.040445,1.041616,1.035688,1.033072,1.040549,1.036472,1.034167,1.040762,1.034374,1.031894
-10,-175,1.025446,1.017098,1.015491,1.015404,1.016115,1.010349,1.007588,1.015095,1.01113,1.008741,1.015348,1.009176,1.006354
-10,-172.5,1.009698,1.00146,0.99988,0.999827,1.000116,0.994385,0.991592,0.999166,0.995115,0.992722,0.999433,0.993287,0.990363
-10,-170,1.00054,0.992707,0.991262,0.991268,0.991112,0.98556,0.98261,0.990216,0.986273,0.983783,0.990532,0.984622,0.981355
-10,-167.5,1.014405,1.006755,1.005401,1.005459,1.005082,0.999616,0.996572,1.004225,1.000307,0.997738,1.004569,0.998759,0.995356
-10,-165,1.03081,1.022754,1.021323,1.021392,1.020879,1.015114,1.011846,1.019978,1.015851,1.013106,1.020364,1.014255,1.010558
-10,-162.5,1.05804,1.049743,1.048333,1.048532,1.047885,1.041981,1.038567,1.046951,1.042761,1.039939,1.047378,1.041129,1.037222
-10,-160,1.09764,1.089371,1.088004,1.08828,1.087451,1.081419,1.07783,1.086489,1.08223,1.0793,1.086973,1.080674,1.076488
-10,-157.5,1.128764,1.121399,1.120326,1.120848,1.119411,1.113782,1.110181,1.118469,1.114497,1.111686,1.119004,1.113228,1.108836
-10,-155,1.151403,1.145059,1.144185,1.144764,1.143069,1.13786,1.134315,1.14217,1.138469,1.135773,1.142713,1.137427,1.13293
-10,-152.5,1.159507,1.153106,1.152182,1.152691,1.150961,1.1456,1.141925,1.150027,1.146203,1.143372,1.150599,1.145165,1.140447
-10,-150,1.168506,1.161695,1.160631,1.161021,1.159448,1.153779,1.149917,1.158462,1.154412,1.151374,1.159055,1.153299,1.148374
-10,-147.5,1.177972,1.171399,1.170363,1.170735,1.169107,1.163501,1.159664,1.168113,1.164113,1.161083,1.168723,1.163061,1.158144
-10,-145,1.184596,1.178881,1.178057,1.178586,1.176644,1.171422,1.167771,1.175675,1.171959,1.169157,1.176285,1.17106,1.166234
-10,-142.5,1.188478,1.183263,1.18255,1.183184,1.181085,1.176112,1.172584,1.180139,1.176618,1.17397,1.18076,1.175827,1.171106
-10,-140,1.197661,1.192072,1.191373,1.19206,1.189883,1.184869,1.181187,1.188962,1.185414,1.182604,1.189571,1.184579,1.179783
-10,-137.5,1.224462,1.218724,1.218028,1.218635,1.216538,1.211566,1.207809,1.215657,1.212126,1.209204,1.21633,1.211359,1.206511
-10,-135,1.227707,1.221411,1.220547,1.221008,1.219131,1.213841,1.209996,1.218218,1.214451,1.211386,1.2189,1.213594,1.208708
-10,-132.5,1.228277,1.222166,1.221357,1.221842,1.219874,1.214656,1.210835,1.218971,1.215259,1.212204,1.219666,1.214454,1.209615
-10,-130,1.226667,1.221198,1.220485,1.220927,1.218967,1.214087,1.210388,1.218112,1.214627,1.211677,1.218805,1.213962,1.209235
-10,-127.5,1.223051,1.218144,1.217529,1.217953,1.215959,1.211332,1.207717,1.215135,1.211823,1.208946,1.215842,1.211294,1.206644
-10,-125,1.216148,1.211651,1.211078,1.211405,1.209399,1.204865,1.201203,1.208582,1.205312,1.202387,1.209331,1.204916,1.20017
-10,-122.5,1.208041,1.203557,1.202936,1.20314,1.201235,1.196634,1.192935,1.200407,1.197075,1.194094,1.201205,1.196747,1.191942
-10,-120,1.204456,1.200219,1.199578,1.199624,1.197886,1.193377,1.18965,1.197084,1.193797,1.190765,1.197898,1.193555,1.188728
-10,-117.5,1.202838,1.198818,1.198163,1.198083,1.196477,1.192075,1.188416,1.195695,1.192468,1.189476,1.19653,1.192314,1.187559
-10,-115,1.199225,1.195166,1.194424,1.194107,1.192768,1.18831,1.184618,1.191981,1.188688,1.185614,1.192852,1.188578,1.183771
-10,-112.5,1.198863,1.194939,1.194048,1.193263,1.192433,1.187823,1.183986,1.191625,1.188166,1.184898,1.192587,1.188198,1.18313
-10,-110,1.200731,1.196957,1.195904,1.194689,1.194347,1.189624,1.185616,1.193527,1.189923,1.186425,1.194563,1.190078,1.184741
-10,-107.5,1.199439,1.195934,1.194641,1.192807,1.193198,1.188318,1.184127,1.192363,1.18856,1.184814,1.193531,1.188913,1.183257
-10,-105,1.190853,1.187836,1.186299,1.18355,1.184973,1.179831,1.175238,1.184117,1.180015,1.175787,1.185465,1.180705,1.174421
-10,-102.5,1.180279,1.178146,1.176391,1.172688,1.17519,1.169981,1.164957,1.174327,1.170057,1.165331,1.175891,1.171191,1.164248
-10,-100,1.182768,1.181566,1.1795,1.17454,1.178489,1.173094,1.167377,1.177609,1.173049,1.167572,1.179419,1.17472,1.166822
-10,-97.5,1.191728,1.190514,1.187656,1.180786,1.187145,1.180786,1.173812,1.186166,1.180676,1.17384,1.188328,1.18285,1.173379
-10,-95,1.214263,1.212514,1.208363,1.198645,1.208595,1.200244,1.19112,1.207385,1.200153,1.191035,1.210148,1.20305,1.190848
-10,-92.5,1.250135,1.247402,1.241369,1.227417,1.242612,1.231091,1.21845,1.241035,1.23111,1.218361,1.244715,1.235074,1.218462
-10,-90,1.3007,1.295868,1.286392,1.265367,1.289625,1.272488,1.253472,1.287446,1.272766,1.253452,1.29263,1.278366,1.253998
-10,-87.5,1.367896,1.35949,1.343618,1.310354,1.350775,1.323637,1.293179,1.347621,1.324434,1.293504,1.35532,1.332812,1.294882
-10,-85,1.477296,1.461712,1.431961,1.375971,1.446743,1.397114,1.345003,1.441424,1.39965,1.347049,1.455065,1.414409,1.34993
-10,-82.5,1.926272,1.88418,1.799528,1.635046,1.844998,1.695644,1.524406,1.830489,1.705611,1.537817,1.868055,1.752448,1.548434
-10,-80,4.419643,4.298044,4.017902,3.179572,4.176997,3.612195,2.616907,4.120319,3.623165,2.685213,4.251782,3.850461,2.762982
-10,-77.5,8.332091,8.276957,7.985792,6.124675,8.177417,7.345953,4.659419,8.06068,7.196153,4.775285,8.24679,7.727435,5.092633
-10,-75,2.427334,2.374155,2.21425,1.715199,2.319101,1.970723,1.386358,2.29252,1.98167,1.420606,2.349076,2.104114,1.438692
-10,-72.5,1.255519,1.265264,1.250248,1.214727,1.255015,1.218971,1.166316,1.251613,1.220802,1.170636,1.25676,1.226682,1.164655
-10,-70,2.330512,2.338643,2.335707,2.331212,2.322103,2.293212,2.25804,2.316927,2.295266,2.265674,2.322501,2.294372,2.252118
-10,-67.5,4.975275,4.977252,4.983985,5.02276,4.957819,4.92665,4.886869,4.951295,4.929451,4.903243,4.959136,4.917938,4.873604
-10,-65,9.088489,9.093851,9.108487,9.170658,9.065272,9.035307,9.016149,9.05505,9.036801,9.033243,9.065678,9.026323,8.999701
-10,-62.5,6.870548,6.8707,6.873173,6.872008,6.835994,6.789343,6.725611,6.824443,6.789256,6.738398,6.836464,6.773587,6.693953
-10,-60,6.881281,6.884386,6.890428,6.890966,6.858882,6.829242,6.783378,6.849132,6.827496,6.792338,6.859475,6.816095,6.755817
-10,-57.5,5.431415,5.431358,5.437447,5.437775,5.406078,5.373705,5.319251,5.39544,5.371582,5.329252,5.406993,5.357319,5.286894
-10,-55,5.263635,5.260435,5.268637,5.271947,5.231805,5.193441,5.125856,5.219224,5.191414,5.140077,5.233098,5.169514,5.082925
-10,-52.5,5.989468,5.986368,5.989989,5.980612,5.956559,5.917863,5.850321,5.943337,5.914594,5.862781,5.95619,5.894814,5.805182
-10,-50,10.456966,10.450854,10.454778,10.447337,10.413398,10.361425,10.27187,10.396657,10.358201,10.289637,10.412332,10.32858,10.210693
-10,-47.5,3.168003,3.159626,3.158628,3.136933,3.114978,3.054241,2.955662,3.09592,3.052109,2.976252,3.111388,3.017499,2.885863
-10,-45,1.940171,1.93388,1.932217,1.899174,1.881133,1.817935,1.716375,1.857852,1.813889,1.736245,1.876613,1.780164,1.639287
-10,-42.5,1.47131,1.462538,1.458623,1.408006,1.390342,1.30733,1.169867,1.356115,1.29968,1.195656,1.385583,1.255917,1.059353
-10,-40,1.540756,1.526911,1.515117,1.434645,1.439182,1.338866,1.158935,1.393236,1.322225,1.186233,1.43742,1.277066,1.012115
-10,-37.5,1.616964,1.602528,1.604648,1.579749,1.54733,1.469798,1.33602,1.52494,1.467637,1.364305,1.545437,1.419738,1.24601
-10,-35,1.298408,1.289859,1.296394,1.292371,1.274989,1.256269,1.226022,1.269133,1.255334,1.232098,1.273231,1.243069,1.206267
-10,-32.5,1.276036,1.26541,1.270766,1.271879,1.260393,1.254361,1.245465,1.257881,1.251984,1.245479,1.259492,1.250187,1.24142
-10,-30,1.307628,1.299708,1.306891,1.307339,1.294555,1.290054,1.279973,1.291805,1.286994,1.279943,1.293931,1.285904,1.274931
-10,-27.5,1.344143,1.334577,1.34364,1.341895,1.328536,1.323382,1.311425,1.325267,1.319795,1.311358,1.327872,1.31884,1.306576
-10,-25,1.372763,1.367053,1.380656,1.377605,1.360244,1.357814,1.343307,1.356057,1.352605,1.34304,1.359884,1.353137,1.338308
-10,-22.5,1.412432,1.412426,1.432858,1.428073,1.404652,1.406788,1.388885,1.399633,1.399379,1.388287,1.404639,1.401601,1.383735
-10,-20,1.473596,1.480735,1.510377,1.503587,1.471776,1.480273,1.457459,1.465547,1.469991,1.456436,1.472107,1.474094,1.451898
-10,-17.5,1.571192,1.586918,1.63043,1.619112,1.576019,1.593639,1.562997,1.568116,1.57939,1.56141,1.576574,1.585485,1.556594
-10,-15,1.708778,1.732974,1.792754,1.77529,1.719174,1.746639,1.705417,1.708949,1.727595,1.703141,1.720001,1.73594,1.697677
-10,-12.5,1.873506,1.906456,1.983135,1.957929,1.889206,1.926209,1.873285,1.876201,1.902113,1.870329,1.890429,1.912959,1.864197
-10,-10,2.055147,2.094536,2.186529,2.152179,2.073889,2.117726,2.052752,2.058362,2.089257,2.049258,2.075582,2.102404,2.04255
-10,-7.5,2.270982,2.31822,2.430797,2.385479,2.292116,2.345612,2.264476,2.272208,2.311175,2.260255,2.29414,2.326749,2.251954
-10,-5,2.591426,2.640364,2.779061,2.727987,2.606463,2.667988,2.566745,2.580556,2.625788,2.56181,2.60852,2.643548,2.550802
-10,-2.5,2.947921,2.992665,3.151346,3.093685,2.950218,3.012631,2.892934,2.917865,2.963732,2.887579,2.952407,2.982978,2.873721
-10,0,3.23517,3.284632,3.465841,3.401623,3.233675,3.299415,3.163208,3.193018,3.240554,3.156463,3.237353,3.266683,3.140988
-10,2.5,3.466756,3.536586,3.747536,3.665156,3.478366,3.557762,3.400318,3.43051,3.487472,3.391164,3.484292,3.52383,3.376282
-10,5,3.699971,3.785201,4.031911,3.936726,3.717986,3.811864,3.629419,3.660478,3.72759,3.618098,3.725102,3.772048,3.601383
-10,7.5,3.954209,4.064911,4.378153,4.340436,3.986947,4.118415,3.921766,3.918149,4.008994,3.905459,3.992554,4.059182,3.883338
-10,10,4.438024,4.594303,5.042599,5.282496,4.498393,4.711034,4.5671,4.412263,4.547622,4.533981,4.498618,4.604139,4.498129
-10,12.5,7.03014,7.465847,8.821739,11.514161,7.272601,8.086218,8.874242,7.029705,7.537961,8.698799,7.225911,7.648786,8.584263
-10,15,20.869786,21.318112,22.716006,25.225992,21.078735,22.000771,22.647747,20.911811,21.469651,22.26148,21.057061,21.598727,22.044168
-10,17.5,23.72162,24.201236,25.442055,26.408722,24.004358,24.856122,24.757847,23.920736,24.485021,24.53786,23.994104,24.548595,24.347768
-10,20,19.142342,19.771758,21.154096,21.470784,19.58626,20.557325,19.995737,19.512843,20.200951,19.827062,19.578735,20.25081,19.622166
-10,22.5,22.462752,23.288549,24.841577,24.500106,23.046013,24.094329,22.952469,23.008616,23.710455,22.799363,23.039402,23.734876,22.595488
-10,25,19.833461,20.716168,22.105215,21.268381,20.421773,21.231748,19.692616,20.42052,20.836923,19.549596,20.419476,20.879668,19.453033
-10,27.5,15.16805,15.904661,17.108931,16.979845,15.601991,16.196763,15.007,15.550907,15.737776,14.817164,15.603787,15.85039,14.779635
-10,30,10.799219,11.193404,11.917819,13.050854,10.939956,11.066178,10.469108,10.806817,10.537037,10.307134,10.916687,10.658367,10.24254
-10,32.5,6.882135,7.745488,9.69197,12.836872,7.302818,7.952366,7.083774,6.776781,6.561359,6.749814,7.217156,6.901233,6.693745
-10,35,4.678703,5.046626,5.834567,7.510392,4.802713,4.99277,5.050944,4.712308,4.568781,4.821804,4.785924,4.67061,4.867229
-10,37.5,5.112352,5.291471,5.601202,6.056183,5.145228,5.13506,4.968369,5.080551,4.897246,4.872101,5.121641,4.946122,4.835165
