"","Units","scenario","region","year","value"
"9837","MTC","Impact_70constraint","USA",2005,1637.918437
"9838","MTC","Impact_70constraint","USA",2010,1528.4151125
"9839","MTC","Impact_70constraint","USA",2015,1437.1745455
"9840","MTC","Impact_70constraint","USA",2020,1353.16883978536
"9841","MTC","Impact_70constraint","USA",2025,1135.48447827379
"9842","MTC","Impact_70constraint","USA",2030,1000.37088086753
"9843","MTC","Impact_70constraint","USA",2035,990.669236585957
"9844","MTC","Impact_70constraint","USA",2040,911.853102335979
"9845","MTC","Impact_70constraint","USA",2045,821.536212190942
"9846","MTC","Impact_70constraint","USA",2050,684.325704068518
"9847","MTC","Impact_70constraint","USA",2055,534.445355755631
"9848","MTC","Impact_70constraint","USA",2060,420.501754634482
"9849","MTC","Impact_70constraint","USA",2065,305.250050528257
"9850","MTC","Impact_70constraint","USA",2070,192.225039273111
"9851","MTC","Impact_70constraint","USA",2075,63.0839863390399
"9852","MTC","Impact_70constraint","USA",2080,-61.7957140558696
"9853","MTC","Impact_70constraint","USA",2085,-196.080879659453
"9854","MTC","Impact_70constraint","USA",2090,-316.871741009602
"9855","MTC","Impact_70constraint","USA",2095,-420.322968968256
"9856","MTC","Impact_70constraint","USA",2100,-486.348823379533
"9857","MTC","Impact_80constraint","Africa_Eastern",1975,2.87711714413
"9858","MTC","Impact_80constraint","Africa_Eastern",1990,7.29546958
"9859","MTC","Impact_80constraint","Africa_Eastern",2005,13.2604953101
"9860","MTC","Impact_80constraint","Africa_Eastern",2010,18.6032482195
"9861","MTC","Impact_80constraint","Africa_Eastern",2015,22.5690950602
"9862","MTC","Impact_80constraint","Africa_Eastern",2020,29.2457355672359
"9863","MTC","Impact_80constraint","Africa_Eastern",2025,33.0824320667676
"9864","MTC","Impact_80constraint","Africa_Eastern",2030,39.1440679458657
"9865","MTC","Impact_80constraint","Africa_Eastern",2035,47.0587931743902
"9866","MTC","Impact_80constraint","Africa_Eastern",2040,60.1082523789597
"9867","MTC","Impact_80constraint","Africa_Eastern",2045,74.7636177464679
"9868","MTC","Impact_80constraint","Africa_Eastern",2050,92.6424411577138
"9869","MTC","Impact_80constraint","Africa_Eastern",2055,113.3569941582
"9870","MTC","Impact_80constraint","Africa_Eastern",2060,133.339523812925
"9871","MTC","Impact_80constraint","Africa_Eastern",2065,147.467649796835
"9872","MTC","Impact_80constraint","Africa_Eastern",2070,149.079261787877
"9873","MTC","Impact_80constraint","Africa_Eastern",2075,139.808046105297
"9874","MTC","Impact_80constraint","Africa_Eastern",2080,131.205851701792
"9875","MTC","Impact_80constraint","Africa_Eastern",2085,98.3907300861843
"9876","MTC","Impact_80constraint","Africa_Eastern",2090,74.6559839240399
"9877","MTC","Impact_80constraint","Africa_Eastern",2095,81.1753162896725
"9878","MTC","Impact_80constraint","Africa_Eastern",2100,92.6492783567919
"9879","MTC","Impact_80constraint","Africa_Northern",1975,19.424992809
"9880","MTC","Impact_80constraint","Africa_Northern",1990,68.6011219038
"9881","MTC","Impact_80constraint","Africa_Northern",2005,112.05107381598
"9882","MTC","Impact_80constraint","Africa_Northern",2010,132.183306443879
"9883","MTC","Impact_80constraint","Africa_Northern",2015,148.120052610941
"9884","MTC","Impact_80constraint","Africa_Northern",2020,168.491664135696
"9885","MTC","Impact_80constraint","Africa_Northern",2025,178.849901094337
"9886","MTC","Impact_80constraint","Africa_Northern",2030,200.738232715622
"9887","MTC","Impact_80constraint","Africa_Northern",2035,214.170234243961
"9888","MTC","Impact_80constraint","Africa_Northern",2040,235.319431127359
"9889","MTC","Impact_80constraint","Africa_Northern",2045,249.718282069521
"9890","MTC","Impact_80constraint","Africa_Northern",2050,262.874504441948
"9891","MTC","Impact_80constraint","Africa_Northern",2055,271.121444742928
"9892","MTC","Impact_80constraint","Africa_Northern",2060,270.506856404669
"9893","MTC","Impact_80constraint","Africa_Northern",2065,252.699102566144
"9894","MTC","Impact_80constraint","Africa_Northern",2070,223.293459529452
"9895","MTC","Impact_80constraint","Africa_Northern",2075,183.409270093112
"9896","MTC","Impact_80constraint","Africa_Northern",2080,147.600115792158
"9897","MTC","Impact_80constraint","Africa_Northern",2085,94.7337455493879
"9898","MTC","Impact_80constraint","Africa_Northern",2090,60.2664480236827
"9899","MTC","Impact_80constraint","Africa_Northern",2095,50.6648860421318
"9900","MTC","Impact_80constraint","Africa_Northern",2100,46.4586653611361
"9901","MTC","Impact_80constraint","Africa_Southern",1975,6.698039054
"9902","MTC","Impact_80constraint","Africa_Southern",1990,12.120244432
"9903","MTC","Impact_80constraint","Africa_Southern",2005,13.749549724
"9904","MTC","Impact_80constraint","Africa_Southern",2010,16.361806323
"9905","MTC","Impact_80constraint","Africa_Southern",2015,23.77440473334
"9906","MTC","Impact_80constraint","Africa_Southern",2020,22.7323511956204
"9907","MTC","Impact_80constraint","Africa_Southern",2025,25.2937101460835
"9908","MTC","Impact_80constraint","Africa_Southern",2030,30.5993264436305
"9909","MTC","Impact_80constraint","Africa_Southern",2035,37.6653555808154
"9910","MTC","Impact_80constraint","Africa_Southern",2040,48.6757711195252
"9911","MTC","Impact_80constraint","Africa_Southern",2045,61.101461366555
"9912","MTC","Impact_80constraint","Africa_Southern",2050,78.606967691918
"9913","MTC","Impact_80constraint","Africa_Southern",2055,98.6804099871414
"9914","MTC","Impact_80constraint","Africa_Southern",2060,119.40695482158
"9915","MTC","Impact_80constraint","Africa_Southern",2065,135.441938370671
"9916","MTC","Impact_80constraint","Africa_Southern",2070,138.759066838884
"9917","MTC","Impact_80constraint","Africa_Southern",2075,122.068791964625
"9918","MTC","Impact_80constraint","Africa_Southern",2080,99.7028640811783
"9919","MTC","Impact_80constraint","Africa_Southern",2085,64.8416621252367
"9920","MTC","Impact_80constraint","Africa_Southern",2090,48.8527541251488
"9921","MTC","Impact_80constraint","Africa_Southern",2095,48.6442995825521
"9922","MTC","Impact_80constraint","Africa_Southern",2100,51.0274302900276
"9923","MTC","Impact_80constraint","Africa_Western",1975,23.04640955
"9924","MTC","Impact_80constraint","Africa_Western",1990,31.337275607
"9925","MTC","Impact_80constraint","Africa_Western",2005,33.95777911471
"9926","MTC","Impact_80constraint","Africa_Western",2010,37.93840924537
"9927","MTC","Impact_80constraint","Africa_Western",2015,51.06993825078
"9928","MTC","Impact_80constraint","Africa_Western",2020,53.9418912967145
"9929","MTC","Impact_80constraint","Africa_Western",2025,58.6041692380843
"9930","MTC","Impact_80constraint","Africa_Western",2030,74.1626439677541
"9931","MTC","Impact_80constraint","Africa_Western",2035,90.717705445037
"9932","MTC","Impact_80constraint","Africa_Western",2040,120.355666508828
"9933","MTC","Impact_80constraint","Africa_Western",2045,149.315175575175
"9934","MTC","Impact_80constraint","Africa_Western",2050,183.63385152722
"9935","MTC","Impact_80constraint","Africa_Western",2055,215.771123408642
"9936","MTC","Impact_80constraint","Africa_Western",2060,238.678586621938
"9937","MTC","Impact_80constraint","Africa_Western",2065,241.283755194586
"9938","MTC","Impact_80constraint","Africa_Western",2070,214.976907888436
"9939","MTC","Impact_80constraint","Africa_Western",2075,171.053960811877
"9940","MTC","Impact_80constraint","Africa_Western",2080,120.884174375784
"9941","MTC","Impact_80constraint","Africa_Western",2085,38.9689625406886
"9942","MTC","Impact_80constraint","Africa_Western",2090,-2.66956512488062
"9943","MTC","Impact_80constraint","Africa_Western",2095,-23.9291147328676
"9944","MTC","Impact_80constraint","Africa_Western",2100,-38.4122371183132
"9945","MTC","Impact_80constraint","Argentina",1975,12.25657615
"9946","MTC","Impact_80constraint","Argentina",1990,30.3089825164
"9947","MTC","Impact_80constraint","Argentina",2005,42.680011877
"9948","MTC","Impact_80constraint","Argentina",2010,52.0096403922
"9949","MTC","Impact_80constraint","Argentina",2015,56.0624507775
"9950","MTC","Impact_80constraint","Argentina",2020,53.807931907326
"9951","MTC","Impact_80constraint","Argentina",2025,57.4257580286407
"9952","MTC","Impact_80constraint","Argentina",2030,60.1434897308571
"9953","MTC","Impact_80constraint","Argentina",2035,62.2938253633932
"9954","MTC","Impact_80constraint","Argentina",2040,64.3766904237451
"9955","MTC","Impact_80constraint","Argentina",2045,65.0720603218844
"9956","MTC","Impact_80constraint","Argentina",2050,65.6660555988314
"9957","MTC","Impact_80constraint","Argentina",2055,66.5278453275546
"9958","MTC","Impact_80constraint","Argentina",2060,67.375328553145
"9959","MTC","Impact_80constraint","Argentina",2065,67.4309767493725
"9960","MTC","Impact_80constraint","Argentina",2070,66.4560890344841
"9961","MTC","Impact_80constraint","Argentina",2075,63.3228811803284
"9962","MTC","Impact_80constraint","Argentina",2080,58.4600820883479
"9963","MTC","Impact_80constraint","Argentina",2085,45.5729565733189
"9964","MTC","Impact_80constraint","Argentina",2090,36.8827750473739
"9965","MTC","Impact_80constraint","Argentina",2095,36.5262013844762
"9966","MTC","Impact_80constraint","Argentina",2100,35.8117530053598
"9967","MTC","Impact_80constraint","Australia_NZ",1975,30.47725495
"9968","MTC","Impact_80constraint","Australia_NZ",1990,84.05244416
"9969","MTC","Impact_80constraint","Australia_NZ",2005,117.3077335
"9970","MTC","Impact_80constraint","Australia_NZ",2010,123.97988517
"9971","MTC","Impact_80constraint","Australia_NZ",2015,122.16047901
"9972","MTC","Impact_80constraint","Australia_NZ",2020,118.27611894354
"9973","MTC","Impact_80constraint","Australia_NZ",2025,118.31560531056
"9974","MTC","Impact_80constraint","Australia_NZ",2030,121.44530409267
"9975","MTC","Impact_80constraint","Australia_NZ",2035,123.86017362216
"9976","MTC","Impact_80constraint","Australia_NZ",2040,128.10116110214
"9977","MTC","Impact_80constraint","Australia_NZ",2045,133.4132105588
"9978","MTC","Impact_80constraint","Australia_NZ",2050,137.76626741297
"9979","MTC","Impact_80constraint","Australia_NZ",2055,141.25937253879
"9980","MTC","Impact_80constraint","Australia_NZ",2060,143.416858713758
"9981","MTC","Impact_80constraint","Australia_NZ",2065,139.405517692728
"9982","MTC","Impact_80constraint","Australia_NZ",2070,122.546790616462
"9983","MTC","Impact_80constraint","Australia_NZ",2075,96.4304735939459
"9984","MTC","Impact_80constraint","Australia_NZ",2080,79.4546168266631
"9985","MTC","Impact_80constraint","Australia_NZ",2085,60.9571916135533
"9986","MTC","Impact_80constraint","Australia_NZ",2090,50.2287520842208
"9987","MTC","Impact_80constraint","Australia_NZ",2095,48.7449909840434
"9988","MTC","Impact_80constraint","Australia_NZ",2100,47.6281719095321
"9989","MTC","Impact_80constraint","Brazil",1975,27.9973684
"9990","MTC","Impact_80constraint","Brazil",1990,60.664018178
"9991","MTC","Impact_80constraint","Brazil",2005,99.05170058
"9992","MTC","Impact_80constraint","Brazil",2010,117.184909853
"9993","MTC","Impact_80constraint","Brazil",2015,138.99048514
"9994","MTC","Impact_80constraint","Brazil",2020,136.854374837199
"9995","MTC","Impact_80constraint","Brazil",2025,131.515858996172
"9996","MTC","Impact_80constraint","Brazil",2030,134.867049724949
"9997","MTC","Impact_80constraint","Brazil",2035,127.056893098483
"9998","MTC","Impact_80constraint","Brazil",2040,124.3125142393
"9999","MTC","Impact_80constraint","Brazil",2045,108.506318875416
"10000","MTC","Impact_80constraint","Brazil",2050,91.6318590533901
"10001","MTC","Impact_80constraint","Brazil",2055,72.6759832082274
"10002","MTC","Impact_80constraint","Brazil",2060,55.477215764554
"10003","MTC","Impact_80constraint","Brazil",2065,34.8204319879053
"10004","MTC","Impact_80constraint","Brazil",2070,8.49834421049404
"10005","MTC","Impact_80constraint","Brazil",2075,-22.8707840180146
"10006","MTC","Impact_80constraint","Brazil",2080,-42.2724748824574
"10007","MTC","Impact_80constraint","Brazil",2085,-56.2762937215763
"10008","MTC","Impact_80constraint","Brazil",2090,-57.7545134085355
"10009","MTC","Impact_80constraint","Brazil",2095,-63.5052335520615
"10010","MTC","Impact_80constraint","Brazil",2100,-66.4687425631269
"10011","MTC","Impact_80constraint","Canada",1975,55.78328188
"10012","MTC","Impact_80constraint","Canada",1990,122.864493811
"10013","MTC","Impact_80constraint","Canada",2005,160.821821864
"10014","MTC","Impact_80constraint","Canada",2010,156.044560044
"10015","MTC","Impact_80constraint","Canada",2015,164.575249854
"10016","MTC","Impact_80constraint","Canada",2020,169.394002861
"10017","MTC","Impact_80constraint","Canada",2025,169.22724060712
"10018","MTC","Impact_80constraint","Canada",2030,167.81758409787
"10019","MTC","Impact_80constraint","Canada",2035,168.20534035767
"10020","MTC","Impact_80constraint","Canada",2040,169.22898391529
"10021","MTC","Impact_80constraint","Canada",2045,172.00663969284
"10022","MTC","Impact_80constraint","Canada",2050,173.9195246507
"10023","MTC","Impact_80constraint","Canada",2055,175.021668832958
"10024","MTC","Impact_80constraint","Canada",2060,177.203679788654
"10025","MTC","Impact_80constraint","Canada",2065,179.409403761023
"10026","MTC","Impact_80constraint","Canada",2070,188.393315882964
"10027","MTC","Impact_80constraint","Canada",2075,196.541961383033
"10028","MTC","Impact_80constraint","Canada",2080,197.457756475804
"10029","MTC","Impact_80constraint","Canada",2085,193.761360202037
"10030","MTC","Impact_80constraint","Canada",2090,186.758440783232
"10031","MTC","Impact_80constraint","Canada",2095,187.352056651491
"10032","MTC","Impact_80constraint","Canada",2100,189.32031970926
"10033","MTC","Impact_80constraint","Central America and Caribbean",1975,11.2206653675776
"10034","MTC","Impact_80constraint","Central America and Caribbean",1990,28.986022719773
"10035","MTC","Impact_80constraint","Central America and Caribbean",2005,47.151611215
"10036","MTC","Impact_80constraint","Central America and Caribbean",2010,53.5806111617
"10037","MTC","Impact_80constraint","Central America and Caribbean",2015,56.816395723
"10038","MTC","Impact_80constraint","Central America and Caribbean",2020,60.482849639
"10039","MTC","Impact_80constraint","Central America and Caribbean",2025,62.1496300206
"10040","MTC","Impact_80constraint","Central America and Caribbean",2030,65.1044801344
"10041","MTC","Impact_80constraint","Central America and Caribbean",2035,67.2382295875
"10042","MTC","Impact_80constraint","Central America and Caribbean",2040,69.98559639426
"10043","MTC","Impact_80constraint","Central America and Caribbean",2045,71.84861885116
"10044","MTC","Impact_80constraint","Central America and Caribbean",2050,74.05543847668
"10045","MTC","Impact_80constraint","Central America and Caribbean",2055,76.18630131722
"10046","MTC","Impact_80constraint","Central America and Caribbean",2060,77.14134179151
"10047","MTC","Impact_80constraint","Central America and Caribbean",2065,75.834088872274
"10048","MTC","Impact_80constraint","Central America and Caribbean",2070,71.4422352373334
"10049","MTC","Impact_80constraint","Central America and Caribbean",2075,61.9366603991727
"10050","MTC","Impact_80constraint","Central America and Caribbean",2080,51.2062615856511
"10051","MTC","Impact_80constraint","Central America and Caribbean",2085,30.0137779616242
"10052","MTC","Impact_80constraint","Central America and Caribbean",2090,15.0531813476489
"10053","MTC","Impact_80constraint","Central America and Caribbean",2095,11.3899183421373
"10054","MTC","Impact_80constraint","Central America and Caribbean",2100,8.90811026095574
"10055","MTC","Impact_80constraint","Central Asia",1975,66.12612387
"10056","MTC","Impact_80constraint","Central Asia",1990,157.64785545
"10057","MTC","Impact_80constraint","Central Asia",2005,111.47628445
"10058","MTC","Impact_80constraint","Central Asia",2010,131.1313088
"10059","MTC","Impact_80constraint","Central Asia",2015,147.704184276
"10060","MTC","Impact_80constraint","Central Asia",2020,159.794731080677
"10061","MTC","Impact_80constraint","Central Asia",2025,175.165789458936
"10062","MTC","Impact_80constraint","Central Asia",2030,187.344542746198
"10063","MTC","Impact_80constraint","Central Asia",2035,193.838255843284
"10064","MTC","Impact_80constraint","Central Asia",2040,196.948279459059
"10065","MTC","Impact_80constraint","Central Asia",2045,197.517047859889
"10066","MTC","Impact_80constraint","Central Asia",2050,196.581116370492
"10067","MTC","Impact_80constraint","Central Asia",2055,197.383202492785
"10068","MTC","Impact_80constraint","Central Asia",2060,199.175277203588
"10069","MTC","Impact_80constraint","Central Asia",2065,198.374762258008
"10070","MTC","Impact_80constraint","Central Asia",2070,200.177843448369
"10071","MTC","Impact_80constraint","Central Asia",2075,198.673676043828
"10072","MTC","Impact_80constraint","Central Asia",2080,192.133062535865
"10073","MTC","Impact_80constraint","Central Asia",2085,182.098835650599
"10074","MTC","Impact_80constraint","Central Asia",2090,170.907306196186
"10075","MTC","Impact_80constraint","Central Asia",2095,166.180449174298
"10076","MTC","Impact_80constraint","Central Asia",2100,163.311747529602
"10077","MTC","Impact_80constraint","China",1975,198.43354267
"10078","MTC","Impact_80constraint","China",1990,704.30862157896
"10079","MTC","Impact_80constraint","China",2005,1834.7188940693
"10080","MTC","Impact_80constraint","China",2010,2646.823843901
"10081","MTC","Impact_80constraint","China",2015,3044.986753132
"10082","MTC","Impact_80constraint","China",2020,3611.1707329106
"10083","MTC","Impact_80constraint","China",2025,3453.5361961728
"10084","MTC","Impact_80constraint","China",2030,3587.3827785513
"10085","MTC","Impact_80constraint","China",2035,3197.9473031921
"10086","MTC","Impact_80constraint","China",2040,3149.382820763
"10087","MTC","Impact_80constraint","China",2045,2713.53648824
"10088","MTC","Impact_80constraint","China",2050,2223.5498019076
"10089","MTC","Impact_80constraint","China",2055,1602.804885333
"10090","MTC","Impact_80constraint","China",2060,1141.2038614658
"10091","MTC","Impact_80constraint","China",2065,827.15581359228
"10092","MTC","Impact_80constraint","China",2070,576.095023372718
"10093","MTC","Impact_80constraint","China",2075,335.366471034374
"10094","MTC","Impact_80constraint","China",2080,134.018396684303
"10095","MTC","Impact_80constraint","China",2085,-64.5182178515352
"10096","MTC","Impact_80constraint","China",2090,-144.886332678349
"10097","MTC","Impact_80constraint","China",2095,-193.232192422969
"10098","MTC","Impact_80constraint","China",2100,-206.813680134198
"10099","MTC","Impact_80constraint","Colombia",1975,6.369132129
"10100","MTC","Impact_80constraint","Colombia",1990,15.57370341
"10101","MTC","Impact_80constraint","Colombia",2005,17.907555673
"10102","MTC","Impact_80constraint","Colombia",2010,21.705283382
"10103","MTC","Impact_80constraint","Colombia",2015,26.053131339
"10104","MTC","Impact_80constraint","Colombia",2020,28.3520137321
"10105","MTC","Impact_80constraint","Colombia",2025,31.66394888195
"10106","MTC","Impact_80constraint","Colombia",2030,34.91102390273
"10107","MTC","Impact_80constraint","Colombia",2035,37.90334882411
"10108","MTC","Impact_80constraint","Colombia",2040,41.45600909995
"10109","MTC","Impact_80constraint","Colombia",2045,45.34218018727
"10110","MTC","Impact_80constraint","Colombia",2050,48.7902970085
"10111","MTC","Impact_80constraint","Colombia",2055,52.14036261583
"10112","MTC","Impact_80constraint","Colombia",2060,55.1634119451
"10113","MTC","Impact_80constraint","Colombia",2065,56.3551351352673
"10114","MTC","Impact_80constraint","Colombia",2070,54.1703799683718
"10115","MTC","Impact_80constraint","Colombia",2075,47.0900952117259
"10116","MTC","Impact_80constraint","Colombia",2080,38.1088522864354
"10117","MTC","Impact_80constraint","Colombia",2085,23.6281135129445
"10118","MTC","Impact_80constraint","Colombia",2090,15.8680045292924
"10119","MTC","Impact_80constraint","Colombia",2095,14.2059556617559
"10120","MTC","Impact_80constraint","Colombia",2100,13.2905997381416
"10121","MTC","Impact_80constraint","EU-12",1975,136.100809179
"10122","MTC","Impact_80constraint","EU-12",1990,280.6282376015
"10123","MTC","Impact_80constraint","EU-12",2005,210.0585213476
"10124","MTC","Impact_80constraint","EU-12",2010,205.6855990827
"10125","MTC","Impact_80constraint","EU-12",2015,188.3831329395
"10126","MTC","Impact_80constraint","EU-12",2020,198.21188074548
"10127","MTC","Impact_80constraint","EU-12",2025,205.935707583928
"10128","MTC","Impact_80constraint","EU-12",2030,208.09314614875
"10129","MTC","Impact_80constraint","EU-12",2035,214.787519764777
"10130","MTC","Impact_80constraint","EU-12",2040,218.903341730513
"10131","MTC","Impact_80constraint","EU-12",2045,223.487915463933
"10132","MTC","Impact_80constraint","EU-12",2050,227.345302852285
"10133","MTC","Impact_80constraint","EU-12",2055,229.399676992035
"10134","MTC","Impact_80constraint","EU-12",2060,230.229800546328
"10135","MTC","Impact_80constraint","EU-12",2065,228.018118807501
"10136","MTC","Impact_80constraint","EU-12",2070,225.803571386528
"10137","MTC","Impact_80constraint","EU-12",2075,223.496123856788
"10138","MTC","Impact_80constraint","EU-12",2080,192.003499695871
"10139","MTC","Impact_80constraint","EU-12",2085,174.712051304971
"10140","MTC","Impact_80constraint","EU-12",2090,161.686109090594
"10141","MTC","Impact_80constraint","EU-12",2095,154.21732368048
"10142","MTC","Impact_80constraint","EU-12",2100,148.372127205113
"10143","MTC","Impact_80constraint","EU-15",1975,432.7510657494
"10144","MTC","Impact_80constraint","EU-15",1990,929.859702171
"10145","MTC","Impact_80constraint","EU-15",2005,979.742588402
"10146","MTC","Impact_80constraint","EU-15",2010,890.848455476
"10147","MTC","Impact_80constraint","EU-15",2015,798.227475429
"10148","MTC","Impact_80constraint","EU-15",2020,752.042396702592
"10149","MTC","Impact_80constraint","EU-15",2025,736.829011958517
"10150","MTC","Impact_80constraint","EU-15",2030,716.491949876873
"10151","MTC","Impact_80constraint","EU-15",2035,724.241375187601
"10152","MTC","Impact_80constraint","EU-15",2040,732.997631663556
"10153","MTC","Impact_80constraint","EU-15",2045,764.176374430562
"10154","MTC","Impact_80constraint","EU-15",2050,786.983500106538
"10155","MTC","Impact_80constraint","EU-15",2055,805.573669070005
"10156","MTC","Impact_80constraint","EU-15",2060,822.80845160245
"10157","MTC","Impact_80constraint","EU-15",2065,830.096047096043
"10158","MTC","Impact_80constraint","EU-15",2070,841.906621276828
"10159","MTC","Impact_80constraint","EU-15",2075,855.231229012105
"10160","MTC","Impact_80constraint","EU-15",2080,821.185911246656
"10161","MTC","Impact_80constraint","EU-15",2085,794.499537907852
"10162","MTC","Impact_80constraint","EU-15",2090,767.221316852507
"10163","MTC","Impact_80constraint","EU-15",2095,762.918751998307
"10164","MTC","Impact_80constraint","EU-15",2100,761.123928958757
"10165","MTC","Impact_80constraint","Europe_Eastern",1975,117.85551692
"10166","MTC","Impact_80constraint","Europe_Eastern",1990,247.675883519
"10167","MTC","Impact_80constraint","Europe_Eastern",2005,117.885666037
"10168","MTC","Impact_80constraint","Europe_Eastern",2010,106.44560994581
"10169","MTC","Impact_80constraint","Europe_Eastern",2015,77.797447255
"10170","MTC","Impact_80constraint","Europe_Eastern",2020,77.4298341981
"10171","MTC","Impact_80constraint","Europe_Eastern",2025,84.074178705282
"10172","MTC","Impact_80constraint","Europe_Eastern",2030,88.295059132207
"10173","MTC","Impact_80constraint","Europe_Eastern",2035,95.259578822314
"10174","MTC","Impact_80constraint","Europe_Eastern",2040,99.019363751751
"10175","MTC","Impact_80constraint","Europe_Eastern",2045,104.380484561385
"10176","MTC","Impact_80constraint","Europe_Eastern",2050,107.435114363633
"10177","MTC","Impact_80constraint","Europe_Eastern",2055,110.489052800983
"10178","MTC","Impact_80constraint","Europe_Eastern",2060,112.664912913885
"10179","MTC","Impact_80constraint","Europe_Eastern",2065,111.965087928218
"10180","MTC","Impact_80constraint","Europe_Eastern",2070,111.04653258568
"10181","MTC","Impact_80constraint","Europe_Eastern",2075,106.847620591785
"10182","MTC","Impact_80constraint","Europe_Eastern",2080,99.0827435067633
"10183","MTC","Impact_80constraint","Europe_Eastern",2085,90.3059908759362
"10184","MTC","Impact_80constraint","Europe_Eastern",2090,82.8067265398467
"10185","MTC","Impact_80constraint","Europe_Eastern",2095,78.8612700304075
"10186","MTC","Impact_80constraint","Europe_Eastern",2100,75.7767227330475
"10187","MTC","Impact_80constraint","Europe_Non_EU",1975,18.73753524
"10188","MTC","Impact_80constraint","Europe_Non_EU",1990,76.309074155
"10189","MTC","Impact_80constraint","Europe_Non_EU",2005,99.3109799888
"10190","MTC","Impact_80constraint","Europe_Non_EU",2010,114.941747092
"10191","MTC","Impact_80constraint","Europe_Non_EU",2015,130.42218688
"10192","MTC","Impact_80constraint","Europe_Non_EU",2020,124.8546454563
"10193","MTC","Impact_80constraint","Europe_Non_EU",2025,136.349614686791
"10194","MTC","Impact_80constraint","Europe_Non_EU",2030,145.430292164033
"10195","MTC","Impact_80constraint","Europe_Non_EU",2035,154.588235540785
"10196","MTC","Impact_80constraint","Europe_Non_EU",2040,162.473006155347
"10197","MTC","Impact_80constraint","Europe_Non_EU",2045,171.732841441852
"10198","MTC","Impact_80constraint","Europe_Non_EU",2050,179.19964332162
"10199","MTC","Impact_80constraint","Europe_Non_EU",2055,186.205299639058
"10200","MTC","Impact_80constraint","Europe_Non_EU",2060,191.551650522786
"10201","MTC","Impact_80constraint","Europe_Non_EU",2065,194.073849051464
"10202","MTC","Impact_80constraint","Europe_Non_EU",2070,195.633870592792
"10203","MTC","Impact_80constraint","Europe_Non_EU",2075,195.784544657285
"10204","MTC","Impact_80constraint","Europe_Non_EU",2080,184.556706530635
"10205","MTC","Impact_80constraint","Europe_Non_EU",2085,171.685560748551
"10206","MTC","Impact_80constraint","Europe_Non_EU",2090,160.134278564107
"10207","MTC","Impact_80constraint","Europe_Non_EU",2095,156.843988939494
"10208","MTC","Impact_80constraint","Europe_Non_EU",2100,154.207349011063
"10209","MTC","Impact_80constraint","European Free Trade Association",1975,12.14379534
"10210","MTC","Impact_80constraint","European Free Trade Association",1990,21.75811492837
"10211","MTC","Impact_80constraint","European Free Trade Association",2005,24.6155187721
"10212","MTC","Impact_80constraint","European Free Trade Association",2010,24.8815505503
"10213","MTC","Impact_80constraint","European Free Trade Association",2015,23.0077097018
"10214","MTC","Impact_80constraint","European Free Trade Association",2020,23.703430419
"10215","MTC","Impact_80constraint","European Free Trade Association",2025,23.411678509089
"10216","MTC","Impact_80constraint","European Free Trade Association",2030,22.39824979033
"10217","MTC","Impact_80constraint","European Free Trade Association",2035,21.682556539375
"10218","MTC","Impact_80constraint","European Free Trade Association",2040,20.782632711608
"10219","MTC","Impact_80constraint","European Free Trade Association",2045,20.563899222336
"10220","MTC","Impact_80constraint","European Free Trade Association",2050,22.892585686633
"10221","MTC","Impact_80constraint","European Free Trade Association",2055,25.231763870588
"10222","MTC","Impact_80constraint","European Free Trade Association",2060,27.802010715798
"10223","MTC","Impact_80constraint","European Free Trade Association",2065,30.24276238467
"10224","MTC","Impact_80constraint","European Free Trade Association",2070,33.0668373629421
"10225","MTC","Impact_80constraint","European Free Trade Association",2075,35.9669164977662
"10226","MTC","Impact_80constraint","European Free Trade Association",2080,38.2535310271885
"10227","MTC","Impact_80constraint","European Free Trade Association",2085,39.2347029138386
"10228","MTC","Impact_80constraint","European Free Trade Association",2090,38.2623761724262
"10229","MTC","Impact_80constraint","European Free Trade Association",2095,38.5277588405146
"10230","MTC","Impact_80constraint","European Free Trade Association",2100,40.0209320979213
"10231","MTC","Impact_80constraint","India",1975,34.41649251
"10232","MTC","Impact_80constraint","India",1990,163.18165183716
"10233","MTC","Impact_80constraint","India",2005,340.1312364533
"10234","MTC","Impact_80constraint","India",2010,494.879989911
"10235","MTC","Impact_80constraint","India",2015,627.89809054
"10236","MTC","Impact_80constraint","India",2020,748.391509647064
"10237","MTC","Impact_80constraint","India",2025,333.376474501675
"10238","MTC","Impact_80constraint","India",2030,461.428892186382
"10239","MTC","Impact_80constraint","India",2035,174.716627489093
"10240","MTC","Impact_80constraint","India",2040,280.838222896232
"10241","MTC","Impact_80constraint","India",2045,97.0272880698211
"10242","MTC","Impact_80constraint","India",2050,26.3503900221564
"10243","MTC","Impact_80constraint","India",2055,-94.0186714148428
"10244","MTC","Impact_80constraint","India",2060,-216.422319583838
"10245","MTC","Impact_80constraint","India",2065,-349.392792604901
"10246","MTC","Impact_80constraint","India",2070,-425.783272336389
"10247","MTC","Impact_80constraint","India",2075,-468.070818998259
"10248","MTC","Impact_80constraint","India",2080,-432.59773107172
"10249","MTC","Impact_80constraint","India",2085,-263.495153648227
"10250","MTC","Impact_80constraint","India",2090,-264.328660493632
"10251","MTC","Impact_80constraint","India",2095,-377.790133765433
"10252","MTC","Impact_80constraint","India",2100,-494.740700152644
"10253","MTC","Impact_80constraint","Indonesia",1975,7.993835958
