MODEL,SCENARIO,ISO_A3,AGE,UNIT,Pop2020,Pop2030,Pop2050,Pop2100,AFF_ISO,REF2020,REF2030,REF2050,REF2100,Welfare2030,Welfare2050,Welfare2100,Cost2030,Cost2050,Cost2100,Impact2030,Impact2050,Impact2100,Countryname,2020COPDmortality,2030COPDmortality,2050COPDmortality,2100COPDmortality,2020IHDmortality,2030IHDmortality,2050IHDmortality,2100IHDmortality,2020LCmortality,2030LCmortality,2050LCmortality,2100LCmortality,2020LRImortality,2030LRImortality,2050LRImortality,2100LRImortality,2020Strokemortality,2030Strokemortality,2050Strokemortality,2100Strokemortality,COPD_theta,COPD_se,COPD_aerfa,COPD_u,COPD_v,IHD_theta,IHD_se,IHD_aerfa,IHD_u,IHD_v,LC_theta,LC_se,LC_aerfa,LC_u,LC_v,LRI_theta,LRI_se,LRI_aerfa,LRI_u,LRI_v,Stroke_theta,Stroke_se,Stroke_aerfa,Stroke_u,Stroke_v
IIASA-WiC POP,SSP2_v9_130115,BDI,30-34,million,1.051534874998756,1.09910595274144,1.430997777546027,0.8014385451004487,BI,13.268367,15.289897,19.721381,23.6806,13.685169,12.371099,10.653686,13.440944,11.024362,10.221513,13.324413,11.225113,10.077299,Burundi,0.019418203199199,0.0219416464041663,0.0163716071346654,0.00403135438842326,0.0977925797018693,0.154568241561915,0.156851050274836,0.0135863937914118,0.00427385938123182,0.00561842660246224,0.00371138472699207,6.2883402356017e-4,0.0203275705886042,0.0133040444748865,0.0027757648114094,8.41140851942242e-5,0.0867009946277471,0.137037189550935,0.139061083250829,0.0120454318590507,0.251,0.06762,6.5,2.5,32,0.4762,0.02309,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.424,0.11197,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,BEL,30-34,million,0.6991262364296487,0.6404718323753592,0.6909094747701978,0.6524226794081398,BE,8.228077,6.797578,6.417785,6.609447,5.832662,4.431916,4.54747,6.327651,5.31046,5.115528,6.507545,5.930259,5.689658,Belgium,0.00201505921694156,0.00166629896785552,0.00104628074725812,0.0011237830248328,0.0128176745335315,0.00851953217498204,0.00345386439526299,9.9778304752041e-4,0.00747824164406334,0.00570360372632204,0.00321911064148422,0.00224512331918899,0.00469912739680741,0.0031628742093896,0.00144588535286382,4.5183917276994e-4,0.00964303799163276,0.00640944441360022,0.00259842341091901,7.5065565204326e-4,0.251,0.06762,6.5,2.5,32,0.4762,0.02309,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.424,0.11197,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,BEN,30-34,million,0.8189677757099774,1.1287339188042962,1.5911061418851724,1.075182310183991,BJ,25.745967333333333,25.920203,26.024186333333333,26.870691666666666,25.518543333333337,24.686629,23.590310333333335,25.66008,24.473908666666667,23.42964033333333,25.446835666666665,24.232463,22.653049666666668,Benin,0.0255035798503438,0.0216716563335976,0.0156257325627315,0.00766384703349228,0.0502975490139251,0.0496873994214566,0.0323114001576798,0.00233448539727079,0.00643979962830607,0.00633315764728177,0.00386663182810685,8.5313584819439e-4,0.03281448153962,0.0189617641498536,0.00360033496516207,1.7144452215057e-4,0.0670270335309188,0.0662139418794362,0.0430585057176472,0.00311095936219455,0.251,0.06762,6.5,2.5,32,0.4762,0.02309,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.424,0.11197,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,BFA,30-34,million,1.4559995301191138,2.038541131002947,3.053353867072739,2.776224811773877,BF,23.78409425,23.85428675,23.87401525,23.759976,23.5341045,22.78671725,21.85781175,23.62702125,22.6882725,21.81925375,23.47932425,22.612037,21.6221715,Burkina Faso,0.0193595001781925,0.0156559436223644,0.0095114066092859,0.00210429349762962,0.0874461566757104,0.0904438598364474,0.0545108653702443,0.00410212011469277,0.00516901427173275,0.00527620155373507,0.00294580219847765,5.6735337197781e-4,0.0371611262067504,0.0196994943844097,0.00340407262962599,1.2607676406022e-4,0.0564452408492249,0.0583802152761717,0.0351859823426382,0.00264785974213775,0.251,0.06762,6.5,2.5,32,0.4762,0.02309,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.424,0.11197,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,BGD,30-34,million,13.816528173451587,15.416085345874736,12.89544009218725,5.389191060143011,BD,42.1301355,43.638078,45.888296,41.4331445,41.54017,36.0661675,27.362906,37.206242,30.0327885,24.8684265,32.997277499999996,23.590687,15.557357499999998,Bangladesh,0.0142079880743634,0.0126518750947903,0.0118399900619695,0.00608913774615574,0.121094981552487,0.1018216061102,0.0563200758797042,0.00354557378419445,0.0217762541822452,0.0165372322306367,0.010344139188799,0.00192488026976034,0.00436780929665478,0.00193383923057998,5.0013083549482e-4,3.33420556996548e-5,0.105189386844844,0.0884475324821511,0.0489225414041898,0.00307986943464633,0.251,0.06762,6.5,2.5,32,0.4762,0.02309,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.424,0.11197,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,BGR,30-34,million,0.4936950972809706,0.36223940560563056,0.3143923164974002,0.1491646275325324,BG,13.3619815,12.32338075,11.385045,9.92096875,9.71754225,5.9935695,4.95515925,9.8976705,6.743555,5.660916,11.9164195,10.419923,7.18179875,Bulgaria,0.00553023015134743,0.00460852512612286,0.00362098402766796,0.00526688585842612,0.0968752174263093,0.0682705329393056,0.0334407282671806,0.0152283931801315,0.0116712728637791,0.00877940728762037,0.00560577019378463,0.0056354303535401,0.0191800283926231,0.0109335427552151,0.00416957138970067,0.00185314283986696,0.0429484538271987,0.0302669135574576,0.0148255416822513,0.00675132359684058,0.251,0.06762,6.5,2.5,32,0.4762,0.02309,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.424,0.11197,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,BHR,30-34,million,0.22343766407352997,0.18330599282449445,0.22442108558736903,0.12898121866577425,BH,22.918014,21.03804,19.358319,17.481411,20.290702,17.236381,15.097181,19.813777,17.386771,15.25817,19.303551,16.107161,13.673975,Bahrain,0.00219387598820084,0.00209415435237353,0.00172019821802112,0.0309137071064664,0.0508523419137895,0.0317064961572788,0.0149386376125641,0.0717054605403075,0.00438355575068775,0.00364963468536759,0.00236152832582609,0.0307747581403637,0.00732590971985961,0.00470400518854144,0.00215921549637968,0.0133408671740601,0.0169964081465552,0.0105972808587635,0.0049929496353789404,0.0239661582498189,0.251,0.06762,6.5,2.5,32,0.4762,0.02309,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.424,0.11197,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,BHS,30-34,million,0.03254161491629362,0.03185959812784339,0.02752792768401952,0.01446168586082601,BS,2.19532,2.121861,2.083545,2.059855,2.074873,1.961056,1.928062,2.061973,1.962089,1.934434,2.065314,1.940095,1.893695,Bahamas,0.00560055364949476,0.00488811572941769,0.00413609792489189,0.00447252694270606,0.0663117028450283,0.0514177347839232,0.033652317024551,0.0170408463401833,0.0111585601778367,0.00892394604599422,0.00630843177804226,0.00465423690122381,0.0460945950115918,0.0316949252626395,0.0171387373642421,0.00665202135141816,0.0586410153798757,0.0454699253208587,0.0297595440252384,0.0150696255630195,0.251,0.06762,6.5,2.5,32,0.4762,0.02309,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.424,0.11197,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,BIH,30-34,million,0.28027115741511727,0.21181362941728227,0.14758807687604647,0.05816142738469408,BA,13.143563,11.990129,10.357019,7.729485,8.920562,4.485716,3.869866,8.994171,5.293501,4.537354,11.5208,9.460073,5.634226,Bosnia and Herzegovina,0.00263705017336455,0.00206687716290735,0.00149670415245015,0.00121161764722155,0.0379301275816855,0.0254520246081899,0.0117756932034645,0.00260304797129215,0.0139513201505194,0.0101134479647086,0.00632594155561456,0.00323348286521063,0.00251120284101172,0.00128350367429488,5.0224056820234e-4,1.1160901515607e-4,0.0312639824597207,0.0209788814762396,0.00970613834533812,0.00214556742370632,0.251,0.06762,6.5,2.5,32,0.4762,0.02309,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.424,0.11197,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,BLR,30-34,million,0.7618731813310069,0.48798661831530177,0.43872005050331986,0.1976272890087392,BY,12.003461666666666,10.854825833333331,10.0924375,10.000428,8.9991475,6.059074333333333,5.036878833333334,9.336659333333332,6.656004333333334,5.552049,10.342763833333334,9.097153833333332,7.074214333333333,Belarus,0.00342780846139324,0.0027422467691146,0.0014957709649716,1.8697137062145e-4,0.0806756950303966,0.054327962159293,0.0175778102583876,5.3151046137673e-4,0.00502306162804982,0.0037427503764906,0.00165733542379752,1.1782005382446e-4,0.0196969975237615,0.0114267838198745,0.00353535852990591,1.2626280463949e-4,0.0341319830385745,0.0229848789309177,0.00743675677499295,2.2486953531296e-4,0.251,0.06762,6.5,2.5,32,0.4762,0.02309,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.424,0.11197,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,BLZ,30-34,million,0.02702336345357455,0.02775664126163648,0.02669884741280842,0.01695256350253836,BZ,2.967482,2.921203,2.870937,2.841985,2.860545,2.696748,2.651511,2.843171,2.69747,2.654568,2.857672,2.684523,2.610382,Belize,0.0136508882660329,0.0115355646710898,0.00964587559294058,0.00688185276221492,0.0548611442054467,0.0416240335947246,0.0248954832586974,0.00346107937986769,0.00858530831970796,0.0066453588436201,0.00456920014899842,0.00146940853933463,0.049375552647491,0.028156863583426,0.0108451077438555,9.4305284729177e-4,0.045633738793377,0.034623052510083,0.020708171450232,0.00287894090893469,0.251,0.06762,6.5,2.5,32,0.4762,0.02309,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.424,0.11197,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,BOL,30-34,million,0.823382679802512,1.016631206022298,0.9854352293595704,0.6333412398354619,BO,3.7310597647058823,3.725320705882353,3.729873882352941,3.885573647058824,3.6645525294117647,3.550294823529412,3.5237208235294117,3.639928294117647,3.560143882352941,3.5634554117647057,3.693176294117647,3.630824882352941,3.5751376470588236,Bolivia (Plurinational State of),0.00814505526349631,0.00741346347336191,0.00448709631282431,7.3159179013439e-4,0.0499027613322915,0.0435665274407309,0.0222358518554769,9.4453176023264e-4,0.00603014201174245,0.00526001848141452,0.00311040183122735,3.1776941785375e-4,0.0137691437089661,0.00791725763265551,0.00236657157497855,8.60571481810382e-5,0.0472517277497196,0.0412520998572079,0.0210545947780691,8.9435446844895e-4,0.251,0.06762,6.5,2.5,32,0.4762,0.02309,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.424,0.11197,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,BRA,30-34,million,16.775498716009327,17.166659337487122,13.149822684334314,5.582509494814518,BR,3.924026736111111,3.9377596875,3.960666180555555,3.9348277916666663,3.799697208333334,3.6514275625,3.4656762916666666,3.748997486111111,3.6588383472222223,3.5155456458333334,3.786908618055555,3.5788874861111113,3.3308157152777778,Brazil,0.0100413514119584,0.00775415470145674,0.00474174927786923,0.00195248499676968,0.054349812556839,0.036364678648335,0.0144354364265625,0.00141987899277664,0.00625196002887099,0.0045881661854783,0.00242778081229749,6.4938892356908e-4,0.0287869422178161,0.0160689016083576,0.00533091522552149,5.3309152255214e-4,0.0381908279040782,0.0255529341999711,0.0101435725782965,9.9772845032425e-4,0.251,0.06762,6.5,2.5,32,0.4762,0.02309,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.424,0.11197,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,BRB,30-34,million,0.01991286841052305,0.01862027962195427,0.01247349725175727,0.00545856792787285,BB,4.019573,4.008083,4.007426,4.013627,3.984067,3.922445,3.892839,3.980336,3.922716,3.898434,3.981087,3.913087,3.872203,Barbados,0.00270544905521463,0.00285424875325143,0.00436930022417162,0.0672980452484638,0.035023315427772,0.0317501083784475,0.0275416993150303,0.0837005802612975,0.00554658068026102,0.0053669850708851,0.00578464927873608,0.0369423991844192,0.0443653451996012,0.035772478339889,0.0252181962187207,0.0601500680179856,0.0436506475492251,0.0395711477782695,0.0343260766441837,0.104318637000151,0.251,0.06762,6.5,2.5,32,0.4762,0.02309,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.424,0.11197,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,BRN,30-34,million,0.0384764168549363,0.03797737239172513,0.03823942311355554,0.01968841474135791,BN,2.711591,2.603592,2.478915,2.343444,2.466472,2.013618,1.79417,2.374349,2.001241,1.816856,2.317426,1.88454,1.662367,Brunei Darussalam,0.00440678718143394,0.00354882861513706,0.00230088888234161,0.00284686251543962,0.0671226301084593,0.0436483399595057,0.0180980921783316,0.00617464321378373,0.0140909522190901,0.01064414285422,0.00594009564724552,0.00439326931342059,0.0138825236950419,0.00868480155329635,0.00361866731387348,0.00144746692554939,0.0176904617746995,0.0115037102737935,0.0047698310891339,0.00162735413629274,0.251,0.06762,6.5,2.5,32,0.4762,0.02309,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.424,0.11197,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,BTN,30-34,million,0.08730839881210714,0.08312202618317151,0.08624737461350863,0.04315501454495837,BT,10.700464,10.971647,11.712387,11.643032,10.526146,9.508083,7.835541,9.631841,8.32708,7.10336,8.720037,6.365201,4.307987,Bhutan,0.0139882201750055,0.0102932186193437,0.00882275881658029,0.0234519486492006,0.10347535847024,0.0782466048057998,0.0356574711445424,0.0156118525151237,0.00445074130378224,0.00378112526978978,0.0025581738304622202,0.00310749955894706,0.00327586177054154,0.0015327426632809,4.8086044338224e-4,2.4043022169112e-4,0.0265665014585029,0.0200892132332554,0.00915478113023848,0.00400822291166308,0.251,0.06762,6.5,2.5,32,0.4762,0.02309,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.424,0.11197,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,BWA,30-34,million,0.21881553239430795,0.21999564722185172,0.2275911575879174,0.10926800386323872,BW,3.7308854444444446,3.879125555555555,4.188504111111111,3.700588,3.610623444444444,3.3075491111111113,2.816026,3.3416503333333334,3.0350822222222225,2.777560888888889,3.6731268888888886,3.3560426666666667,2.766789,Botswana,0.00830860179317908,0.00711796103777024,0.00372722323432333,4.1413591492481e-4,0.0339530094108935,0.0284980468473127,0.0126290648441687,5.2896606677146e-4,0.00611804463503592,0.00528744917133899,0.00276865154565643,2.1608987673416e-4,0.0457697707868694,0.0310296028255275,0.0107563387826008,4.4264768652678e-4,0.0295685756066225,0.0248180254848185,0.0109982433122978,4.6065940575069e-4,0.251,0.06762,6.5,2.5,32,0.4762,0.02309,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.424,0.11197,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,CAF,30-34,million,0.4242939439547808,0.5264447742355256,0.5934947250959859,0.3509838115465258,CF,14.955581888888888,15.04176588888889,15.243473444444444,15.407365666666667,14.837855888888887,14.53689788888889,14.106866,14.757603,14.351204555555556,14.055001,14.797252,14.365985333333333,13.922952,Central African Republic,0.0230187488048464,0.0220932527188784,0.0150215133953276,0.0100618036012937,0.152768578448181,0.205184476111802,0.21082610893274,0.0595277741894097,0.0096159672481277,0.0119345939442685,0.00839056477807706,0.00289139908663634,0.0296622127969152,0.019246367796967,0.00524268833775764,3.7547104806221e-4,0.143047566221638,0.192128121059993,0.197410763948661,0.055739886479828,0.251,0.06762,6.5,2.5,32,0.4762,0.02309,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.424,0.11197,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,CAN,30-34,million,2.9221349122055877,2.596991219758266,2.9069001259497873,2.745688359878718,CA,3.7256020350877193,3.5722538011695906,3.566127687134503,3.595613687134503,3.445705640350877,3.229136736842105,3.1189679970760236,3.438730125730994,3.3206835175438596,3.311487461988304,3.4920195058479533,3.3440215,3.2631482865497077,Canada,0.00129024331805053,9.7426536260958e-4,5.5296142202165e-4,0.00102692835518308,0.0178746359657918,0.0120380201402272,0.0049043785756481,0.00263458353237295,0.00526654968325711,0.00393712937486211,0.00214752511356115,0.00253101174098279,0.00607212582822609,0.00417458650690544,0.00180266235525462,0.00104364662672636,0.00958107045105253,0.00645255765070885,0.00262881978362212,0.0014121759168218,0.251,0.06762,6.5,2.5,32,0.4762,0.02309,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.424,0.11197,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,CHE,30-34,million,0.5227230054004939,0.4850175661277014,0.48450225669939695,0.43522698881109134,CH,10.483395,8.643568,8.208964,8.742233,7.334056,5.660486,8.367125,7.981748,6.651617,6.74598,8.151306,7.575514,7.361121,Switzerland,6.5571429744284e-4,5.1520409084794e-4,3.2785714872142e-4,4.6836735531631e-4,0.00766386397059179,0.00484856700180297,0.00179866195228175,6.2562154861973e-4,0.00432534094051178,0.00309308553587677,0.0015807720847338,0.00138161969610592,0.00222218340307495,0.00142219737796797,6.2221135286098e-4,2.6666200836899e-4,0.00338788587889926,0.00214335637236484,7.9511607361921e-4,2.765621125632e-4,0.251,0.06762,6.5,2.5,32,0.4762,0.02309,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.424,0.11197,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,CHL,30-34,million,1.495660510137461,1.3918962955899454,1.1285503842953892,0.51327118439211,CL,2.97847715,2.9352175,2.83488335,2.4871682,2.7607202,2.3439022,2.03089445,2.679389,2.3657748,2.07207275,2.8657885,2.6253547,2.1123195,Chile,0.00199375647495112,0.00160786812496058,0.00106119296247399,8.0393406248029e-4,0.0215106608664193,0.0148892427960573,0.00629929502910117,0.00146744941018834,0.00418246857216608,0.00322123456698405,0.00186009786498965,0.00110431845633508,0.00627210928517536,0.00382094013924476,0.00151395741366302,3.6046605087214e-4,0.0185546870848976,0.0128431777492802,0.00543365212469546,0.00126579396086656,0.251,0.06762,6.5,2.5,32,0.4762,0.02309,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.424,0.11197,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,CHN,30-34,million,119.88995007527588,96.03912788249048,61.30783355174885,20.29318535151146,CN,25.415476942105265,23.900823563157896,21.826955984210528,18.50029787368421,21.517586736842105,17.14376057894737,14.323159505263158,21.42205163157895,17.801460094736843,14.94936904736842,20.72699301052631,15.751244736842104,10.145736578947368,China,0.00759343090572171,0.00620680439250296,0.00581062538872618,0.00244310385662351,0.0645812176942794,0.0424863981607787,0.0142882987133131,0.00123011843227199,0.0178187330470079,0.0136141932897987,0.00736592787845248,0.00171374911622955,0.00256928089432597,0.00123706117134213,4.2821348238766e-4,4.75792758208512e-5,0.0537609539232597,0.0353680121780859,0.0118943648973073,0.00102401816996685,0.251,0.06762,6.5,2.5,32,0.4762,0.02309,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.424,0.11197,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,CIV,30-34,million,1.622986736089517,2.117259953475838,2.319920566192618,1.4711763914549365,CI,15.035372666666667,15.394202,15.865689,16.138356666666667,15.0373255,14.406699,13.344709166666666,15.112737833333334,14.222674833333333,13.274601833333334,14.926396666666667,14.067287,12.941691666666667,Côte d`Ivoir,0.0306706793331479,0.0303561082630644,0.0158465176554598,0.00204471195554319,0.133816517920341,0.142100886642961,0.0677127327824085,0.00195127693053452,0.00445387150803761,0.00440686494858602,0.00260651372159035,2.5853607698371e-4,0.0373951351731751,0.017470770661934,0.00399078517658391,1.4780685839199e-4,0.13349112628768,0.141755350529588,0.0675480807871658,0.0019465321561519,0.251,0.06762,6.5,2.5,32,0.4762,0.02309,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.424,0.11197,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,CMR,30-34,million,1.8450049589032471,2.2035236363075645,2.673438754861265,1.62318424560466,CM,20.4233191,20.5928796,20.9319429,21.9110599,20.253799,19.6320404,18.7351419,20.2527354,19.4068156,18.6821962,20.1574346,19.3236763,18.3623143,Cameroon,0.0318176143898402,0.0303004256927769,0.0214140347528352,0.00732585399439099,0.0629184357868213,0.0632977671922885,0.0379078517863525,0.00154261438223316,0.00832364680613574,0.00809973999623542,0.00522449223100749,6.2907151352947e-4,0.0434448291659091,0.0255339562721997,0.00704966560223215,3.0357411684253e-4,0.0837075264924061,0.0842121940556642,0.0504331118215904,0.00205231475724951,0.251,0.06762,6.5,2.5,32,0.4762,0.02309,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.424,0.11197,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,COD,30-34,million,5.845218081800044,8.326822181586639,12.373926834331291,9.554918144950454,CD,14.122281868421052,14.669903578947368,15.447402578947369,15.65073660526316,14.339649815789471,14.33167389473684,13.341268605263158,14.295972105263155,13.909375078947368,13.205212315789474,14.297302394736844,13.948438605263158,13.07571755263158,Democratic Republic of the Congo,0.0139491819334877,0.011470608284149,0.0070322322144029,6.9169497190848e-4,0.0765002053828523,0.108116526426688,0.0829222705948814,0.00335217689638882,0.00510716567926097,0.00540661756685615,0.00266209980807094,2.9670462257137e-4,0.0176892768271137,0.00939742831440417,0.0013400967293268,5.02536273497549e-5,0.0676471562812864,0.0956046526041797,0.0733260227218741,0.00296424347173534,0.251,0.06762,6.5,2.5,32,0.4762,0.02309,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.424,0.11197,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,COG,30-34,million,0.3877195727737502,0.4977493294259216,0.6121136111227696,0.3832003245015826,CG,10.614995142857143,11.087267857142855,12.12420257142857,13.660249571428572,10.810134,11.010582571428571,10.579729,10.682888857142856,10.521497571428572,10.483268428571428,10.722838,10.503152428571427,10.255225285714284,Congo,0.0104449685916603,0.00917317189785714,0.00635898346901601,0.00395068760202697,0.0665920019902031,0.0578479626621352,0.0332779347981427,0.00343257742217542,0.00638158743663879,0.00559223237398952,0.0035375875785642,7.8064894063475e-4,0.0262634001402684,0.0152423775597516,0.0051313476693691,4.8027391979316e-4,0.0522276491638574,0.0453697592573715,0.026099655387907,0.00269214686411636,0.251,0.06762,6.5,2.5,32,0.4762,0.02309,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.424,0.11197,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,COL,30-34,million,4.033938165259463,4.373427640268877,3.965637900630091,2.0983797712047023,CO,2.714674894736842,2.9393927894736844,2.934508947368421,2.759259947368421,2.8258283157894737,2.6242468947368423,2.37332752631579,2.7687444210526317,2.637856052631579,2.400950789473684,2.8760045789473683,2.678606894736842,2.286955842105263,Colombia,0.00616012249693581,0.00505218679604807,0.00332380710266321,0.00132952284106528,0.0432783887508873,0.0303668528137723,0.0130464997273985,0.00112469825236194,0.00682023628757468,0.00514388191386103,0.00290108816272817,6.8508546323e-4,0.0169315123284754,0.00966476883985935,0.00319736713499106,2.9066973954464e-4,0.0263638976034421,0.018498576800752,0.00794753669958235,6.8513247410192e-4,0.251,0.06762,6.5,2.5,32,0.4762,0.02309,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.424,0.11197,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,COM,30-34,million,0.05964202301585779,0.08214597823428277,0.09712336890399025,0.07091923876759913,KM,1.917219,1.989818,2.138259,2.160469,1.909034,1.812389,1.670106,1.870005,1.720263,1.646906,1.883818,1.722375,1.606796,Comoros,0.0122573072391543,0.010398379127055,0.00673861440635969,8.4232680079496e-4,0.0963672397661782,0.0992287191078942,0.0666909298190265,0.00193842148954956,0.00498322457259734,0.00462455715725393,0.00285547778012532,2.6510200264513e-4,0.0252813452566145,0.0143425273461388,0.00284033683941537,9.38954327079462e-5,0.0585615961050194,0.060300494073655,0.0405275413657821,0.00117796314004349,0.251,0.06762,6.5,2.5,32,0.4762,0.02309,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.424,0.11197,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,CPV,30-34,million,0.04434078764811166,0.04430432031160566,0.03605558807026553,0.01896226990341172,CV,18.677533,18.600219,18.620267,18.699153,18.52151,18.358132,18.24104,18.508009,18.349174,18.24676,18.507417,18.317699,18.172331,Cape Verde,0.0156068329127131,0.010582410920871,0.00511334981470657,5.3356693718677e-4,0.0576328863903442,0.0382610669218194,0.0162351013695288,5.1704144488945e-4,0.0176978508228211,0.0118894525368999,0.00621325108252171,5.3704962814349e-4,0.0334169196458399,0.0147321903814993,0.00384987553523501,1.0266334760626e-4,0.0433032428031885,0.0287479662150354,0.0121984613398934,3.8848602993291e-4,0.251,0.06762,6.5,2.5,32,0.4762,0.02309,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.424,0.11197,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,CRI,30-34,million,0.4922324410266655,0.46410668996373977,0.39047895712539576,0.18838721827021068,CR,3.155716,3.249219,3.332818,3.420979,3.211856,3.143608,3.10092,3.206567,3.144274,3.098113,3.198934,3.126499,2.996038,Costa Rica,0.00272471481452066,0.00221909763244466,0.00171348045036866,0.00275280465796933,0.0277611436374408,0.0200809352087291,0.0103776474866007,0.00445826733178873,0.00391054698770577,0.00302087609291682,0.00207399163576202,0.00205968824517056,0.00747925689005021,0.00448755413403013,0.00196822549738164,7.8729019895265e-4,0.016038005245054,0.0116010402312402,0.00599531370159239,0.00257560408118951,0.251,0.06762,6.5,2.5,32,0.4762,0.02309,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.424,0.11197,6.2,16.7,23.7
