MODEL,SCENARIO,ISO_A3,AGE,UNIT,Pop2020,Pop2030,Pop2050,Pop2100,AFF_ISO,REF2020,REF2030,REF2050,REF2100,Welfare2030,Welfare2050,Welfare2100,Cost2030,Cost2050,Cost2100,Impact2030,Impact2050,Impact2100,Countryname,2020COPDmortality,2030COPDmortality,2050COPDmortality,2100COPDmortality,2020IHDmortality,2030IHDmortality,2050IHDmortality,2100IHDmortality,2020LCmortality,2030LCmortality,2050LCmortality,2100LCmortality,2020LRImortality,2030LRImortality,2050LRImortality,2100LRImortality,2020Strokemortality,2030Strokemortality,2050Strokemortality,2100Strokemortality,COPD_theta,COPD_se,COPD_aerfa,COPD_u,COPD_v,IHD_theta,IHD_se,IHD_aerfa,IHD_u,IHD_v,LC_theta,LC_se,LC_aerfa,LC_u,LC_v,LRI_theta,LRI_se,LRI_aerfa,LRI_u,LRI_v,Stroke_theta,Stroke_se,Stroke_aerfa,Stroke_u,Stroke_v
IIASA-WiC POP,SSP2_v9_130115,MDG,40-44,million,1.2846956498065676,1.652863361801289,2.598909062962917,3.7321248934234448,MG,2.7081513,2.9426616,3.4371175,3.7391174,2.740481,2.5240301,2.0857135,2.6587399,2.2708642,2.0246221,2.7181924,2.3014197000000003,1.9289915,Madagascar,0.0847841867919365,0.0989449115727402,0.123230734733711,0.459737118265329,0.519387696801896,0.631656284048521,0.884438020946421,2.42673306071472,0.0287282834660697,0.0349243155020514,0.0476871975957547,0.105821350185801,0.212980692030972,0.213144397405323,0.213089828947206,0.158248528539539,0.852720282270634,1.03704059250621,1.45205256789125,3.98416156807314,0.251,0.06762,6.5,2.5,32,0.4148,0.02011,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.3693,0.09752,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,MDV,40-44,million,0.02387592352859998,0.03797634600900898,0.02369974347888689,0.02205410346647974,MV,6.837361,7.061581,7.229622,5.963159,6.669175,5.79624,4.747542,6.188416,5.140682,4.544082,5.351514,4.191802,3.361678,Maldives,0.0178243475831013,0.0122862343653753,0.00795812907757265,0.00302501982480832,0.186310662488924,0.120451106092943,0.0528430658988397,0.00984331619684269,0.0149783786440087,0.00987178301513475,0.00556422795407889,0.00128572891367097,0.00428642230840728,0.00229273751379924,8.4731603770841e-4,1.495263595956e-4,0.0619139760256695,0.0400278051469396,0.0175605854838187,0.00327108945286818,0.251,0.06762,6.5,2.5,32,0.4148,0.02011,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.3693,0.09752,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,MEX,40-44,million,7.999364914685914,8.433685976962439,8.422318008229498,8.545122388806014,MX,3.7434903142857143,3.769203657142857,3.659143314285714,3.5279408,3.2693406857142855,2.4967443142857144,2.1394304,3.3803913142857143,2.5974073714285715,2.3687190285714284,3.2034761714285716,2.4332615428571427,1.9685762571428571,Mexico,0.0193647823890047,0.01973213598446,0.0207817176857611,0.0237205464494041,0.176136188196312,0.15222229070402,0.11626287447487,0.0582200072281473,0.0182998206312349,0.0169281618090436,0.0148706735757567,0.0108408345533188,0.0451235507176808,0.0363579961019151,0.0272875526299489,0.0151682205959772,0.0728196091817884,0.062932937469209,0.0480663125977008,0.0240697736014896,0.251,0.06762,6.5,2.5,32,0.4148,0.02011,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.3693,0.09752,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,MKD,40-44,million,0.16846354980175193,0.1635328087489136,0.13470962446034138,0.11269666205376416,MK,15.432732,14.442364,13.073405,10.524958,11.105252,6.407975,5.468353,11.235419,7.293093,6.265783,13.970802,12.00954,7.720418,The former Yugoslav Republic of Macedonia,0.0137109989702712,0.0129450213741667,0.0136344012106608,0.0417457789876973,0.287161426522043,0.238682306383623,0.189687450924582,0.265552116588003,0.120086408771067,0.105383604673421,0.0963868502366042,0.196258929669453,0.00757249647166377,0.00539059070864201,0.00378624823583189,0.00513389591299239,0.17832373498763,0.148218794095322,0.117793587874372,0.164904617717548,0.251,0.06762,6.5,2.5,32,0.4148,0.02011,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.3693,0.09752,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,MLI,40-44,million,0.8649044511499294,1.1084803373475138,1.893602395765513,3.242768506444235,ML,28.7126238,28.7029846,28.7080876,28.7298843,28.54148585,28.21548675,27.9017941,28.54994765,28.1761986,27.89012495,28.5374295,28.1840528,27.8028527,Mali,0.0975907459636798,0.108290290039307,0.114083036831844,0.137867373662377,0.25566651589119,0.279780924297477,0.278735070153462,0.170474225474432,0.0199468837358611,0.023600467438643,0.0272928960951461,0.0212827185332752,0.0308376075352807,0.031193953222355,0.028973645479814802,0.0109096602658149,0.378636529281571,0.414349441755885,0.412800554597767,0.252468606773184,0.251,0.06762,6.5,2.5,32,0.4148,0.02011,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.3693,0.09752,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,MLT,40-44,million,0.03233626029608177,0.03362332605028731,0.02186483098915923,0.02094552539841907,MT,7.620119,7.301978,7.134252,7.047718,6.852423,6.288415,6.159769,6.911108,6.387165,6.19953,7.156308,6.781684,6.295719,Malta,0.00710140823567816,0.0065012892298462,0.00570113055540359,0.00425084295797636,0.128821580495807,0.098981194673713,0.0617759476699954,0.019618466423462,0.0522880736551971,0.0448890927591413,0.0356403666390717,0.0184974522401394,0.0203624719719935,0.0147385511416334,0.00785409633205465,0.00252106795843729,0.0347914999428156,0.0267323550570968,0.0166841446251156,0.00529845908444062,0.251,0.06762,6.5,2.5,32,0.4148,0.02011,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.3693,0.09752,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,MMR,40-44,million,3.728380846228645,3.877784105580379,3.0655601176971627,2.3509179839488716,MM,12.3956,12.223805181818182,11.837978818181815,9.779400818181818,11.547567545454545,9.568887181818182,7.921265454545455,10.796235545454543,8.638554818181818,7.665808545454546,9.419048363636364,7.259164454545455,6.104885090909091,Myanmar,0.0635805158819863,0.0611625536196414,0.0514510658446498,0.0154987417143745,0.190549871681031,0.168605633054482,0.111788085348068,0.0175905720453294,0.0665308445065655,0.0583242677641159,0.0414329665260894,0.00809923745093127,0.0260741549782437,0.0183286953688295,0.0108837061752976,0.0018028224952947,0.159587556171153,0.141209021546319,0.0936237174675907,0.014732292284436,0.251,0.06762,6.5,2.5,32,0.4148,0.02011,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.3693,0.09752,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,MNE,40-44,million,0.04811601768833339,0.04804661842868493,0.04095951615798415,0.03223344530070762,ME,12.861349,11.92075,10.736346,8.688885,9.213302,5.303064,4.675236,9.226958,5.966475,5.318076,11.544556,9.914683,6.428714,Montenegro,0.00192563574548759,0.00184703836812075,0.00188633705680417,0.0042835570664928,0.150821651469285,0.12470569182013,0.095692368866433,0.0948588807925238,0.0880198411756428,0.0768086977432968,0.0682972965713136,0.101642204794725,0.0115416742337081,0.00895892195763357,0.00702185775057767,0.007102568759205,0.136708131188904,0.113036038998825,0.0867377116569599,0.0859822193530212,0.251,0.06762,6.5,2.5,32,0.4148,0.02011,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.3693,0.09752,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,MNG,40-44,million,0.21474200250224976,0.2791663495432322,0.23987815708300267,0.23137227142547467,MN,7.965225823529412,7.855784235294117,7.777826411764706,7.544474735294117,7.498915470588235,6.829755764705882,6.353603470588236,7.390198058823529,6.969076147058823,6.520248382352941,7.581598794117647,6.97781044117647,5.719561382352941,Mongolia,0.0337213693956428,0.0333731280593711,0.0332570476139472,0.0301809158102139,0.638134420146105,0.589060129379055,0.493019550025671,0.211137498420434,0.0507415915457188,0.0480677022951258,0.0440283123204436,0.0261625785121127,0.0156360192256767,0.0115334993298308,0.00820503979169174,0.00322525149044487,0.6805064951829,0.628173675389501,0.525756009161525,0.225157011619712,0.251,0.06762,6.5,2.5,32,0.4148,0.02011,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.3693,0.09752,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,MOZ,40-44,million,1.1960852194156872,1.4887159078969687,2.3215313550085153,3.145265074437918,MZ,4.559895,4.620315071428571,4.771423214285714,4.856285714285714,4.486822428571428,4.356644714285714,4.202232785714286,4.417855714285714,4.237238928571428,4.152155,4.513145285714286,4.345068,4.143773071428571,Mozambique,0.0446038019276199,0.0513018560761467,0.0598334557737116,0.0317689830843534,0.235980354937794,0.301997658712113,0.344991306618003,0.124957862797501,0.0327512284048976,0.0407891718357322,0.048870871082739,0.0178086171820886,0.0426941985182725,0.0401641719394119,0.0362110054099423,0.00774820639776057,0.521230161459772,0.667048273795853,0.762012051800334,0.276005208224975,0.251,0.06762,6.5,2.5,32,0.4148,0.02011,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.3693,0.09752,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,MRT,40-44,million,0.23661654458737053,0.29031325014786014,0.396317825572956,0.4772155547583189,MR,33.36024647058824,33.33167676470588,33.346912823529415,33.42044229411765,33.22846082352941,33.04886323529412,32.90969547058823,33.21770388235294,33.02467876470588,32.901558882352944,33.23090341176471,33.03564117647059,32.831431882352945,Mauritania,0.0312795765250269,0.0319889405714908,0.0283070033779401,0.00820835539479648,0.215648586314608,0.216856374241573,0.165194219688155,0.023298618720169,0.0205128079444539,0.0214515533233342,0.0180909146621383,0.0034688212141523,0.0713769795250067,0.0577653318123538,0.0336683865683994,0.00351113174213308,0.201352333624297,0.202480052204668,0.154242799379768,0.0217540551955428,0.251,0.06762,6.5,2.5,32,0.4148,0.02011,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.3693,0.09752,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,MUS,40-44,million,0.11091321557662571,0.10201125868531268,0.08228197296946932,0.07605072270260577,MU,2.519164,3.198492,4.051239,2.709468,2.699374,2.267972,1.835558,2.39397,1.873589,1.819545,2.609163,1.864479,1.773404,Mauritius,0.0284133822561754,0.0265943436994421,0.0296139477036195,0.0775638040591114,0.378385291586548,0.318588397029653,0.255885393099729,0.276178902619861,0.0356981664021722,0.0326274435092028,0.0303021203686165,0.0461499672779785,0.0589171531156713,0.0448724344569131,0.0335659942787932,0.0337426574065764,0.22870613788437,0.192563303805794,0.154663939899675,0.166929877000477,0.251,0.06762,6.5,2.5,32,0.4148,0.02011,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.3693,0.09752,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,MWI,40-44,million,0.799658285922843,1.027683295760028,1.7101736596301444,4.194904343466194,MW,7.129478499999999,7.3511015,7.584476,8.502359,7.0971899999999994,6.9464775,6.880357999999999,7.101724,6.69503,6.6722175,7.123884,6.8004739999999995,6.685079,Malawi,0.0571133729258048,0.0681426940985125,0.079596219931709,0.0785164262504649,0.474900648088968,0.58182341889206,0.664261873570834,0.50000301491157,0.0280541493632126,0.0346702666491787,0.0409713307310512,0.0301133206317984,0.0858273413466101,0.0856811693204734,0.0803458903664832,0.0291613192142754,0.326647284688722,0.400191157275061,0.456894169753812,0.343913253886404,0.251,0.06762,6.5,2.5,32,0.4148,0.02011,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.3693,0.09752,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,MYS,40-44,million,2.0824827213504427,2.390845279656603,2.5420476467148587,2.7593106248869415,MY,4.3170487500000005,4.300902,4.3403685,4.258839,4.0807525,3.45844575,3.120553,3.8971025,3.430908,3.17019325,3.832929,3.196635,2.84273525,Malaysia,0.0186671382423894,0.0183639596630467,0.0191435617242138,0.0219587913895393,0.371013435651691,0.32068537991867,0.250095379669758,0.130900480259557,0.0417013452759607,0.0397384671740091,0.0363328736671232,0.0286678346790024,0.155051202759265,0.12310819106709,0.0854453563446349,0.0383668129415662,0.160133526633453,0.138411377841247,0.107943948366465,0.056498103647261,0.251,0.06762,6.5,2.5,32,0.4148,0.02011,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.3693,0.09752,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,NER,40-44,million,0.8026005185422141,1.0074919757955103,2.0250822600316285,6.423786833818054,NE,33.97711690476191,33.91358404761905,33.885504619047616,33.976696952380955,33.72491052380953,33.40047933333334,33.16123233333333,33.71039433333333,33.377260285714286,33.15257280952381,33.76524752380952,33.444674,33.061348333333335,Niger,0.0532359434508091,0.0630699365571752,0.0781991567208154,0.0861104780980523,0.224021426511003,0.256237755873308,0.282243708491072,0.248176209137606,0.0222702630359084,0.0274886776440787,0.0342484852376681,0.0341368775263951,0.0855847290939446,0.083255892928123,0.0788722013218705,0.0428094883423092,0.329913001549663,0.377357507570199,0.415656084719307,0.365485388362095,0.251,0.06762,6.5,2.5,32,0.4148,0.02011,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.3693,0.09752,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,NGA,40-44,million,9.120945419662508,11.319097812839576,16.682229866026493,37.65214817843954,NG,33.774982538461536,34.14760538461538,34.292288538461534,36.48078723076923,33.48275753846154,32.02499676923077,30.077295076923075,33.79782253846154,31.730457769230767,29.93270053846154,33.38215692307692,31.394975615384617,28.88054846153846,Nigeria,0.0233055069090284,0.0277360746830787,0.0376778365175328,0.0359488344593669,0.119693120648465,0.133168272091253,0.147910017403336,0.0617816342912126,0.0153846201986751,0.0175964160785421,0.0212458792803227,0.0112074856941262,0.0265349834062677,0.0232086607000689,0.0204367251115699,0.006047859465816,0.110926616776041,0.123414827894566,0.137076865645643,0.0572566546321951,0.251,0.06762,6.5,2.5,32,0.4148,0.02011,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.3693,0.09752,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,NIC,40-44,million,0.3556795829064892,0.40426062754345193,0.4021603037395579,0.37848358866083215,NI,3.799063,3.822925,3.778218,3.7021635,3.780009,3.6332935,3.548737,3.785953,3.6386985,3.539791,3.759762,3.604215,3.471933,Nicaragua,0.0132690773104679,0.0115784226724546,0.00947791236461995,0.00435471649185241,0.175922902094083,0.149770054175191,0.098523178091209307,0.0254646150789208,0.0176703310060829,0.0146719821571619,0.00990335624442672,0.00321152357388288,0.0254280510284151,0.0167240726812804,0.0080200943341456,0.00142993929988642,0.0939911762003471,0.0800183681826006,0.0526384528765711,0.0136051025435952,0.251,0.06762,6.5,2.5,32,0.4148,0.02011,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.3693,0.09752,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,NLD,40-44,million,1.006994420803413,1.1327725741591883,1.1785336290701889,0.9905370424149412,NL,8.435007,7.051613,6.820296,7.167527,6.005055,4.677414,5.022081,6.514335,5.556595,5.474259,6.736866,6.2195,6.002952,Netherlands,0.00782189075351412,0.00719109311210169,0.00555101924442938,0.00233395127322599,0.055341441480552,0.0431200011535913,0.0242950406499663,0.00463232012392866,0.0569120327212819,0.0479233650604078,0.0329908396850459,0.00953932477883752,0.0092581041860342,0.00715832797889242,0.00419955241428355,7.6355498441519e-4,0.0277668960013792,0.0216349367775661,0.0121897415215315,0.00232421035096139,0.251,0.06762,6.5,2.5,32,0.4148,0.02011,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.3693,0.09752,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,NOR,40-44,million,0.3507662173591575,0.39992348007994893,0.46273316142485293,0.4509560772214354,NO,3.990037714285714,3.6803723571428577,3.622287214285714,3.6488027857142855,3.591059357142857,3.1850259285714286,3.3503999285714285,3.496997785714286,3.2185649285714284,3.082308142857143,3.588712,3.3902919285714286,3.1901257142857142,Norway,0.00865268211515796,0.00784509845107655,0.00576845474343864,0.00207664370763791,0.0611805007720766,0.0473870787798266,0.0274199880733034,0.00439387232817641,0.0376520639756609,0.0323326227310245,0.0221727420599891,0.00531944124463639,0.00613695618264791,0.00489177666732804,0.00302400739434824,6.2258975765993e-4,0.0223806893423117,0.0173348611996814,0.0100306180415997,0.00160734041640239,0.251,0.06762,6.5,2.5,32,0.4148,0.02011,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.3693,0.09752,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,NPL,40-44,million,2.013737560810499,2.5607374653862474,2.729986120982543,3.257993070607083,NP,36.5191925,36.585181,37.243825,37.1762055,35.040229,30.170507,25.0798265,32.7808495,26.4293945,22.767028,27.521125,18.4560665,13.260029499999998,Nepal,0.0752980044706157,0.0667264996044072,0.0744367527854942,0.330925707011655,0.387169975294069,0.339103501711774,0.362782835417643,0.953286219707766,0.0315645116335418,0.0312624588906371,0.0313346888943752,0.0915154147361498,0.0115153062746102,0.00878558227724246,0.00701929027894567,0.00933611484814016,0.118119734879343,0.103455376901136,0.110679585383037,0.290833284400442,0.251,0.06762,6.5,2.5,32,0.4148,0.02011,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.3693,0.09752,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,NZL,40-44,million,0.282827985733823,0.3697836959751229,0.4007321908088506,0.33419329236462586,NZ,2.0951968333333335,2.0823651666666665,2.1427561666666666,2.223289,2.059158,2.0334623333333335,2.0350251666666668,2.0590916666666668,2.051328,2.0518403333333333,2.0818908333333335,2.091778166666667,2.0798465,New Zealand,0.00896766774592681,0.00802568583984206,0.00633011840888951,0.00361721051936543,0.117700722587813,0.0980668029246933,0.0640415285346792,0.020456282790371,0.0458062546028942,0.0397017910357258,0.0300895387023487,0.014703101614206,0.00455349926637151,0.00369434846139575,0.00240562225393212,8.5915080497575e-4,0.0431254697774631,0.0359316141202618,0.0234647752588293,0.00749516898315734,0.251,0.06762,6.5,2.5,32,0.4148,0.02011,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.3693,0.09752,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,OMN,40-44,million,0.2923103792319709,0.3472419534420016,0.30984081783824385,0.32995065096863935,OM,14.287293,13.830253,13.4498942,12.8415228,13.429203,12.1795862,11.2625346,13.0433512,11.8982902,11.1479334,12.6964976,11.3631162,10.3408588,Oman,0.00116960678260313,9.1707804545018e-4,6.9113128062912e-4,1.3290986165944e-4,0.228954493895662,0.155302364784026,0.0784509930480885,0.00758081404454047,0.011213627962304,0.008355011643686,0.00603008549614049,8.3427429041211e-4,0.0200570037247469,0.0133113746693387,0.00701545421762447,8.0947548664897e-4,0.0567634632740506,0.0385032847785404,0.0194499351680222,0.00187947068556243,0.251,0.06762,6.5,2.5,32,0.4148,0.02011,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.3693,0.09752,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,PAK,40-44,million,11.439259698466,15.405491543478185,16.290689815109715,20.988961897281257,PK,26.604023823529413,27.366260294117648,29.81379294117647,36.96553576470589,26.84429452941177,25.704732411764702,24.542638882352943,25.423173705882352,23.148654235294117,21.692241411764705,25.063912764705883,21.368755470588237,14.98879388235294,Pakistan,0.0591296688941261,0.0639796759120996,0.0745284411761918,0.0971618072600678,0.809754629858842,0.82264962911424,0.808535699580969,0.610363298088815,0.0475027053769826,0.0490373995490488,0.0500455928007711,0.0438564064499203,0.00490433902672979,0.00414487445303673,0.00317945338478283,0.00168626879921681,0.286488454633271,0.291050661841422,0.286057201215585,0.215944474519168,0.251,0.06762,6.5,2.5,32,0.4148,0.02011,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.3693,0.09752,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,PAN,40-44,million,0.26166553045048624,0.28751865869921295,0.3039741151804724,0.2975548981155243,PA,2.710222,3.003765,3.015285,2.814008,2.951921,2.854307,2.586435,2.925814,2.856095,2.581378,2.954404,2.850064,2.480452,Panama,0.0129272817360055,0.0134549258884955,0.0167715462755756,0.0168469240116456,0.120734279366253,0.104300893246066,0.0784713844399351,0.0314514566893527,0.0243523370416885,0.0223554115580754,0.0193092540406995,0.0105318075647052,0.0242549719903883,0.0188418451942502,0.0133766691019953,0.00582952116507187,0.0897094910751165,0.077498951423733,0.0583067874262236,0.0233694538782459,0.251,0.06762,6.5,2.5,32,0.4148,0.02011,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.3693,0.09752,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,PER,40-44,million,2.046702641236831,2.0839841340281664,1.9764714033926316,1.752336168054674,PE,3.5547655714285713,3.5450155714285714,3.4227828095238095,2.665601761904762,3.491767523809524,3.1244105714285713,2.178496619047619,3.4423190476190477,3.092678142857143,2.2040298095238096,3.5258294761904763,3.2964122857142857,2.289898238095238,Peru,0.0135465503951706,0.0116067861367072,0.00880843769826824,0.00273474961029267,0.104653517592903,0.0817387286940561,0.0490898119906183,0.00731223954698963,0.0275653203241897,0.0220159772611186,0.0147937692795188,0.00307027818380568,0.0627833912387748,0.0419653937241338,0.0227285099447821,0.00316222747057837,0.0798673376273938,0.0623796962777375,0.0374633617531255,0.00558040587783749,0.251,0.06762,6.5,2.5,32,0.4148,0.02011,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.3693,0.09752,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,PHL,40-44,million,6.322659001753588,7.727038887999828,8.879986777259953,10.253555251465356,PH,2.951273,2.8518581666666667,2.8050105,2.886760333333333,2.712608833333334,2.2697595,2.168303666666666,2.614930833333333,2.2551781666666666,2.1941808333333332,2.5551191666666666,2.1519518333333334,2.016710333333333,Philippines,0.0483542582014652,0.0513884014881337,0.058340046233539,0.0861466252151599,0.630142178953489,0.594667363357938,0.52332682510793,0.417928509350899,0.0532847989965117,0.0515915892065406,0.0486498509855809,0.0498727247227822,0.0570873143591961,0.04738893650337,0.0358649816393883,0.0222492197868952,0.442601756785604,0.417684815452916,0.367576365940898,0.293546279915266,0.251,0.06762,6.5,2.5,32,0.4148,0.02011,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.3693,0.09752,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,PNG,40-44,million,0.4787130123608504,0.54280129057687,0.7877385756799978,0.7980967948797278,PG,2.08104125,2.000273,1.970977125,1.979324875,1.9657045,1.844006125,1.78809525,1.942733125,1.8513645,1.808411875,1.93291425,1.80676975,1.732761375,Papua New Guinea,0.655331310371151,0.688004017956428,0.849794801325136,1.56585473122979,1.75686039718758,1.83956294958466,2.03394413113108,2.18936549153143,0.146763824291247,0.152832858111436,0.171599977714213,0.23376199149912,0.290482561828166,0.249664694132397,0.208157335428254,0.132589120910412,1.24253129306091,1.3010222861608,1.43849746702333,1.54841849672875,0.251,0.06762,6.5,2.5,32,0.4148,0.02011,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.3693,0.09752,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,POL,40-44,million,3.1086981315080933,3.0734524644731307,2.1909564483524733,1.3735463753976924,PL,13.3841209,11.6549986,10.4196611,9.4174962,9.0215606,5.3519284,4.5632202,9.8226372,6.643255,5.4423341999999995,11.108928,9.2952368,6.8602308999999995,Poland,0.00839869268935159,0.00796239696522943,0.0063808249652866,0.00332675489643147,0.145398724508383,0.116292639258064,0.0666849826474138,0.0146188934967668,0.048090944504751,0.0416023085779971,0.0293092126215279,0.0109026739721647,0.0404643113692321,0.0312979061406918,0.0178373290933758,0.00396385090963906,0.0912202675378185,0.072959688619469,0.0418368316394765,0.00917160298613936,0.251,0.06762,6.5,2.5,32,0.4148,0.02011,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.3693,0.09752,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,PRK,40-44,million,1.439869595793476,1.7578938118600893,1.5694486963612408,1.0810526876220248,KP,22.07931,20.949007,19.234015333333332,16.115408666666667,18.640046333333338,14.168008,11.438648,18.419967333333332,14.873984333333333,12.238859333333334,18.000706,13.407578666666666,8.479530666666667,Democratic People`s Republic of Korea,0.0996040815245047,0.0906268896274463,0.0717462876217284,0.063410323717317,0.304664843011001,0.243429656094997,0.187591224782636,0.111389035659195,0.0897514860975085,0.077791198894335,0.0635068228854118,0.0323618403517583,0.0123693968824411,0.00968645727695389,0.0058188430404723,6.6202405849684e-4,0.441357601493579,0.352648267797066,0.271757030489788,0.161365509473798,0.251,0.06762,6.5,2.5,32,0.4148,0.02011,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.3693,0.09752,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,PRT,40-44,million,0.8751179964654141,0.7114906403995831,0.7035099886792546,0.5123265944317872,PT,5.2802245,4.6973645,4.528924999999999,4.504144,4.322875,3.819406,3.7568435,4.449458,4.0303615,3.881885,4.5451505,4.1940645,3.958646499999999,Portugal,0.0106624777150614,0.0101832652334856,0.0106624777150614,0.0263566864866687,0.0702809264782379,0.0551955962016199,0.0416495853409833,0.0409898770198484,0.0630965437539894,0.0547987635074365,0.0501486651813481,0.0828525004148258,0.0250479431394147,0.018930623692825,0.0140533014313548,0.0133093031202831,0.0487443621654567,0.0382817112125458,0.0288866777038095,0.0284291273705918,0.251,0.06762,6.5,2.5,32,0.4148,0.02011,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.3693,0.09752,6.2,16.7,23.7
