MODEL,SCENARIO,ISO_A3,AGE,UNIT,Pop2020,Pop2030,Pop2050,Pop2100,AFF_ISO,REF2020,REF2030,REF2050,REF2100,Welfare2030,Welfare2050,Welfare2100,Cost2030,Cost2050,Cost2100,Impact2030,Impact2050,Impact2100,Countryname,2020COPDmortality,2030COPDmortality,2050COPDmortality,2100COPDmortality,2020IHDmortality,2030IHDmortality,2050IHDmortality,2100IHDmortality,2020LCmortality,2030LCmortality,2050LCmortality,2100LCmortality,2020LRImortality,2030LRImortality,2050LRImortality,2100LRImortality,2020Strokemortality,2030Strokemortality,2050Strokemortality,2100Strokemortality,COPD_theta,COPD_se,COPD_aerfa,COPD_u,COPD_v,IHD_theta,IHD_se,IHD_aerfa,IHD_u,IHD_v,LC_theta,LC_se,LC_aerfa,LC_u,LC_v,LRI_theta,LRI_se,LRI_aerfa,LRI_u,LRI_v,Stroke_theta,Stroke_se,Stroke_aerfa,Stroke_u,Stroke_v
IIASA-WiC POP,SSP2_v9_130115,ETH,15-19,million,11.280287391943853,12.3756384812103,13.74091661058914,10.920872475951567,ET,7.53867325,7.3336803,6.8213716,6.5683533,6.9855426,5.96731515,5.15735655,6.8724818,5.7389995,5.03137375,6.7908837,5.65231105,4.6909015,Ethiopia,0.002229811,0.001672358,0.001057238,7.689e-4,0.0183409068235713,0.0147388850425894,0.00595436253590893,6.2484051302748e-4,4.1207017525436e-4,4.7806979668514e-4,3.9121019127883e-4,7.93363324971053e-5,0.0162956236390508,0.0104879590297455,0.00317713416861997,1.0248819898774e-4,0.00960673912104066,0.00772004486480422,0.00311882111745208,3.272836975104e-4,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,FIN,15-19,million,0.2933692936901915,0.31786560362153266,0.3249469630367696,0.3356362057030551,FI,4.69935575,4.2901619166666665,4.0793394166666666,4.113206416666666,3.7935880833333337,2.85602425,2.538334,3.8691396666666664,3.1306693333333335,2.6842533333333334,4.146287583333334,3.763925,3.2439514166666665,Finland,3.78282e-4,3.78282e-4,3.78282e-4,4.65578e-4,7.6389895218134e-4,5.978339625767e-4,3.5427197782323e-4,1.1070999306976e-4,3.4904366829048e-4,2.7655856145699e-4,1.6727332346189e-4,5.12971525283136e-5,8.9024831029072e-4,6.9241535244833e-4,2.9674943676357e-4,9.89164789211913e-5,0.00163260831157737,0.00127769346123447,7.5715168073153e-4,2.366099002286e-4,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,FJI,15-19,million,0.07909324961367073,0.08100148534351517,0.06615311190667819,0.03909606985056904,FJ,1.32232,1.306043,1.292975,1.279776,1.297984,1.273352,1.262247,1.292581,1.273434,1.262445,1.291761,1.268795,1.25797,Fiji,0.007396767,0.008651285,0.01389745,0.059630325,0.0185762801000325,0.0163270818194138,0.0137981904883554,0.00976594901118398,0.00148480984894936,0.00146614202686393,0.00156091712360538,0.00161979256249022,0.0499597890542455,0.0387823447234651,0.0254879601785218,0.00694356390245446,0.0292924290772334,0.0257457296971167,0.0217579899795762,0.0153996584483825,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,FRA,15-19,million,3.8803665001399814,4.076228229608631,4.0929533910982885,3.8750812299754767,FR,6.514613357142857,5.510257714285714,5.279053642857143,5.514245214285714,4.838082285714286,3.8625647857142855,4.170380714285715,5.171257571428572,4.463839642857143,4.371117071428571,5.287751928571429,4.9267170714285715,4.8146805,France,4.26916e-4,4.26916e-4,4.71855e-4,0.001168402,0.00116164764540045,9.2336094890804e-4,5.9571674123099e-4,3.8721588180014e-4,2.8362363464153e-4,2.3421185160294e-4,1.5910594138427e-4,1.0277650872027e-4,0.00151630175451235,0.00113722631588426,5.6861315794213e-4,2.8430657897106e-4,0.00254289377637869,0.00202127454019845,0.00130404809045061,8.4763125879289e-4,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,FSM,15-19,million,0.01283331705971911,0.01121527863000966,0.00904580398107403,0.00446264287114588,FM,1.485764,1.481631,1.481163,1.482,1.480489,1.47541,1.472892,1.479444,1.475575,1.473834,1.47837,1.472023,1.467711,"Micronesia, Federated States of",0.018639615,0.018984084,0.016266604,0.011329212,0.0177760733956494,0.0143671250138693,0.00737229321319235,0.00127393226723964,0.003633609007434,0.00312882520731975,0.00194821516242443,4.755814315126e-4,0.0398321314374619,0.0289140613837152,0.0116710404022809,9.035644182411e-4,0.0467958365826831,0.0378217179546835,0.0194076959948088,0.00335364986790297,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,GAB,15-19,million,0.17376874878605258,0.17903592219029885,0.1713786306077475,0.12001920306622751,GA,6.489014,6.69310875,7.21420125,8.104547,6.53611325,6.55969025,6.32009975,6.478592,6.34226825,6.279959,6.483460750000001,6.329446,6.15388875,Gabon,0.002456732,0.002819901,0.003225796,0.002414006,0.0072079702785491,0.00649297054582439,0.0043866199818516,8.1162131822804e-4,8.0801430076439e-4,7.9870895373063e-4,6.2035646891699e-4,1.3958020550632e-4,0.0189541760910979,0.0148785371906805,0.00780754921887194,8.3476941333851e-4,0.00919306440263327,0.00828115184794847,0.00559470675441757,0.00103514398099356,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,GBR,15-19,million,3.505966741608807,4.144651810141232,4.059316522424857,4.058320664743243,GB,5.979477714285714,5.082371142857143,4.979937571428572,5.197165142857143,4.492977571428572,3.6454492857142857,3.8092105714285713,4.727859714285715,4.203154714285715,4.147805142857143,4.904897714285714,4.568447571428571,4.470438571428572,United Kingdom of Great Britain and Northern Ireland,6.83839e-4,7.24065e-4,8.31333e-4,0.001541989,6.9341364358483e-4,5.741166726455e-4,4.0262727692022e-4,2.0876969914382e-4,2.4276484519605e-4,2.0693509394724e-4,1.5136241854091e-4,7.53155995638363e-5,0.00320845864464122,0.00235916076811854,0.00132113003014638,3.7746572289896e-4,0.00225024070697258,0.00186310252082676,0.00130659137824215,6.7749182575518e-4,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,GEO,15-19,million,0.2171659442949107,0.25864498701642336,0.15235601650822927,0.08965942937961388,GE,11.4795315,10.380458,9.8038145,10.0199595,9.2695315,7.4000415,6.819134,9.122247,7.5742665,7.1499109999999995,9.7037665,8.5905985,7.593614499999999,Georgia,0.005265089,0.005764365,0.008351521,0.017610816,0.00912168552506884,0.00691404354958675,0.00485196038567492,0.00191652435234159,0.00213544096850109,0.00181039311395083,0.00144419996135623,6.1306494086062e-4,0.00624801503981511,0.00419074179499794,0.00236205446627157,4.5717183218159e-4,0.00883218054556264,0.00669460493480147,0.00469796837529928,0.00185569750824321,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,GHA,15-19,million,3.060181350253492,3.5889010469932305,4.028122300896565,3.272071103309489,GH,19.6642085,19.96941483333333,20.600773333333333,22.004980833333335,19.618179333333337,19.104938833333335,18.191583833333333,19.588536333333337,18.796743,18.083480333333338,19.4587875,18.58365866666667,17.449575166666666,Ghana,0.007683652,0.008480129,0.010588448,0.016585445,0.00998900178917192,0.00816683223202628,0.00533478557092039,0.00133918485525162,2.5437248806908e-4,2.6040027214654e-4,2.417141415064e-4,9.58417668317151e-5,0.0343576590637559,0.0239040102613961,0.011708086658643,0.00167258380837757,0.00894265654775425,0.00731135875992216,0.00477596822220721,0.00119890560310551,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,GIN,15-19,million,1.330861190853352,1.5284914628067192,1.4951954706146848,0.9877737210181728,GN,18.98263875,19.20325875,19.580568,19.74723825,18.87428575,18.26832425,17.4729255,18.8777305,18.0991005,17.42940575,18.7505145,18.03005925,17.25988725,Guinea,0.010658533,0.008968766,0.009402039,0.003552844,0.01611252806079,0.01064715854257,0.00456306794681573,3.0936053876716e-4,5.3915584785632e-4,6.3061320098106e-4,4.8678913759942e-4,5.45793881550864e-5,0.0249570742993913,0.0141139648192249,0.00318124286401577,8.96124750426976e-5,0.0149723935920552,0.00989375768563006,0.00424018186527003,2.8746995696745e-4,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,GMB,15-19,million,0.2470143838480576,0.2888089392847859,0.2960581398484603,0.2270206613754081,GM,18.034314,18.1359,18.38563,18.590673,17.930846,17.56499,17.068572,17.894757,17.447287,17.044855,17.835452,17.37691,16.874028,Gambia,0.007588647,0.006300877,0.005611,0.004185254,0.011805762472051,0.00941715471607789,0.00483212603507204,5.4910523125818e-4,1.872545298302e-4,2.0102324525889e-4,1.7427259814029e-4,3.02911739431217e-5,0.0261428501898288,0.0181689961014279,0.0074042930820866,3.4173660378861e-4,0.00959243934316435,0.00765164347605901,0.00392620773115564,4.461599694495e-4,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,GNB,15-19,million,0.19450272999568236,0.2213444218904378,0.21912884944470937,0.1586444140010166,GW,16.242488,16.436689,16.913193,17.327988,16.155584,15.701488,15.084411,16.08929,15.525606,15.056731,16.003069,15.440682,14.860557,Guinea-Bissau,0.011975123,0.009111507,0.005944173,0.003904931,0.0165931388881329,0.0133622078111668,0.00514641164402452,3.9232734506016e-4,4.9493623019058e-4,5.4074850934872e-4,4.2049127655861e-4,6.38099602559763e-5,0.0328949278743822,0.0213561130047262,0.00637426466589868,1.8610991725251e-4,0.016588548956578,0.013358511607592,0.00514498806302767,3.9221882094829e-4,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,GNQ,15-19,million,0.08733724950597592,0.1096354495451776,0.125065151132371,0.10694543044221076,GQ,8.420929,8.623511,9.118535,10.349263,8.434398,8.285004,7.89452,8.426304,8.115173,7.848445,8.366936,8.039284,7.597765,Equatorial Guinea,0.002703615,0.003067126,0.002976249,0.001476765,0.00477981365912536,0.00428120000403675,0.00261342329563689,3.9545220920821e-4,6.7360287575171e-4,6.4775720186196e-4,4.4422251998014e-4,7.75370216692624e-5,0.0177009099356318,0.0141070888274884,0.00686580749018447,6.4366945220479e-4,0.00625812906112267,0.00560530264827175,0.00342171085356348,5.1775887915763e-4,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,GRC,15-19,million,0.5339159954753172,0.5515398609457508,0.4628461740743587,0.36240738179492815,GR,9.0479555,8.4506605,7.965266,7.0026735,6.885818,4.92253,4.458610999999999,7.011932,5.3371255,4.75692,8.214963000000001,7.404594,5.485227999999999,Greece,0.001238332,0.0012973,0.001769045,0.013149903,0.00138457517862706,0.00113732961101508,9.065670812439e-4,0.00159885467055743,0.00134684510382238,0.00117897745320104,0.00101501370143136,0.00188167924649968,0.00436072105456158,0.0031009571943549,0.00193809824647181,0.00145357368485386,0.00290075243166255,0.00238276092600853,0.0018993021873981,0.00334967840322938,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,GRD,15-19,million,0.00877825595886937,0.00921428930446793,0.00719106852453336,0.00438342177793683,GD,3.996524,3.98168,3.976381,3.971639,3.962106,3.909425,3.871301,3.959995,3.909295,3.875357,3.958556,3.8991,3.851094,Grenada,0.002853208,0.003333187,0.006559712,0.407795457,0.00505145316168716,0.00483547654194756,0.00598735184722539,0.145784218324226,0.00115689171279392,0.00112532577247212,0.00147255111601191,0.0326612784509651,0.0242921184520265,0.0210015526059352,0.0212918966511786,0.321701202129625,0.0100006846972162,0.00957310197857038,0.0118535431446814,0.288618335085931,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,GTM,15-19,million,1.9688919859410736,2.106417088438862,2.114853222953599,1.480017492987204,GT,7.940989,7.598224999999999,6.9876345,6.936865500000001,6.941817,4.981365,4.977948,6.905429,4.9677685,4.9674595,6.930552,4.988047,4.678127,Guatemala,0.003952,0.003732444,0.003183555,0.002744444,0.0207496301529347,0.0152114726388062,0.00719960476836701,0.00114455255291988,0.0019436182774892,0.00172461903495521,0.00111490523471852,2.7623768092356e-4,0.0380941716972985,0.023536444755768,0.00810699763809785,5.2303210568373e-4,0.020246482050818,0.0148426167347634,0.00702502491087101,0.00111679883198462,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,GUY,15-19,million,0.08667542098419329,0.05840342688697101,0.05192800243051129,0.02640651898216026,GY,2.983393,3.160112,3.14670425,3.03587125,3.14168175,3.0914200000000003,2.9553395,3.1368965,3.08400975,2.94645525,3.13419875,3.075767,2.924306,Guyana,0.003359118,0.004166179,0.006979986,0.022968515,0.0108682554107768,0.00985367994102962,0.00876224269327127,0.00496527085952039,8.9336510475762e-4,9.2441412893561e-4,9.9921405081895e-4,7.5082185739503e-4,0.0207150339378,0.01657202715024,0.0116565953683891,0.00400256587950712,0.0210907691812419,0.0191218996395701,0.0170038733144383,0.00963552821151506,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,HND,15-19,million,0.9083482234801056,0.9292517773076352,0.8728813983269237,0.5770019659431249,HN,5.958379,5.654991,5.273598,5.307689,5.405977,4.439286,4.38189,5.335365,4.428092,4.36154,5.411906,4.429514,4.200132,Honduras,0.004833055,0.00436534,0.003897625,0.003804082,0.0151217567471269,0.0105408988400168,0.00522119288337279,9.8513073271184e-4,2.3212356794585e-4,1.9706092575136e-4,1.3758758329486e-4,4.34954295577325e-5,0.00480298540139847,0.00288179124083908,0.00108867669098365,1.2807961070395e-4,0.00953900916137315,0.00664934189098975,0.00329359925441548,6.2143382158782e-4,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,HRV,15-19,million,0.21000239382698432,0.21285437026134327,0.17038876023458285,0.12188186900307472,HR,7.423724,6.424192,5.833913,5.39284,5.128869,3.382622,3.195587,5.405196,3.963772,3.675165,6.154053,5.388199,4.354186,Croatia,0.001085868,0.001213618,0.001852364,0.028807452,0.00210227689111448,0.00189435939638887,0.00175574773323847,0.0079008647995731,4.2174361274633e-4,3.9680761507753e-4,3.8488170314897e-4,0.00167721688668017,0.00250116693396193,0.0020201732928154,0.00153917965166888,0.00355935294448428,0.00272431346936097,0.00245487587349011,0.0022752508095762,0.0102386286430929,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,HTI,15-19,million,1.150135223712575,1.117330471938604,0.9821914122724928,0.5829783675353231,HT,3.61554,3.426709,3.24125,3.277111,3.362493,3.003278,2.924783,3.333453,2.992965,2.922315,3.362517,2.991637,2.828976,Haiti,0.002729221,0.001840275,0.001372409,0.002432906,0.00767383800295884,0.00495278813565773,0.00171855781092702,4.0577059424665e-4,0.00101431408303528,9.5043255092399e-4,6.6374469949774e-4,2.7266507608475e-4,0.0174103505720075,0.00992985774068869,0.00291275827060202,1.9859715481377e-4,0.0191103648119491,0.0123340612705426,0.00427977065773044,0.00101050140529747,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,HUN,15-19,million,0.48531486073702734,0.44883874532785545,0.3949678125008856,0.2914879524880195,HU,14.009742,12.297210666666668,11.097843,10.258829333333331,9.567833666666669,5.580002,4.646363666666667,10.436153,6.968720333333334,5.801481666666667,11.664435666666668,9.996654333333334,7.492789333333333,Hungary,0.001814154,0.001814154,0.002027584,0.00400181,0.00196178725650061,0.00145203151268549,8.9593433761445e-4,3.8617859379933e-4,8.9643155203447e-4,7.067583772967e-4,4.6515088090453e-4,2.0773728661756e-4,0.00499949298213865,0.00333299532142577,0.00166649766071288,3.9211709663832e-4,0.00328514298545881,0.00243152315459156,0.0015003015209182,6.4668169005094e-4,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,IDN,15-19,million,21.86330188008115,20.29588782298404,16.581837006573437,9.853654852090386,ID,5.457040451612904,5.213125193548387,4.927536129032258,4.536142516129032,5.11489829032258,4.31241570967742,3.770812064516129,4.986615903225807,4.3869891290322585,3.882839677419355,5.033385032258065,4.198538451612904,3.5662578709677417,Indonesia,0.005891621,0.005594064,0.005564309,0.005534553,0.0146061955541349,0.00951101105850642,0.00458566604606559,8.4919741593807e-4,0.00186759887325555,0.00150642685974993,9.3842984705733e-4,2.1917276033246e-4,0.00119097092018577,6.6332557579966e-4,2.4120930029078e-4,3.01511625363486e-5,0.0182109688193582,0.0118583052777216,0.00571739718747292,0.00105877725693943,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,IND,15-19,million,122.8615171173801,124.88991074896184,114.48252971274776,74.1706738311324,IN,40.86439803636364,42.93355970909091,45.12486223636364,41.92227052727273,40.3566356,34.00747874545455,26.907673781818183,37.146872290909094,28.600015218181817,24.74781318181818,28.15855318181818,18.573119054545455,13.712255763636364,India,0.002269318,0.002078217,0.001863229,0.004371422,0.0155463311005411,0.010453567464157,0.00520763800412215,0.00279527628162439,8.2245327081141e-4,7.0978843919341e-4,4.9196976473194e-4,3.774271859203e-4,0.00520448485416908,0.00291451151833468,0.00104089697083382,3.1226909125014e-4,0.00641115189744875,0.00431094696552588,0.00214757797550007,0.00115274406037872,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,IRL,15-19,million,0.30944421495562585,0.3645590409189542,0.3378460690078421,0.3311927191286304,IE,4.651815333333333,3.979404,3.9064026666666662,4.062837,3.6990696666666665,3.121872,3.1553306666666665,3.783632666666666,3.46573,3.412546,3.856678666666667,3.594273,3.599101,Ireland,3.94892e-4,3.94892e-4,4.44253e-4,0.00136978,5.7613061068357e-4,4.5042938653443e-4,3.1425306037286e-4,2.5140244829828e-4,5.1009816892727e-4,4.0998544418453e-4,2.8285817466995e-4,2.1611635817479e-4,0.00164780364218746,0.00116315551213233,6.7850738207719e-4,2.9078887803308e-4,0.00143588093386654,0.00112259782102293,7.8320778210902e-4,6.2656622568721e-4,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,IRN,15-19,million,5.323017925494328,6.323125785638705,4.490643087871851,2.887704207922362,IR,13.468097774193549,12.56167841935484,11.868496,11.187320387096774,12.08559670967742,10.07942635483871,8.729129032258065,11.70705958064516,10.186836870967742,8.84787364516129,11.105464612903226,9.100228064516129,7.940378483870968,Iran (Islamic Republic of),0.00652494,0.005724712,0.005416931,0.005416931,0.0310403274611322,0.0209666808161374,0.0114232260998266,0.00279555744215165,0.00328341347124512,0.00248126309156118,0.00159598832020016,4.5302793464014e-4,0.0134279251698056,0.00776444652675837,0.00319712504042992,2.740392891797e-4,0.0149671069025812,0.0101097694140106,0.00550808126694372,0.00134796925520142,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,IRQ,15-19,million,4.509515491668985,5.211836167327764,5.756608979713203,4.43537575136615,IQ,20.2844715,19.316674875,18.534543,18.809256375,18.473841875,15.870252625,14.60905525,18.04758875,16.13889675,15.0656475,17.579676,14.890735,13.125075,Iraq,0.001844243,0.001613713,0.001928072,0.007062613,0.0169498113541083,0.0114560936955571,0.00825359477611727,0.00653518072178371,0.00263798059069285,0.00202156804060633,0.00166033703007176,0.00160068420264403,0.0103057188472374,0.00595799370855912,0.00338156399674977,0.0015297551413868,0.0291967604004168,0.0197336014995137,0.0142171628985133,0.0112571226735862,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,ISL,15-19,million,0.02208063334210443,0.02661630486647944,0.02598377443273738,0.02836194010310377,IS,2.702251,2.53789225,2.5001915,2.5133215,2.466948,2.29004975,2.2710125000000003,2.47891875,2.359022,2.30042375,2.49505225,2.375645,2.33163075,Iceland,0.001313255,0.001361894,0.001653728,0.009290061,0.00272918063425317,0.00222726235668937,0.00163123440208235,0.002509591387819,7.3727240412762e-4,6.217728107917e-4,4.8317329878859e-4,7.4497237701668e-4,0.00402232353253048,0.00294316356038816,0.00166779268421996,0.00117726542415526,0.00234519630806947,0.00191389583761991,0.00140172652896106,0.00215650235224779,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,ISR,15-19,million,0.6839666136418316,0.8755130660532725,1.0512245378151457,1.4429264000934197,IL,16.99541,16.655286,17.1840185,17.746701,15.877855,14.009974,12.50662,15.418884,14.2044135,12.908631,15.399924,12.95313,10.191098,Israel,0.001020517,0.001113291,0.001206065,0.002071958,0.00115143536513306,9.3820659381212e-4,5.9704055969862e-4,2.5587452558512e-4,7.1202108734608e-4,5.967066181872e-4,3.9353350585965e-4,1.7388689793798e-4,0.00404972657039346,0.00298908389719517,0.00154275297919751,3.8568824479937e-4,0.0020783337178909,0.00169345710346666,0.00107765452038787,4.6185193730908e-4,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,ITA,15-19,million,2.9079214142242624,2.761729735352813,2.5824335517202712,2.0244695212378816,IT,9.653718166666666,8.169602000000001,7.6932045,7.808468666666666,6.9507445,5.300675333333333,5.436814,7.4612455,6.1708275,5.9430245,7.825456666666667,7.195569333333333,6.7101880000000005,Italy,9.68306e-4,0.001019269,0.001121196,0.004382859,0.0022373567040463,0.00178026232364975,0.00125099514634847,0.00122693754738023,4.5566240248976e-4,3.7689097652744e-4,2.7388218873055e-4,2.7388218873055e-4,0.00200542154857018,0.00143244396326441,7.6397011374102e-4,4.7748132108813e-4,0.00270308842073346,0.00215084454983092,0.00151140427825957,0.00148233881136996,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,JAM,15-19,million,0.24259490187244775,0.22269867433450743,0.18372996980479409,0.09968054702202932,JM,3.953148,3.812571,3.674913,3.677559,3.706016,3.267084,3.241433,3.65018,3.254218,3.216835,3.710858,3.256125,3.136559,Jamaica,0.002339066,0.002320049,0.002662351,0.002871536,0.00512540433238515,0.00392822959781344,0.00256893745126847,5.6117565683049e-4,0.00290169416735196,0.002351734081482,0.00171797055395567,4.5044349890301e-4,0.00863200070251288,0.00594030155871854,0.00306296799121425,3.712688474199e-4,0.0119358507236748,0.00914791478821791,0.00598244586150124,0.00130684496974542,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
