ISO_A3,year,AGE,COPDmortality,IHDmortality,LCmortality,LRImortality,Strokemortality,Diabetesmortality
VNM,2050,50-54,0.104459005888976,0.3414950679647,0.50724608252094,0.00634662701351884,0.629268426457076,0.0860620818278086
VUT,2050,50-54,0.480678529092615,3.41218358724038,0.333642152725308,0.0960801788723858,1.85618661478734,0.744845888516681
WSM,2050,50-54,0.0960389307922741,0.60040706604078,0.0448359104655194,0.0376498131088536,0.327755618793046,0.30041986281063
YEM,2050,50-54,0.10932343647082,1.80991601872107,0.0810150660780667,0.0180514540098548,0.619091799544868,0.0710880712505921
ZAF,2050,50-54,0.116269025588457,0.291062680856096,0.201595741216522,0.0604156459561975,0.18427281951239,0.274146303032831
ZMB,2050,50-54,0.10086013033793,0.786451861929845,0.0786464116989765,0.0242880372251604,0.554169484274605,0.220505803745452
ZWE,2050,50-54,0.137871670359425,0.939766084985529,0.10507917318105,0.05972857931733,0.429438447720152,0.198030222315489
AFG,2100,50-54,0.035090256734364,0.295351673891301,0.0201761062065455,1.608533740537e-4,0.120324754283676,0.0727271164385326
AGO,2100,50-54,0.0131451969339305,0.0305114383621147,0.0155238815975852,0.0012547390962012,0.0236638455136057,0.0351285675546324
ALB,2100,50-54,0.200602781008667,1.46116576186165,2.20540458756777,0.029474036193184,0.609519602757013,0.110223828307521
ARE,2100,50-54,3.20156777496446,3.08191403417967,1.64020530768282,0.179511244540397,1.17208015071915,4.34620615448057
ARG,2100,50-54,0.0200881747197327,0.0248337728448613,0.0432278116104561,0.00580539682393847,0.0120128510334889,0.0216861728741121
ARM,2100,50-54,0.00987174272364682,0.050008587238335,0.0404426748551955,6.3357113769321e-4,0.0119414877107645,0.0185684715014863
AUS,2100,50-54,0.0331051988121602,0.0472434148133565,0.115015810193261,0.00430068999792616,0.0123475847958308,0.0287284925938882
AUT,2100,50-54,0.0146446488590209,0.0191288880558259,0.0840157376503487,0.00118955094273997,0.00469086299593384,0.0120586690059167
AZE,2100,50-54,0.033945074954446,0.0995683059738121,0.0688462418914797,0.00140220037578893,0.0324809232105663,0.0305655655713341
BDI,2100,50-54,0.041789444828276,0.220396354745749,0.0208906900848844,6.1267660125409e-4,0.192542635948026,0.0814089090582875
BEL,2100,50-54,0.0234519697339273,0.0196154429016009,0.104883870395639,0.0036090986096853,0.00719663001740696,0.00649467610426543
BEN,2100,50-54,0.0396678527739961,0.0565430390550891,0.0234751718685997,0.00165608311928679,0.0688912101826478,0.040598576229093
BFA,2100,50-54,0.0259455956563525,0.1175499537415,0.0211461886835386,0.00132300419645114,0.0856171088396343,0.054327140731324
BGD,2100,50-54,0.0634476999241911,0.0736205065168,0.0493951945805732,3.4488423449091e-4,0.0633769853599918,0.0126530073460102
BGR,2100,50-54,0.0465102057706922,0.17475839643155,0.223341651424496,0.00683031225454165,0.0753883214026097,0.0203390677886011
BHR,2100,50-54,0.0844851619302786,0.506596734274764,0.288004110426617,0.0290255248601546,0.0961351319506265,2.33267563172056
BHS,2100,50-54,0.0200156668291398,0.127469432845617,0.0629684488522698,0.0130952268596534,0.0835404317938773,0.185040524204189
BIH,2100,50-54,0.0151987862347971,0.0568366130833018,0.138662736636076,6.4378825581149e-4,0.0265323035286321,0.0320372780246764
BLR,2100,50-54,0.00138243219213793,0.0105117173282092,0.00812840216413994,4.3578393216141e-4,0.00359693909134672,4.0180280287394e-4
BLZ,2100,50-54,0.0535854590932761,0.0762005268339792,0.0748447104527652,0.00757740853881967,0.051694080275527,0.303142956379254
BOL,2100,50-54,0.00648136180732771,0.0199177794740664,0.0121516499122081,0.00173484452190869,0.0151491709936638,0.0424926357636781
BRA,2100,50-54,0.0190849956071424,0.0253354904441733,0.0247232908552183,0.00358540653024618,0.0144623749352942,0.0262032123011838
BRB,2100,50-54,0.389959288490285,1.25265359769276,0.969141200793181,0.205624669942213,1.05957264998649,4.72610410227668
BRN,2100,50-54,0.0253658496185685,0.0765477430689369,0.0835861673153449,0.00784327625983566,0.0323704023580981,0.17921985726856
BTN,2100,50-54,0.0971165880610918,0.0850101562724622,0.032137446432926,8.7719470912016e-4,0.0330981153275233,0.0447730878517088
BWA,2100,50-54,0.00560535383751179,0.00899754623836581,0.00787069286538095,0.00185015779224616,0.00635253270946443,0.0229854031372086
CAF,2100,50-54,0.177960496998486,1.46225169834891,0.130542747249212,0.00305749199509847,1.15383647031508,0.355941370183932
CAN,2100,50-54,0.0186420962277832,0.0444667523048563,0.111748179172286,0.00463148881118358,0.0103632758513163,0.0245617279190341
CHE,2100,50-54,0.00821129383877391,0.0131144293423365,0.0568586468700035,0.00103600118143144,0.00326246658616595,0.0058621533738038
CHL,2100,50-54,0.0090322574495519,0.0283030073169478,0.0338339312662455,0.00304619132735458,0.0168021615849047,0.0274895902482402
CHN,2100,50-54,0.0132772787575808,0.0135600444361595,0.0494448000638582,2.7095305967135e-4,0.017246556808564,0.00476514126577553
CIV,2100,50-54,0.0171174629423182,0.0607329053547241,0.0130267039662908,0.00177918012248889,0.0505175586685514,0.0356487449728518
CMR,2100,50-54,0.0309098349492581,0.0356230259773636,0.0180868291460551,0.00265823638466893,0.0428439086445421,0.0405535802620726
COD,2100,50-54,0.0150428100702973,0.094027847606304,0.0159373424341633,4.9357406332635e-4,0.0689148416322556,0.0384781875237312
COG,2100,50-54,0.0291520912402483,0.0633303213885885,0.0313585074385558,0.00346296853037013,0.0433192154496913,0.0766759668503952
COL,2100,50-54,0.00877222438773876,0.0164004454489838,0.0138751132605341,0.00136253151336067,0.00745772539693852,0.0139255409118701
COM,2100,50-54,0.0109885385461462,0.0498839081747124,0.0130515878008401,0.00102020108714761,0.0310407144471249,0.0369512746407892
CPV,2100,50-54,0.00450295661341926,0.0165888694984692,0.0107013003058832,0.00115842284516761,0.0108986378063406,0.00999883739387994
CRI,2100,50-54,0.0139780597146797,0.0693375463173256,0.0328109631446836,0.00369848490741761,0.0223881250079242,0.0380288536326507
CUB,2100,50-54,0.0393139815724693,0.0445545838080815,0.163668591133923,0.00512223019045559,0.0211302555858106,0.0366996546596068
CYP,2100,50-54,0.0126964557938298,0.0945988623026899,0.104812953342756,0.00355275004623584,0.0161513071525012,0.0248900714371184
CZE,2100,50-54,0.0584242410476824,0.106075176423085,0.204178668616002,0.0133362899178339,0.0303797492220087,0.0333260807888716
DEU,2100,50-54,0.023225745911235,0.0258363225680812,0.0981775146363659,0.00322972556215334,0.00715351085342879,0.0139846949060621
DJI,2100,50-54,0.0120024302073134,0.0514427180419044,0.0125436256432915,7.9617705772063e-4,0.0307731675959967,0.0356536512275993
DMA,2100,50-54,0.00633973445755104,0.0274031178141568,0.016572128841595,0.00261412348298257,0.0207835255314523,0.0466578580463265
DNK,2100,50-54,0.0209342799908783,0.0126800785506093,0.0525384056675768,0.00166451255957586,0.00623255092631042,0.0122689895774749
DZA,2100,50-54,0.0150368456567161,0.0570163543673832,0.0272225297019939,0.00133830634164405,0.0171597540033642,0.030729495297583
ECU,2100,50-54,0.00298624811143879,0.0122459371427282,0.00665078054410612,0.00128689214788367,0.0082037016411046,0.0313707252321427
EGY,2100,50-54,0.0552670226164498,0.129331474068275,0.0231323157601029,0.00241032209451997,0.0338366984444515,0.0777320577089431
ERI,2100,50-54,0.603280882970299,1.7453262329522,0.397919797247759,0.0161006169791562,1.6719332224683,0.818287402614789
ESP,2100,50-54,0.0704036304088744,0.122221099844015,0.492776654701663,0.0099990274462213,0.0401865551291388,0.0277213220787251
EST,2100,50-54,0.00846719247711043,0.0338811900506892,0.0578520316176359,0.00524151782025016,0.0103114797576285,0.00684442389380926
ETH,2100,50-54,0.0175601980339968,0.048241851181608,0.0130885195377659,2.788433094176e-4,0.0356457981054096,0.0234872820815688
FIN,2100,50-54,0.00795928586889917,0.0259244300877442,0.030532445833734,0.00112570461264091,0.00846967543391596,0.00420606605097778
FJI,2100,50-54,0.0620548482204516,0.544974679744424,0.0668841046719591,0.0170001520774245,0.128178230994398,3.03912875680746
FRA,2100,50-54,0.0219635838933335,0.0388825708291482,0.331661929101152,0.00550070881044353,0.0169703786446347,0.0159198976700954
FSM,2100,50-54,0.0533025743651045,0.147198702090969,0.0293807459709396,0.00599857070223973,0.081436992773171707,0.206171791674
GAB,2100,50-54,0.0245133044661323,0.0431412750693693,0.0369713064345841,0.00525340704588331,0.02602152929068,0.0914694795332112
GBR,2100,50-54,0.0364458052437578,0.0533238864380664,0.109759113860736,0.00686927376927714,0.0156237527213675,0.0107950869004316
GEO,2100,50-54,0.0577117240193972,0.125068047509834,0.179667365760591,0.00418541280539058,0.0692098100375975,0.0390940183671162
GHA,2100,50-54,0.0427565842958979,0.0690311893318993,0.0234881350548613,0.00801601798943344,0.0817412488743548,0.0821956212544169
GIN,2100,50-54,0.0148034048670295,0.0293874543537412,0.0127528611268363,5.7567749799665e-4,0.0300062804844727,0.0153470757069512
GMB,2100,50-54,0.0171033693701295,0.0680700673762944,0.0101332522886478,0.00172667912919524,0.0526247397715536,0.0243696457687227
GNB,2100,50-54,0.0188543412572671,0.0823461159092106,0.0128550911801398,8.823567435742e-4,0.0845564373750474,0.0294171379985559
GNQ,2100,50-54,0.00783124462591284,0.00864836000730798,0.00960327745780611,0.00272582553500821,0.00708145426502,0.0352289948413459
GRC,2100,50-54,0.14052848581915,0.575927789246912,1.20080661115052,0.0199998035233687,0.139996092170678,0.0766447415993896
GRD,2100,50-54,1.12528922047359,4.56532500896122,1.85037143706274,0.71487718081768,3.3307638948591,8.14840627459133
GTM,2100,50-54,0.00501386334616491,0.0156706097341067,0.00664384850642947,0.00231384080800975,0.00814463262728054,0.110915101033116
GUY,2100,50-54,0.0779518517804187,0.514286197159406,0.136450924007609,0.0284753588377596,0.320844172548618,0.982552072626658
HND,2100,50-54,0.0160156066458195,0.0487711460626086,0.0115011491226544,3.0717939686742e-4,0.0141320200028817,0.0290150304362358
HRV,2100,50-54,0.444554091454,1.58751734090413,3.6890489361903,0.0448798497939884,0.63995659040013,0.351607085991363
HTI,2100,50-54,0.0319657037022826,0.201461410088949,0.0477391570299112,0.00178097238216602,0.177126180495054,0.170173369261509
HUN,2100,50-54,0.0823555114482995,0.0750898310210348,0.257339301387558,0.00235724722345778,0.0268170992533515,0.018473887535120002
IDN,2100,50-54,0.0203878552811679,0.021809181117411,0.0236384760505782,1.4362988353796e-4,0.0242744639821768,0.0480115867669168
IND,2100,50-54,0.139381861730361,0.163641274851476,0.0357471362432128,9.3818850190719e-4,0.0650517703247883,0.0580493015033848
IRL,2100,50-54,0.0275384325938789,0.0685752640350076,0.161319427328291,0.0048690628062331804,0.0166877160250915,0.0115937413528765
IRN,2100,50-54,0.0181605108789752,0.0431660256402215,0.022653856218158,0.00110391281019441,0.0123109661828549,0.0330066001798157
IRQ,2100,50-54,0.0262902020501599,0.193742309535269,0.103789757124601,0.00388063035052993,0.0810850632977181,0.194841107798611
ISL,2100,50-54,0.0803817711026524,0.12559328224802,0.477839883524792,0.0154330962478094,0.0271924994180809,0.0279184737109009
ISR,2100,50-54,0.0162052951726954,0.0224006778395738,0.0940350483405878,0.00398703501314005,0.00906984789005518,0.0396383023085171
ITA,2100,50-54,0.0360104108962419,0.0898550618172077,0.328346525166363,0.0069056574334291,0.0341158774205121,0.0532671457808356
JAM,2100,50-54,0.0120719128439248,0.0203529897745681,0.0362973818312463,0.00145687937467806,0.0246154945803879,0.08872987579478
JOR,2100,50-54,0.0137942863990946,0.0863985572456646,0.0638751444898041,0.00215915518471931,0.0235817564116464,0.111900311971287
JPN,2100,50-54,0.0119040419613061,0.0619076032948728,0.119685797551988,0.0108125631115125,0.0565441177157435,0.0121464152381011
KAZ,2100,50-54,0.0225874827359798,0.042516923014341,0.0303175415043212,0.00514178121653615,0.0248493152480302,0.00707989207674748
KEN,2100,50-54,0.00730839587956807,0.0167987804753877,0.00399125116274334,8.0485271695877e-4,0.0158121176396916,0.0147733371355629
KGZ,2100,50-54,0.016476812316568,0.071861528463431,0.0189540118078253,3.0617617069973e-4,0.05529228690365,0.00742466079920911
KHM,2100,50-54,0.0111982627207796,0.0172695603495852,0.0187877030126544,6.6479307883563e-4,0.0269873413156991,0.0108272256717895
KOR,2100,50-54,0.0039558127326142,0.00758042375643037,0.0357438738400421,0.00148192361936893,0.00872939173153949,0.0202499159164223
KWT,2100,50-54,0.00629738229805497,0.0622615356304705,0.0225304567792636,0.00433667224089263,0.0105476474743898,0.0310621678999438
LAO,2100,50-54,0.105717208200912,0.157187496054534,0.129818027745446,0.00226020630033551,0.141941341710185,0.126161000535473
LBN,2100,50-54,0.00118664849808905,0.00752212571945522,0.00525229301289991,8.64408819125453e-5,0.00101185251092843,0.00479966889347662
LBR,2100,50-54,0.0774112094310773,0.403881561883897,0.064381583265569,0.00216649385521049,0.329527292194701,0.217432339886553
LBY,2100,50-54,0.0757581973575096,0.221700437326801,0.140122243181796,0.00396242197724427,0.0503341803786572,0.168315751861745
LCA,2100,50-54,0.0566058808091468,0.0778261661834407,0.0941964051717676,0.00848427027957916,0.0768149092910155,0.348532894041759
LKA,2100,50-54,0.00799230475731756,0.0182573736351272,0.00957886795551357,8.4480119696759e-4,0.00550938011728397,0.0198469232398991
LSO,2100,50-54,0.778151308226241,0.633678032407995,0.526972641850047,0.0261989365343246,0.651771136100155,1.4101259449144
LTU,2100,50-54,0.034520015775589503,0.1926274302123,0.189399964689528,0.0213396061436789,0.0575664413469838,0.0221538919963957
LUX,2100,50-54,0.0168227720320575,0.0272135441487337,0.0917959579724879,0.00298439592091782,0.0088298186088571,0.00724791901900793
LVA,2100,50-54,0.0607393949251025,0.400927526328419,0.416940567459684,0.0366143928268453,0.148541959365139,0.103433363792944
MAR,2100,50-54,0.0087738372761012,0.0356201699975172,0.0203525076969163,1.8018170229466e-4,0.0106424254513885,0.0201120987530471
MDA,2100,50-54,0.0036358353987606,0.020409254846911,0.0166543169907421,0.00123856378934813,0.0105392707341321,0.00199805707688452
MDG,2100,50-54,0.409026068425827,1.41868251496852,0.20687581731844,0.0358524797565114,2.31127500289238,0.638024208805713
MDV,2100,50-54,0.0110083977521182,0.0205311471962114,0.0065810823173539,2.160039774831e-4,0.00603897453762484,0.011766922282042
MEX,2100,50-54,0.0120018090785105,0.027211744187345,0.0143124701621528,0.00309864539860073,0.0101255868950844,0.163756814415306
MKD,2100,50-54,0.162433197048751,0.70515408921684,1.51174536580937,0.00758468010430051,0.445504187398782,0.400709608836295
MLI,2100,50-54,0.0546429912371727,0.0480449074973292,0.0206294069774677,5.3252333878205e-4,0.0606022813819407,0.0412420248227325
MLT,2100,50-54,0.019283540027044,0.0694343483310346,0.142366041644335,0.00487399742891535,0.0148241301017655,0.0415116337424215
MMR,2100,50-54,0.0157649785244875,0.00894137681299178,0.0107086944403706,3.0935201390082e-4,0.00909522094420414,0.0177743798796489
MNE,2100,50-54,0.0238405675971587,0.356201354740785,1.03005974536087,0.0103050453991133,0.248904663918393,0.00749059899169384
MNG,2100,50-54,0.0144418219991882,0.0916887581309333,0.0711570172597351,0.00105572331089682,0.115108954998772,0.00913669253114763
MOZ,2100,50-54,0.01666618566298,0.0759769016338671,0.0161930537285465,3.168461384478e-4,0.118696922224351,0.0550093697826229
MRT,2100,50-54,0.00623344448102156,0.0160468529579129,0.00592263515428347,8.3289404702741e-4,0.0134753184240447,0.0163196309462799
MUS,2100,50-54,0.0451138047326649,0.156872210938084,0.0917517712742814,0.00930212150470732,0.0848560219342055,0.754587879103619
MWI,2100,50-54,0.0171755797622699,0.0983157742036339,0.0121255368610514,9.4529833797042e-4,0.0669800169492911,0.0473965602249075
MYS,2100,50-54,0.0188174134739348,0.0848609665044134,0.0549982160946886,0.0219458403747456,0.0345949251366861,0.024141230954958
NAM,2100,50-54,0.0352362860599613,0.0659808620320101,0.0259012101489815,0.00968963344080885,0.0459761583520159,0.0688655584729611
NER,2100,50-54,0.0959815857766075,0.183689903491464,0.0408266471929279,0.00115262123903969,0.244449504337987,0.075669862563341
NGA,2100,50-54,0.0101653254278932,0.012668561213758,0.00962074315358344,8.1090842222511e-4,0.0122653345687275,0.0159237480032334
NIC,2100,50-54,0.00169931139680368,0.00684273331145464,0.00285301476315313,2.0111909522739e-4,0.00339109030935634,0.0235916511149677
NLD,2100,50-54,0.0191576499382691,0.0151120934101722,0.0805904246947358,0.00183125363303449,0.00643806923084641,0.0088968016930092
NOR,2100,50-54,0.0160140299187128,0.0205011457398641,0.0478657952374352,0.00156286707972436,0.00578901693293167,0.00718175619528422
NPL,2100,50-54,0.219269812342479,0.423027291794338,0.109427680947775,0.00134646112786581,0.152043488706447,0.0818832489296915
NZL,2100,50-54,0.0304101490087246,0.0468395662862202,0.100188638590263,0.00175280077822585,0.0136028803444343,0.0352493599772669
OMN,2100,50-54,3.5694221434565e-4,0.00980469050675831,0.00258909858162522,4.5362109583127e-4,0.00185183289363161,0.0128937691879246
PAK,2100,50-54,0.0688946736407199,0.254453718049446,0.0693629736306942,3.1825777572676e-4,0.10949004609372,0.0962777852195858
PAN,2100,50-54,0.0112718734209976,0.0272966550386476,0.0250540663972704,0.00343106199209951,0.0148161297247614,0.0680777789740887
PER,2100,50-54,9.2081070639901e-4,0.00263893958961159,0.00344809916646945,8.8988806201589e-4,0.00160824061706506,0.00588809664484927
PHL,2100,50-54,0.0373884920502956,0.127821728009862,0.0573085923804511,0.00610066304048495,0.101127583100756,0.109907511168817
PNG,2100,50-54,1.37333572354484,1.22377504071051,0.341005719377075,0.0422694958795343,0.754198147289541,0.950467148149367
POL,2100,50-54,0.0156237914201625,0.0499176630666982,0.112764063058409,0.0051792426816822,0.0200541478480976,0.0146045153501233
PRI,2100,50-54,0.117463605346616,0.172279645766363,0.159969694789944,0.0421474816571358,0.0525371593451597,0.551076690652741
PRK,2100,50-54,0.09856586717725,0.100082689757161,0.0655533762887502,5.8384940776612e-4,0.173059374844895,0.0148531594881987
PRT,2100,50-54,0.118107060742264,0.188791295821223,0.910807507072738,0.0344008695997865,0.126133563146484,0.119604922580058
PRY,2100,50-54,0.0137106457298504,0.0283321459379238,0.0347463533439268,0.00194017853654906,0.0201674521199292,0.0895323452169291
PSE,2100,50-54,0.0054885092507905,0.0441825205107805,0.027520930398785,5.226756202823e-4,0.0109862534768878,0.0303003332443237
QAT,2100,50-54,0.00236835684094886,0.0119561838647828,0.00905358914734329,6.7509321072671e-4,0.00270825077806168,0.0254333764176215
ROU,2100,50-54,0.154744613702792,0.215501463162856,0.689159507105765,0.0282281791233254,0.118301872043005,0.0426098545743394
RUS,2100,50-54,0.0299103959328189,0.149468830868303,0.119726660853043,0.0177007902852762,0.0620591503359044,0.0134257715732273
RWA,2100,50-54,0.00660504224844405,0.00958248064758756,0.00411838171428812,3.5023034443012e-4,0.0134905399406339,0.0100715570926867
SAU,2100,50-54,0.0171021213235421,0.0800585009873031,0.023577652149442,0.00704535649403229,0.0202704084624577,0.0598162825006891
SDN,2100,50-54,0.0252922106728691,0.139895888838077,0.0274842937973479,7.4063318193712e-4,0.0478554913856602,0.044239760111678
SEN,2100,50-54,0.0200224628933886,0.0342571644159188,0.0150300135671352,8.3160295734844e-4,0.0303349136566902,0.0316670180542375
SGP,2100,50-54,0.001768211168711,0.0110125997055757,0.0126042510623508,0.00274882214247803,0.00346867955892544,0.00134386838063496
SLB,2100,50-54,0.49609480353965,2.89473471119178,0.444045053414805,0.0694341384743966,1.57752806531541,2.61804488562964
SLE,2100,50-54,0.0530889504039546,0.304353449240271,0.0400072074463971,0.00325770441648241,0.2492808079047,0.0912280100326407
SLV,2100,50-54,0.00188589535166155,0.011674454797249,0.00401521398823257,8.4240763596387e-4,0.00329190288824873,0.0238863423050563
SOM,2100,50-54,0.0194898054371134,0.0900584058928749,0.0137548116069224,2.890228179021e-4,0.0755842715498785,0.0494584244260576
SRB,2100,50-54,0.697821223777628,1.96775661255986,5.46473046087309,0.0731333553445072,1.0310858395573,0.66913475030636
SSD,2100,50-54,0.0713944713405159,0.276650850317801,0.0376624743380443,0.00353665397711738,0.243804306545219,0.136603618895902
STP,2100,50-54,0.0128699004214105,0.011429600371771,0.00610901451472801,9.0446107569636e-4,0.0112051274505547,0.00445530717009454
SUR,2100,50-54,0.0263778045045763,0.0592656461553666,0.0498152634370648,0.0045933654300687,0.0435549589888788,0.101369645948073
SVK,2100,50-54,0.0269700934045307,0.104529277775272,0.147001655503835,0.00948858630813076,0.0354047397076079,0.0149066740641759
SVN,2100,50-54,0.00941831111078665,0.0370697303084743,0.134543893850303,0.00221856402423129,0.0136699573373269,0.0124421274168519
SWE,2100,50-54,0.00915038641513677,0.0279364627215039,0.0387752381365292,0.00251104508134092,0.00855359946856396,0.0122360852896702
SWZ,2100,50-54,0.0272378233322346,0.0463213579572619,0.0464715380386786,0.00562936309354054,0.0359166816787516,0.161328302728566
SYC,2100,50-54,0.0592000673878245,0.128818519802028,0.0724364888688442,0.0488998355837226,0.0868253585151691,0.0784555823206311
SYR,2100,50-54,0.520426591684302,4.60927009013965,0.839753027172859,0.0289873856855786,0.926412543566178,0.0576738877197103
TCD,2100,50-54,0.0205104297736039,0.0581496227532633,0.0182141942455653,8.2845109110025e-4,0.062946701495022,0.0278966997388321
TGO,2100,50-54,0.0290791804098821,0.0957194736875108,0.0200421525437876,7.0749850232737e-4,0.0850847499575806,0.0367881371971205
THA,2100,50-54,0.0104004742300575,0.00888306607561617,0.0292745168554834,0.00199956257081358,0.0108213866138351,0.0167828853106064
TJK,2100,50-54,0.00643321892486966,0.0579835799743872,0.00702415623564848,5.405092232509e-4,0.0276745265414673,0.0201921703360012
TKM,2100,50-54,0.00691480134680016,0.0802614595637286,0.0204491430185125,7.5778824750994e-4,0.052696514308625,0.0332097967013784
TLS,2100,50-54,0.00740004365939926,0.00360673879775837,0.00776931255970217,7.0967272558469e-5,0.00360015587426027,0.00960660697197712
TON,2100,50-54,0.0193289568252174,0.075228850003772,0.0453227873802994,0.00382555937901487,0.0234373928084111,0.287856170972803
TTO,2100,50-54,0.0142941261800954,0.092659679258494,0.0448570188901954,0.0072295051615715,0.0356521404471076,0.380400593879092
TUN,2100,50-54,0.00709833504322605,0.0324662889104582,0.0305145729065396,4.2441749381275e-4,0.00839858656226018,0.0119711388929346
TUR,2100,50-54,0.012527269979312,0.0142823993452095,0.0528610195123196,5.9116653222509e-4,0.00460230825492653,0.0122899433453917
TWN,2100,50-54,0.0228767552846478,0.0694192606912948,0.13715454109877,0.0232593830920849,0.0613712186264866,0.0896337387799775
TZA,2100,50-54,0.00946094099306168,0.0418435963380757,0.0113621383328452,9.4131696302761e-4,0.027412080044861,0.0300125787226407
UGA,2100,50-54,0.0122975533923085,0.0446308810377872,0.0105024286641898,6.3163849536148e-4,0.0404653139995959,0.0259885340955364
UKR,2100,50-54,0.00862505200501476,0.062949276675554,0.0438205355481741,0.00222359537168632,0.0245407426796819,0.00283017080229315
URY,2100,50-54,0.0559803343558134,0.0405121322133221,0.167476408045838,0.00509253589618879,0.0271409502000276,0.0313413129211376
USA,2100,50-54,0.0483169369532558,0.0586328404477988,0.10354951367557,0.00908628772074384,0.0144540470580019,0.0455359127826058
UZB,2100,50-54,0.00928829612373427,0.104543710233333,0.0238256996938092,0.00160700853942965,0.0415369905953495,0.0521021307199424
VCT,2100,50-54,0.0684394423723251,0.265574553911915,0.177234192947711,0.0315530308292047,0.213131015239055,1.03020963166606
VEN,2100,50-54,0.0193010518858155,0.088458992534527,0.0619007578900893,0.00422335838401016,0.0329127600817137,0.111445899612963
VNM,2100,50-54,0.338086344466698,0.345567463752155,1.39315217046119,0.00593409625764012,0.636772576090497,0.234435161352257
VUT,2100,50-54,0.649590435680645,2.38483521787226,0.537752347674176,0.0315629246143279,1.29732152350808,1.52446934542356
WSM,2100,50-54,0.0122073580705842,0.0390661148825177,0.00709633115281602,0.00162283677193334,0.0213257627722358,0.0622512378809441
YEM,2100,50-54,0.0463047824667271,0.434645338174866,0.0360781750915213,0.00249438273590721,0.148672845475233,0.0404354166746487
ZAF,2100,50-54,0.0327692846936959,0.032824254814225,0.0487849829012805,0.00677558646237729,0.0207811525861705,0.0840089730565155
ZMB,2100,50-54,0.00671732478393772,0.0261152993680362,0.00835480128772956,7.4489333497239e-4,0.0184020188431476,0.0256029960807491
ZWE,2100,50-54,0.0112183856652472,0.0157591625114732,0.00912966955824194,0.00117114861406529,0.0072013561613057,0.0199505857355098
AFG,2015,55-59,0.640119158898537,8.55154547962055,0.36938733288595,0.174014388344083,3.45743582012791,0.911352206362505
AGO,2015,55-59,0.312755257308435,1.39347587265968,0.272050696943546,0.246210789445304,1.06528025773901,0.382940294630013
ALB,2015,55-59,0.0567643278902138,1.30032529507834,0.535830377958924,0.0445815667268968,0.573648351286772,0.0256914076373818
ARE,2015,55-59,0.382966641300968,1.95006607521245,0.258438340752916,0.135977622995988,0.78904447606734,0.500935525364638
ARG,2015,55-59,0.25552942397802,1.13777989037108,0.577584932639999,0.475927999763479,0.508189848936353,0.194107623459873
ARM,2015,55-59,0.164815109609166,2.35993267933463,0.748312791232748,0.0600983602849661,0.600391779022873,0.353980929419104
AUS,2015,55-59,0.122167633625837,0.492767442114125,0.399454878005899,0.0500908469626779,0.129997047457273,0.0565979663539599
AUT,2015,55-59,0.12356567648438,0.577148737350108,0.628773782049046,0.0254472802025182,0.136418556358683,0.0670234060175028
AZE,2015,55-59,0.196815583342752,3.30146052423983,0.51564304310685,0.0566187871315083,1.15422149661799,0.235614476780541
BDI,2015,55-59,0.462099036432524,1.71720311638446,0.153683107749002,0.264608512326296,1.40117359044503,0.382870078914805
BEL,2015,55-59,0.194870395642201,0.5680519776886,0.848002325180731,0.116512984037996,0.199946773808539,0.0391842086311698
BEN,2015,55-59,0.312042066801018,1.12901902725196,0.183297758440352,0.50585822081985,1.24266786583384,0.208064801041713
BFA,2015,55-59,0.236282834739843,1.52716792908718,0.159298729048574,0.482914560232123,1.24970299892931,0.281651558802485
BGD,2015,55-59,0.662585626267277,2.31939003266087,0.443773861038393,0.0619640075966212,1.97481182002233,0.197239714447914
BGR,2015,55-59,0.218390246642132,2.62948664204205,0.937442161450786,0.161597041365333,1.291339844732,0.0696014743297205
BHR,2015,55-59,0.0809315560746056,1.48957411950155,0.190358369091987,0.109113080679212,0.270225009769251,1.09119840367636
BHS,2015,55-59,0.100418697537785,1.35448167565455,0.343625054837956,0.260309733282362,0.763494876110498,0.404101426595534
BIH,2015,55-59,0.14299087873358,1.43819438425828,1.10266511532819,0.0279028685000935,0.708478383318118,0.244256308746043
BLR,2015,55-59,0.124702491000953,3.45663897818131,0.714131559390748,0.115627839011559,1.11226456977483,0.0285246505420741
BLZ,2015,55-59,0.275919432681731,1.51984238493807,0.406680383150942,0.393119581179545,0.93525395309971,1.0767535179021
BOL,2015,55-59,0.144504468708787,1.07951978338743,0.198653625306959,0.283173429365174,0.721609337106931,0.410699387643383
BRA,2015,55-59,0.289252360572951,1.29961680183336,0.339335324282529,0.33415359965136,0.717686458055051,0.260342200342658
BRB,2015,55-59,0.0633527794069426,0.748153656359803,0.187465739922753,0.245536866848443,0.646240404912719,0.539238168474144
BRN,2015,55-59,0.115998768896584,1.27238759040025,0.456735277504475,0.180416530910839,0.54116142303759,0.611031888359244
BTN,2015,55-59,0.538348609592492,1.76208242176332,0.145516707289735,0.0800917022107588,0.774407428563491,0.153294849794482
BWA,2015,55-59,0.329121884612876,1.18688495702462,0.338390195546696,0.312732396685428,0.801826409902331,0.637647524801402
CAF,2015,55-59,0.647961222206715,3.34545475708883,0.353847611675365,0.34187668473696,2.53953564356233,0.617387120420675
CAN,2015,55-59,0.117162440846434,0.725864228375332,0.649961073861537,0.0766906466631958,0.155219724188912,0.0871918704120186
CHE,2015,55-59,0.0712774582164229,0.390969448090421,0.499282376361644,0.0315988180105097,0.0907787617237032,0.0356525001656605
